,chao1,faith_pd,observed_otus,shannon,simpson,simpson_e
102292535,34.5,8.83702335376,32.0,3.2094001735930853,0.8427029616909882,0.1986687119855939
102302935,29.0,7.66020615186,29.0,3.3604515155740606,0.8613221469116643,0.2486536808348531
102334735,15.0,5.7400824124700005,15.0,2.0817151440209094,0.6871033629418618,0.2130629056721999
102336435,26.0,7.79518724532,26.0,3.2680809359997167,0.8382812004019177,0.2378297301063725
102341635,27.0,7.68977551443,27.0,2.7647132177042297,0.7837758729644513,0.17129002921560132
102343635,46.75,10.59322730868,43.0,3.713764072803262,0.8876662866332087,0.20702434964963407
102366735,39.6,9.79397021236,39.0,3.2718249370373367,0.8414401966857211,0.16171201720150327
102389135,35.0,8.750625410629999,30.0,3.11454000428855,0.8180208374285215,0.18317115466580158
102394535,36.0,9.46923701273,33.0,3.53849225173516,0.8687114754221337,0.23081248266338614
102401635-2,42.0,10.13939158183,41.0,3.5000575570843653,0.8481013168180156,0.16056915959711074
102404235,25.0,7.2014925956499996,20.0,1.6522177065964263,0.5829584514194577,0.11989213106027878
102497135,21.0,5.4359316293,21.0,2.4294593611034374,0.746381080807375,0.18775826255643285
102497835,40.0,9.017992543150001,34.0,2.880266056456858,0.7780991260804871,0.1325446096104628
102499235,28.333333333333332,6.783993864689999,28.0,2.611294540366271,0.7650861173782442,0.1520313968493327
102510535,25.0,6.385766910149999,25.0,2.9160912509654535,0.7820571789440812,0.1835343775316966
102524135,47.5,9.360261915159999,37.0,2.9737555501013704,0.810056388222584,0.14228973943434556
102536035,43.5,10.26663764021,42.0,3.4960250048349906,0.8606272788636615,0.17083345733224684
102551035,34.111111111111114,8.009002907440001,34.0,3.448171151535824,0.888633989716453,0.2641000124813449
102560335,51.0,9.776425971050001,45.0,3.333579065319183,0.807139109332528,0.11522409828821885
102566235,31.0,8.40243077403,31.0,2.8826959611351985,0.7801467780252217,0.14672545722268146
102588735,32.5,8.30600527032,31.0,3.2707012190417513,0.8429210630175304,0.20536212643028728
102615535,46.2,8.538692921820001,39.0,3.1335285066620924,0.8323274509414407,0.1529232172170923
