"","taxon","lfc_(Intercept)","lfc_Crohn_case_control","se_(Intercept)","se_Crohn_case_control","W_(Intercept)","W_Crohn_case_control","p_(Intercept)","p_Crohn_case_control","q_(Intercept)","q_Crohn_case_control","diff_(Intercept)","diff_Crohn_case_control","passed_ss_(Intercept)","passed_ss_Crohn_case_control"
"39","de4edf45ab75f6490e1ada65b0e0306f",-0.0302052864342051,-0.607863906492751,0.0701553841654056,0.137265585950276,-0.430548371925239,-4.4283780401662,0.670638681902959,0.000177709962148078,1,0.00959633795599624,FALSE,TRUE,TRUE,FALSE
"40","e1a9800482df461df81429b3b8f859a1",-0.0290898017035075,-0.233334709565963,0.116813665694047,0.180909695552644,-0.249027385029575,-1.28978554108541,0.803926559983746,0.200543205377287,1,1,FALSE,FALSE,TRUE,TRUE
"41","c38ee4acf990375c9b9df651cf77bf7c",-0.120769602018117,0.0271322938507771,0.136574830301639,0.221905045861841,-0.884274223525556,0.122269837287385,0.378607697252065,0.902923562735352,1,1,FALSE,FALSE,TRUE,FALSE
"42","321b7763c5946d79f50284281735d5b0",-0.305851358267422,0.14710599171546,0.100521719326557,0.160610129010823,-3.04263954413501,0.915919765593031,0.00373102512159961,0.364105502341049,0.19028228120158,1,FALSE,FALSE,TRUE,FALSE
"43","01491b7ad3b35c7e644dd24ae831bee2",-0.153141192505258,-0.0328055113166921,0.107957208049645,0.175055654618613,-1.41853605953605,-0.187400466372619,0.159272629644305,0.851742166009414,1,1,FALSE,FALSE,TRUE,TRUE
"44","a67690654fca1914946ee270222b7247",-0.0626996956999539,-0.0834412271610117,0.132388762512755,0.207758504247435,-0.473602853519483,-0.401626048778419,0.636680988534285,0.688704639577614,1,1,FALSE,FALSE,TRUE,TRUE
"45","95c08da59378a0eb674c2b7dab943428",-0.0908344041391498,-0.0317019902810564,0.103312923490791,0.179713008811694,-0.879216278757679,-0.176403425053521,0.381149866999643,0.860292778541409,1,1,FALSE,FALSE,TRUE,TRUE
"46","6a49b0df18b1abfe220ecc00d5cbf296",-0.110038876988575,-0.00360786995720243,0.115428466093808,0.183461704595483,-0.953307972568461,-0.0196655207426393,0.342644521753257,0.984347875618403,1,1,FALSE,FALSE,TRUE,TRUE
"47","5c4a1032c65d0d99d6d6bee379b63a2c",-0.143227950740218,-0.0369008195176002,0.132525197865272,0.207919557373809,-1.08076013503354,-0.177476423977077,0.283566864498788,0.859654155663176,1,1,FALSE,FALSE,TRUE,FALSE
"48","c4228a5878f56464e576996e95eefc5e",-0.2845645522123,0.224186182159808,0.107606998147097,0.169919013965509,-2.64447997911163,1.3193707809846,0.0103882361813858,0.191976111421132,0.519411809069288,1,FALSE,FALSE,TRUE,FALSE
"49","f55e6f0203460ecfb665c9dbc579b714",-0.0792674042646135,-0.0511949614184047,0.136886595178775,0.214151868768842,-0.57907353281079,-0.239059139258155,0.563924655477263,0.811580169285131,1,1,FALSE,FALSE,TRUE,TRUE
"50","b73c9d186b67a61bce0ba79c990aef39",0.0729092827644852,-0.449470978653899,0.121954022827493,0.19079392802006,0.597842375955218,-2.35579288774138,0.551902315197509,0.0213306612465695,1,0.959879756095626,FALSE,FALSE,FALSE,FALSE
"51","6960eba3db7d4d863d042ab497d7481a",0.0276319194658643,-0.323595962036775,0.117817222607965,0.183838747056157,0.234532090081679,-1.76021631575811,0.815163756799118,0.0821461444859681,1,1,FALSE,FALSE,FALSE,FALSE
"52","d2a7d567b64364c09cf4bea1e3f5aef5",-0.315052659564582,-0.00523922627657989,0.0579035945098948,0.133302018597991,-5.44098621564408,-0.0393034278976691,3.61120092684429e-05,0.96908112345006,0.00191393649122747,1,TRUE,FALSE,FALSE,TRUE
"53","6545176af2fa076f03140433793c0d00",0.0990082213537556,-0.290575562462962,0.127076262104636,0.200958189689988,0.779124438459099,-1.44595033878054,0.437466158149445,0.150841968085084,1,1,FALSE,FALSE,TRUE,TRUE
"54","ebc68f0a3a40711c1b0df994d93a6cac",0.0503024563712243,-0.732983608801622,0.0777917805606748,0.141116968951259,0.646629451192342,-5.19415640974254,0.530045713406102,0.00022404628060745,1,0.0116504065915874,FALSE,TRUE,TRUE,FALSE
"55","719ab97ff4cf3c7b809b054134f4dc70",0.0332252154766147,-0.196630505585667,0.176640271981956,0.268382616898735,0.188095359590528,-0.732649930378535,0.851119604529824,0.46520064301672,1,1,FALSE,FALSE,TRUE,TRUE
"56","3fae853851bfe19cdb50e15749f373b6",-0.0566977288116622,0.0607610875909051,0.103112941987277,0.180352876032406,-0.54986045125798,0.33690112920621,0.583373260034385,0.736743192679793,1,1,FALSE,FALSE,TRUE,TRUE
"57","a99fb503372ef5103fa41e0c743bbad2",-0.119115210720734,0.0805973723557959,0.131912329396132,0.204489949644463,-0.902987698466236,0.394138550554326,0.368470414871985,0.694228186735794,1,1,FALSE,FALSE,TRUE,FALSE
