"","taxon","lfc_(Intercept)","lfc_Both_case_control","se_(Intercept)","se_Both_case_control","W_(Intercept)","W_Both_case_control","p_(Intercept)","p_Both_case_control","q_(Intercept)","q_Both_case_control","diff_(Intercept)","diff_Both_case_control","passed_ss_(Intercept)","passed_ss_Both_case_control"
"23","c5bd025300b4ef0c652dd11cef56ac29",-0.0352550213707229,-0.0776605270518911,0.287289869285782,0.399765942666447,-0.12271585301065,-0.194264990493922,0.903178614313505,0.847322851678391,1,1,FALSE,FALSE,TRUE,TRUE
"24","95251fbafeb9956f566a3da93d145d63",-0.0704429192780942,0.173683012111147,0.219799391070534,0.342210540972202,-0.32048732680742,0.507532619006191,0.750116076414665,0.614315858732896,1,1,FALSE,FALSE,TRUE,TRUE
"25","cb3f42ad378ddeda014d895db355586b",0.197751194452222,-0.391116804173754,0.177106165393578,0.263250918172504,1.11656866384502,-1.48571867057064,0.270105416207359,0.144326236971944,1,1,FALSE,FALSE,FALSE,FALSE
"26","1e2270e7a0c8c2e951edc6813b58451a",-0.0308450193420731,-0.0285622447987167,0.194437038220946,0.33121700121139,-0.158637570415071,-0.0862342352423136,0.874733256527675,0.931699981057898,1,1,FALSE,FALSE,TRUE,TRUE
"27","820d3c5095323f85949bc959fd15d1b7",-0.557241021575196,0.88829259952692,0.182768698243985,0.281753688598505,-3.04888652668146,3.15272749026092,0.00467051247410557,0.00357732938276065,0.238196136179384,0.182443798520793,FALSE,FALSE,TRUE,TRUE
"28","92fb114641e27921122496428e2ef0dd",-0.883727145271498,0.920052479756199,0.112599012076926,0.23975569842684,-7.84844492834223,3.83745823683497,0.000226211238506481,0.00858427717021703,0.0124416181178565,0.412045304170418,TRUE,FALSE,FALSE,FALSE
"29","5431c93e93b57f0b74748eb702ea1e72",0.15265835818954,-0.317204787896455,0.27001595019408,0.369913411118078,0.565367927634696,-0.857510915696975,0.574695309065151,0.395809412393561,1,1,FALSE,FALSE,TRUE,FALSE
"30","7c821085a5548386a8d91fe359fa3ff3",0.227886395475246,-0.405355375099149,0.265840869075955,0.387001089903137,0.85722859794795,-1.04742695996181,0.395762725552005,0.300375254477062,1,1,FALSE,FALSE,TRUE,TRUE
"31","564e9f4d70915c0026898422d57b1431",0.224356032175224,-1.16631947534754,0.218746452642777,0.295305971947114,1.02564420800738,-3.94952891625374,0.329229471313019,0.00273236877693119,1,0.142083176400422,FALSE,FALSE,TRUE,FALSE
"32","386a607b118090dd71bfc8b4b4081447",-0.00843807759756356,0.0302264908845038,0.186044779567314,0.273829148551435,-0.0453550893348799,0.110384489906947,0.964024954042062,0.912595291329549,1,1,FALSE,FALSE,TRUE,TRUE
"33","afce1dc2c06acb90ad5d3da0fffbcd02",-0.292101673387402,0.276910965094046,0.174963383173697,0.316263976301053,-1.66950174424447,0.875569100005411,0.108011946528526,0.389943332341107,1,1,FALSE,FALSE,TRUE,TRUE
"34","1c6bf8efe709f63c28e0225da6870395",-0.0856622392876768,0.221741894426694,0.15546111391821,0.256969561824915,-0.5510203621257,0.862911127885943,0.584286273800081,0.392663115507201,1,1,FALSE,FALSE,TRUE,TRUE
"35","f2d099ef5556f02539ded15181a3d994",0.0538610892412995,-0.0970805022209988,0.221204663612952,0.331339199292956,0.243489844931759,-0.292994316483407,0.808732559351869,0.770873386391355,1,1,FALSE,FALSE,TRUE,TRUE
"36","304a3df568087b761af6bca76a3816aa",-0.1455355557659,-0.560814593617716,0.11609882167814,0.21496159950212,-1.25354894788998,-2.60890593909163,0.238520389903535,0.0260897283592602,1,1,FALSE,FALSE,TRUE,FALSE
"37","2ddd18d49a8163e0fc79e28ea6273254",0.522874048698615,-1.23636302542192,0.175680236732716,0.312264798445577,2.97628269646589,-3.95934165995145,0.00595635593732298,0.000468557490553637,0.297817796866149,0.02577066198045,FALSE,TRUE,TRUE,FALSE
"38","42604f7f8bfc866837a5370b4b667382",0.143991388492872,-0.507250983591531,0.139381107613678,0.235984019150949,1.03307679898751,-2.14951412988294,0.31186645021332,0.0418865275701269,1,1,FALSE,FALSE,TRUE,TRUE
"39","e1a9800482df461df81429b3b8f859a1",0.0309289894856044,-0.256253947518768,0.171489907433131,0.304521355296464,0.180354575663087,-0.841497461711001,0.857977235889601,0.406126178376985,1,1,FALSE,FALSE,TRUE,TRUE
"40","c38ee4acf990375c9b9df651cf77bf7c",0.193858991869174,-0.408364831324337,0.267068714372809,0.401502618760142,0.725876830329746,-1.01709132703888,0.472140315906085,0.315222716893431,1,1,FALSE,FALSE,TRUE,TRUE
"41","321b7763c5946d79f50284281735d5b0",-0.105976024435605,-0.10854058404998,0.194324786565214,0.2843523888801,-0.545355156739309,-0.381711525186966,0.590996163553541,0.706337336324225,1,1,FALSE,FALSE,TRUE,TRUE
"42","01491b7ad3b35c7e644dd24ae831bee2",-0.0292076231092155,-0.0185439713602682,0.171027775958829,0.26862343206196,-0.170777073755824,-0.0690333349474548,0.865411317931889,0.945367500077702,1,1,FALSE,FALSE,TRUE,TRUE
"43","a67690654fca1914946ee270222b7247",0.0972287175311447,-0.185701307856768,0.212837984723025,0.303447392443149,0.456820325834567,-0.611972000687266,0.649997764640616,0.543636131807094,1,1,FALSE,FALSE,TRUE,TRUE
"44","95c08da59378a0eb674c2b7dab943428",0.0729046377079093,-0.231521618969318,0.189432654925007,0.287874924720306,0.384857815231334,-0.80424378467232,0.702332004397743,0.425895045226911,1,1,FALSE,FALSE,FALSE,FALSE
"45","6a49b0df18b1abfe220ecc00d5cbf296",-0.0184782833016246,-0.125762324631146,0.17429883010772,0.27993251217124,-0.106014958850869,-0.44925944348406,0.91611391781824,0.655731307861233,1,1,FALSE,FALSE,TRUE,TRUE
"46","5c4a1032c65d0d99d6d6bee379b63a2c",-0.00850744635564657,-0.357876290949053,0.198562543449714,0.302926137007186,-0.0428451721449725,-1.18139786313838,0.966229728591845,0.250651461587138,1,1,FALSE,FALSE,TRUE,TRUE
"47","c4228a5878f56464e576996e95eefc5e",0.158048752884652,-0.400687163468073,0.175133240192824,0.297323806914314,0.902448631171551,-1.34764574564844,0.374253531424262,0.188207128141003,1,1,FALSE,FALSE,TRUE,TRUE
"48","f55e6f0203460ecfb665c9dbc579b714",0.142611087973629,-0.472181194550506,0.202249627463865,0.305458726233354,0.705124107084496,-1.54581013406631,0.485399454243575,0.131145574042497,1,1,FALSE,FALSE,TRUE,TRUE
"49","b73c9d186b67a61bce0ba79c990aef39",0.365543650095981,-0.99273694686733,0.205221052345168,0.333008045672463,1.78121906070904,-2.98112000526184,0.0880887970936568,0.00667966940387302,1,0.327303800789778,FALSE,FALSE,TRUE,TRUE
"50","6960eba3db7d4d863d042ab497d7481a",-0.152174224445635,0.0985411935753421,0.208631934786309,0.326326908340304,-0.729390850933245,0.301970787749383,0.472282898469671,0.765076654798086,1,1,FALSE,FALSE,TRUE,TRUE
"51","6545176af2fa076f03140433793c0d00",-0.0516526933805837,0.0610564991161783,0.269749760248123,0.407301994890137,-0.191483741572457,0.149904738700451,0.849047953813185,0.881540708954546,1,1,FALSE,FALSE,TRUE,TRUE
"52","ebc68f0a3a40711c1b0df994d93a6cac",-1.25359748330069,1.89682261897129,0.104723069248667,0.210070864654503,-11.9705953262695,9.02944167003329,0.000279092746329637,0.000833306854456067,0.0150710083018004,0.0441652632861715,TRUE,TRUE,FALSE,FALSE
"53","719ab97ff4cf3c7b809b054134f4dc70",0.0131561544232286,-0.063446687217221,0.272981073911139,0.419171404925587,0.0481943829831634,-0.151362155127171,0.961784482657697,0.880397939767119,1,1,FALSE,FALSE,TRUE,TRUE
"54","3fae853851bfe19cdb50e15749f373b6",-0.0533767825502047,0.157170980951751,0.214518920419279,0.303334712311761,-0.248820861329525,0.518143735525441,0.804606960360966,0.606841363138395,1,1,FALSE,FALSE,TRUE,TRUE
"55","a99fb503372ef5103fa41e0c743bbad2",-0.0723213805900953,0.177188560564584,0.200242003044045,0.291572805687985,-0.361169881896296,0.607699199335467,0.720143517253458,0.547310085481977,1,1,FALSE,FALSE,TRUE,TRUE
