"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","UC_case_control.Est","UC_case_control.SE","UC_case_control.t.val","UC_case_control.pval","A_SMK_CIG_CUR_FREQ.Est","A_SMK_CIG_CUR_FREQ.SE","A_SMK_CIG_CUR_FREQ.t.val","A_SMK_CIG_CUR_FREQ.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","SDC_GENDER.Est","SDC_GENDER.SE","SDC_GENDER.t.val","SDC_GENDER.pval","A_HS_DENTAL_VISIT_LAST.Est","A_HS_DENTAL_VISIT_LAST.SE","A_HS_DENTAL_VISIT_LAST.t.val","A_HS_DENTAL_VISIT_LAST.pval","PM_BIOIMPED_BMI.Est","PM_BIOIMPED_BMI.SE","PM_BIOIMPED_BMI.t.val","PM_BIOIMPED_BMI.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","NUT_JUICE_DAY_QTY.Est","NUT_JUICE_DAY_QTY.SE","NUT_JUICE_DAY_QTY.t.val","NUT_JUICE_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","SALT_SEASONING.Est","SALT_SEASONING.SE","SALT_SEASONING.t.val","SALT_SEASONING.pval","NUTS_SEEDS_SERVINGS_PER_DAY.Est","NUTS_SEEDS_SERVINGS_PER_DAY.SE","NUTS_SEEDS_SERVINGS_PER_DAY.t.val","NUTS_SEEDS_SERVINGS_PER_DAY.pval","Intercept..pval.holm","UC_case_control.pval.holm","A_SMK_CIG_CUR_FREQ.pval.holm","F1_SDC_AGE_CALC.pval.holm","SDC_GENDER.pval.holm","A_HS_DENTAL_VISIT_LAST.pval.holm","PM_BIOIMPED_BMI.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","NUT_JUICE_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","SALT_SEASONING.pval.holm","NUTS_SEEDS_SERVINGS_PER_DAY.pval.holm","UC_case_control.rab.all","UC_case_control.rab.win.0","UC_case_control.rab.win.1","UC_case_control.diff.btw","UC_case_control.diff.win","UC_case_control.effect","UC_case_control.overlap","A_SMK_CIG_CUR_FREQ.rab.all","A_SMK_CIG_CUR_FREQ.rab.win.0","A_SMK_CIG_CUR_FREQ.rab.win.1","A_SMK_CIG_CUR_FREQ.diff.btw","A_SMK_CIG_CUR_FREQ.diff.win","A_SMK_CIG_CUR_FREQ.effect","A_SMK_CIG_CUR_FREQ.overlap","SDC_GENDER.rab.all","SDC_GENDER.rab.win.1","SDC_GENDER.rab.win.2","SDC_GENDER.diff.btw","SDC_GENDER.diff.win","SDC_GENDER.effect","SDC_GENDER.overlap"
"ca39c1dfb5e738c293917a0ab7391c33",-5.31709698376498,65.1922884627264,-0.0781197890331409,0.689550870985077,0.684965249380201,1.13732577363161,0.604191142627423,0.545796488680961,7.33982486965452,3.77531284303641,1.94826769488021,0.0640415336918552,0.00349544182106546,0.0838823672189125,0.0362917064379371,0.641634494012096,-1.55435480794702,4.07362470999501,-0.389739536617734,0.622297742175802,-0.128627263166332,0.635464538043645,-0.204998306936305,0.651389934515477,0.32117868819304,1.07443104097161,0.298812860010569,0.646081581472467,-0.235497647125341,0.426813939810371,-0.553943774680878,0.566565298750232,0.131216242193117,0.184866938950795,0.71751201854793,0.49052299505608,-11.5751754996079,15.949396776096,-0.732155114534797,0.495016156482901,0.0399873450052192,0.361275252402983,0.109062421389601,0.691020476647942,-0.0503101065598521,0.958664655874429,-0.0557973243423523,0.679363217004444,0.0914151532900506,0.461110912677549,0.198940233335278,0.662506863756799,-0.57987356118083,0.516738160823515,-1.13336249706673,0.329652893000339,-0.167030397939717,0.740684408577097,-0.229669488318741,0.669144018690138,0.105596403445677,0.253290415815378,0.416715173919953,0.587869926734777,0.0907218407370777,0.541739256081266,0.169976840454993,0.665347787758449,-0.386612500849157,0.705955690488508,-0.551696109129964,0.562798501747065,1,1,0.993649533855166,1,1,1,1,1,1,1,1,1,1,0.990364414400808,1,1,1,1,-3.50915848654189,-3.84558032279752,-2.99188306926867,0.769174676181361,6.84782623682607,0.10603570089999,0.454613095765913,-3.50915848654189,-3.61165225175484,3.73228986817119,6.91864472977453,5.43161465628432,1.12824794773699,0.0859442004378223,-3.50915848654189,-3.38948935840778,-3.56054466451749,-0.545820490196726,6.9471792832616,-0.0788701275167317,0.464859899564448
"7d669e880492b330a9c9c649f65c2ba6",-44.5152543702249,51.5274485824485,-0.884715828999638,0.417349896732436,-0.530524168757024,0.898932936766023,-0.604084337037514,0.532573224184764,-4.17718681617768,2.98397621849768,-1.4285405061112,0.261056594399998,0.0980662469679459,0.0662999331020235,1.49225661665138,0.186559070487222,3.28155212720082,3.21975946447212,1.02429878458153,0.357547969213344,0.214263620999784,0.502265944057703,0.43529758499762,0.620164453439064,0.568589024598301,0.849221457392233,0.690164936075639,0.490809762069636,-0.295684371151953,0.337350227403437,-0.897928624909227,0.409681709261812,0.0205349834673047,0.14611730798234,0.143229999194988,0.625625286449064,-1.27729209529801,12.6062720251221,-0.100169055053979,0.642587946398716,0.178636487858309,0.285548987944322,0.646218624535299,0.51717274802558,-0.651048558980298,0.7577206588111,-0.872658717455698,0.424710040619786,-0.385574344104659,0.364458272658782,-1.06788819078639,0.344994649520119,-0.0314907730845569,0.408425592049069,-0.0775697923477132,0.713956767645841,0.684881796294969,0.585430864274672,1.17110186721966,0.310915933975081,0.159319400007024,0.200198661300501,0.800938075634899,0.445476434991309,0.0720528072244643,0.428186252102216,0.158199301884231,0.622080129486925,0.628089629705899,0.557981571147507,1.12414209257141,0.309224824642161,1,1,0.919405398992401,0.990657994233702,1,1,1,1,1,1,1,0.997082734467105,0.998657084070733,1,0.988413386468599,1,1,0.99968293050286,-1.3263932786169,-1.38174455772878,-1.24072821945671,-0.229499099695617,5.22317794851009,-0.0452834354063083,0.480282738323001,-1.3263932786169,-1.2135040117773,-5.66816278531386,-3.98475958316293,4.7938696262657,-0.623453527326861,0.217056347854834,-1.3263932786169,-1.89880946699968,-0.944030399087608,0.504403161623406,5.1280773936204,0.0865517111953984,0.458180147800018
"494975433cf1f940b003816db0232f8b",-61.0953923753992,50.2520802126682,-1.22415036002211,0.305644194762193,0.234135915287316,0.87668322975267,0.261912024360265,0.582505132732064,-1.4419733435385,2.91011909981735,-0.496023182807891,0.546697607056891,0.0410528366394948,0.0646589273871457,0.644497609688175,0.460701339806317,2.73995331455764,3.14006641751836,0.888345767403528,0.424363448299281,0.241312562294453,0.489834237930355,0.499416801267275,0.527681794420236,0.741090254963785,0.828202171254597,0.898132750745329,0.412043523943798,-0.275290659243402,0.329000390153488,-0.842728018046923,0.437176157698537,-0.0943208867376435,0.142500723074591,-0.66528144267041,0.502120806308413,10.2886116057702,12.2942511305505,0.841176778610369,0.451489116727152,0.261336258228805,0.278481295728507,0.942210570104475,0.396376109288862,-0.927266729813539,0.738966131118341,-1.2730599311789,0.296618487955297,-0.0770872116226716,0.355437477609906,-0.216993797233446,0.578623102773495,-0.0263021475156031,0.398316551220573,-0.0606212599810103,0.55607158791698,-0.345021512366931,0.570940723048402,-0.628939616602834,0.475415774066663,0.130353258587041,0.195243495707808,0.685674790424272,0.475996151411128,-0.0297293146234919,0.41758811038689,-0.0693098105709323,0.623766478855573,-0.473376567827946,0.544170834028956,-0.891906182357658,0.437935605916767,0.970540311911009,1,0.997714509457622,1,0.980774692263185,1,0.989936035413449,0.992898328088399,0.985050618046372,0.989766377407334,0.984847430291009,0.974763485921394,0.996853914195484,0.992764185117555,0.989146733279696,0.992555734791502,0.998596643403664,0.963599569963198,-4.85293089200457,-4.98580812162463,-4.73321069287745,0.0899634908375662,5.08728608558525,0.0143555737839041,0.490888806352716,-4.85293089200457,-4.85132539207,-4.96894757145517,-0.959490848247532,4.7385691111556,-0.189216998031435,0.387597492053801,-4.85293089200457,-4.67160324205794,-4.98348570654722,-0.313093378932928,5.14055187099002,-0.05559864044772,0.46966911818284
"b67b924653e2ba692fd3ea7c8f75c2ee",-11.5522031741411,46.6744352947141,-0.250309223504123,0.52441258967126,0.703437040365214,0.814268673214778,0.875469920506109,0.421380086719354,1.58542415420111,2.70293617795538,0.583928818727121,0.490894554159861,-0.0130266375366165,0.0600556018732962,-0.235723786951539,0.534192710312849,-0.20540875705419,2.91651263401069,-0.0784153357905271,0.547154712105086,-0.290137876256212,0.454960995577898,-0.638565926723682,0.485649297480831,-0.0680671277284306,0.769239173573944,-0.0896730207068566,0.535133002049483,0.101812205471145,0.305577547380488,0.334324545733709,0.510748757750479,-0.0716027905357006,0.132355531362028,-0.537575293216751,0.500349811474514,5.81835425236543,11.4189746267497,0.50799848550914,0.476685193716967,0.0637684807225404,0.258655107674362,0.253483352606357,0.515528849153235,0.0635525855391495,0.686356201094603,0.0942774163057817,0.548272115174643,-0.196591225316961,0.330132473716735,-0.604156763284305,0.447625279820791,0.0555825213159788,0.369958815994877,0.144333299590567,0.506221904718076,0.0950703592750452,0.530293188307099,0.189103407908401,0.536100402786243,-0.135148734502899,0.181343336804405,-0.758979884882623,0.407999861645818,0.0077717347242644,0.387858356422455,0.00687749744827128,0.568844107133909,-0.459857107728378,0.505429153871171,-0.935188095899244,0.365876315889167,0.992962596244828,0.993245581423535,1,0.99976401892295,1,0.988235138622879,0.9939974552069,0.995111550743419,0.989014228815064,0.991445235082177,0.985980263088693,0.995641938622765,1,1,0.993894213200421,0.983478936684637,0.996987680415344,0.98858225921723,-4.6863729966887,-4.87665072320396,-4.48912570456789,0.324427828324121,4.73108150233673,0.060614866734562,0.468575679054562,-4.6863729966887,-4.71912208746348,-1.55688008796256,2.94728132456109,4.89665282811227,0.586691136404809,0.310078630782153,-4.6863729966887,-4.70526179813073,-4.67629537260083,0.114794126813237,4.57832640545934,0.0200752368075953,0.489430147244931
"632a77028290d1ecbd9bfe2958610b8c",-6.86396332259037,16.3767027438267,-0.419378050744711,0.677695238206198,0.524351031279387,0.285703210561581,1.83562367800513,0.0766662549149753,-0.624966149687914,0.94838174350496,-0.658920658187187,0.521801154719842,-0.0163900047859335,0.0210717651701714,-0.778068410505798,0.44978844653309,1.63245911935775,1.0233195142956,1.59670525617374,0.124214055494697,-0.197264684022018,0.15963258982286,-1.23592545617644,0.230628809379729,0.101661890297121,0.269903667928342,0.376964213968154,0.707375732927734,-0.0168744136234956,0.10721827970792,-0.157572444842189,0.829568046586349,-0.0565757100636804,0.046439709016954,-1.21891016142235,0.238670491247449,6.83069717860753,4.00658630191842,1.70582516911869,0.0997032681389847,0.0469655478843412,0.0907545594244231,0.517619071808616,0.613425037759207,-0.0285124950511935,0.240822441894256,-0.118852101639539,0.845972052378544,-0.0879076982860902,0.115833889665837,-0.759357285017299,0.459703069589886,-0.0821056405983976,0.129807795611238,-0.631140597688388,0.540439357956174,0.0859225780127478,0.186064466707432,0.461358878064256,0.650523808820446,0.0697289142471646,0.0636281061070647,1.09716627365551,0.289223821134586,0.0527628634612542,0.136088224093824,0.387678798160848,0.699558869976483,-0.203341713114161,0.177340399701621,-1.14677872322675,0.265299755759017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.19632102814767,8.08633567955453,8.3265903334907,0.28710090926185,1.81751129023947,0.14528441285893,0.435105988116606,8.19632102814767,8.22198213981851,7.91379020798216,-0.349105897994066,1.15156249019717,-0.317122656482478,0.367188226780927,8.19632102814767,8.50897573010547,8.05471428246117,-0.502335714595316,1.82767243744229,-0.265020448002948,0.388148830733622
"5b239eddc0c4c102c7f721bae475cf22",-16.9520214265237,41.151038446149,-0.421092369668657,0.668247506388757,0.526483783498873,0.717909092319556,0.73940731393828,0.481700736450199,-3.92235630926589,2.3830739434597,-1.64960701681021,0.160767230632282,-0.0144330628059362,0.0529486937761518,-0.275763770368171,0.772704684416259,2.13461793101384,2.57137601715013,0.832273800293448,0.419693771026707,-0.525778554498075,0.401121455510027,-1.30759423432696,0.214121914123175,0.270553310306849,0.678208329809405,0.407300783562229,0.685602030775935,-0.1510258361512,0.269415865904616,-0.564119119557667,0.583324145360337,0.0230997812133181,0.116692736082361,0.183939769001518,0.782421310974982,-5.15713465854955,10.067666826902,-0.497465202022554,0.626391484758207,0.109430858134959,0.22804617159248,0.490251262629742,0.629610834451447,-1.25281609135909,0.605133629162417,-2.07371642068375,0.0580026540830639,-0.0953810783493951,0.291064991626758,-0.333610394657251,0.663848535348165,0.255590191651631,0.326178332193364,0.779004012859701,0.449700276500827,-0.648654107192451,0.467538926651518,-1.39500181203119,0.183286300971161,0.144926359351449,0.159883383219767,0.902371175318037,0.38856805040392,0.475656313494438,0.341959662415201,1.39605185031036,0.178993593182485,-0.57869260357595,0.445617272312507,-1.29549029261574,0.248444267466465,1,1,0.937140097416816,1,1,1,1,1,1,1,1,0.935948604852195,1,1,1,1,1,0.977886150240228,4.108685101718,3.81559350250239,4.29076154666212,0.245965099904989,3.11685047669019,0.0536453954421898,0.459449405232691,4.108685101718,4.108685101718,1.66415975555667,-0.880316617774282,6.94537531788595,-0.130902977132183,0.403101279361307,4.108685101718,4.39886128174465,3.91845405214919,-0.322197170225481,3.23122386067692,-0.0740965155921581,0.441433165949961
"51c79d7c5c2260b32f6ad5b82272898e",2.02049761664037,49.6456886819467,0.0403837265132066,0.606491599799943,-0.566764527738223,0.86610429882289,-0.67004762050048,0.463012107737167,-1.90720623570345,2.87500271124096,-0.665369137619253,0.481475492380343,-0.0239275176460616,0.0638786885236565,-0.363249215041963,0.52921661694169,-1.8296636384707,3.10217525612906,-0.596114272718579,0.5396156689425,0.205689611418199,0.483923411312206,0.437151988183138,0.571730784151909,-0.167648959957519,0.818208260947828,-0.210212154162522,0.592352242010971,0.0513300490823991,0.325030344548434,0.160847255643331,0.597220703136007,0.0248192101381865,0.140781167760096,0.183067938946693,0.572600578984945,-4.1774258044976,12.1458964807415,-0.358513301624284,0.546976753136577,0.0327820710622628,0.275120863712968,0.121573249556184,0.592133118593692,-0.13960740561267,0.730049031537512,-0.195603428175696,0.561682625138196,0.112375528435217,0.351148415839497,0.331770346623028,0.578403380444883,-0.206874766323823,0.393510067942983,-0.549167389294599,0.540584640442943,0.0783305560263423,0.564051184992756,0.141755620312929,0.584218078554086,-0.106402644176058,0.192887493693073,-0.555379756451564,0.509119149552913,-0.165365585629715,0.412549077328021,-0.402576012794478,0.537618722078472,-0.283414767342655,0.537604328052998,-0.533018090737432,0.531098195565732,1,1,0.977841149040327,1,0.993417371612629,1,1,1,0.999971502339701,1,1,1,1,0.984254879158516,1,0.995314745780352,1,0.980991129438378,-4.20858672571115,-3.84188617235448,-4.52951374911363,-0.712679080036592,4.9351962668641,-0.130277713879518,0.431547619852193,-4.20858672571115,-4.17542668914534,-5.4406053872914,-1.52446726716001,4.38555203926558,-0.271501026806847,0.364341818575481,-4.20858672571115,-4.01543891736686,-4.32544053425277,-0.253707914788085,4.89846771704026,-0.0449666509847316,0.473345588705736
"20f887a0f58476d52027e0798805c1d2",-35.8666960390671,61.3622288565433,-0.594938655069551,0.559226729384692,-0.377485635837546,1.07050766358555,-0.344661966876457,0.653247061597202,-0.49454912448948,3.55351248042014,-0.144150947841855,0.700119912345721,0.0231255056323477,0.0789542618565758,0.291526594347546,0.665269063761733,2.65923020297403,3.83429846726891,0.702990428347154,0.496423126430745,-0.00443391888828809,0.598130873039474,-0.00585879662042597,0.724556647650376,0.258232701295648,1.01130800868218,0.260554195265394,0.670358693030217,-0.0350324300243157,0.401738537968048,-0.0916662632730977,0.712978244069501,-0.121869129591487,0.174005970390089,-0.702190329414286,0.500505905522024,16.2986768091883,15.0123666184565,1.09528237186834,0.328605918559919,0.124390716039537,0.340050261172105,0.374637045252983,0.646453197973349,-0.908718239778178,0.902342921188902,-1.01153794380311,0.355970649217022,-0.324189120272814,0.434020557019514,-0.75688302351037,0.476100329768241,-0.685957909259907,0.486379693535241,-1.42660988012063,0.230718208793448,0.312629542007686,0.697169055747557,0.445404342473378,0.639799981968181,0.00865841982592024,0.23840955470245,0.0356764350973907,0.722782958410843,0.23913319682417,0.509911969591901,0.475659665398041,0.613205919421806,0.589738647191488,0.664480656590274,0.885011400258412,0.408661196810212,0.998597408384039,1,1,1,1,1,1,1,1,0.997041239741822,1,1,1,0.973922718710286,1,1,1,1,-1.74430347804219,-1.4413773628619,-2.11286625055583,-0.303704982122649,6.21760335583651,-0.0461562055076003,0.478244700883408,-1.74430347804219,-1.75055805200957,1.2664022096884,1.71381627882026,7.7269390749874,0.236114518328422,0.410853174248917,-1.74430347804219,-2.28495065379475,-1.39682500974223,0.52341156902368,6.35048187262515,0.0726673356151825,0.466697290436598
"3a4c1eb8dbc9f93fbbfbd8702754c0df",8.78370865016151,55.34812874331,0.151948322906757,0.712700192858024,0.205668368977966,0.965587415726907,0.219133314449474,0.703061618627631,3.6659588427275,3.20523341349064,1.14689974373023,0.269913010207015,-0.0740663951693051,0.0712159700112453,-1.04448550328571,0.347578930236311,-5.70036009618081,3.45849962039059,-1.64916047560499,0.129697996636993,0.37536242020633,0.539508182529244,0.704299752786653,0.492884961965341,0.0773291170168521,0.912189907484317,0.0930860943933839,0.708949417112161,0.0935408654626693,0.36236422201332,0.252141328382803,0.663993398466352,-0.0357460644512174,0.156951679082111,-0.231337174486145,0.67516435215679,1.57033219260381,13.5410074865867,0.115487816734121,0.665919522350856,0.095976715401316,0.306722001225724,0.321837982360524,0.666017781116267,0.138945644215253,0.813904467018918,0.175304834939681,0.66440375095088,0.253946155448811,0.39148228665748,0.641375220192689,0.539569932756275,-0.303934153527061,0.438709714388895,-0.700171312888182,0.526666795811501,-0.618485468865364,0.628839652216331,-0.997887346005015,0.376630097827526,-0.40377517588112,0.215043080624659,-1.88116223974684,0.0971179019635315,0.194652542171592,0.459935596647054,0.427945670055341,0.635129361819,-0.3644853702584,0.599355036701471,-0.605577113204206,0.559676875327167,1,1,1,1,0.996911784708257,1,1,1,1,1,1,1,1,1,0.994583448364889,0.955662717249688,1,0.99334909327807,-0.472364232418182,-0.222587493321028,-0.692560894142483,-0.170737033393075,5.82222286352966,-0.0289066098364535,0.486798066347868,-0.472364232418182,-0.56309751111849,3.8520339946593,4.98770318159866,3.37454608152015,1.35993349938156,0.0312696412751581,-0.472364232418182,-1.39906291294584,-0.148107470276861,0.799878462964324,5.88107017045469,0.127625048401941,0.442555148083349
"969732ae717bf5a9282f4781499aadb4",67.6480107660098,33.9006270485554,1.99806241794726,0.0518083698818526,-0.839142018274064,0.59142051604216,-1.42666520237437,0.173483311066115,1.14230618057917,1.96319957009293,0.583719933380984,0.566414063068393,0.040935987143911,0.043619650638038,0.948380121127896,0.355113527689144,1.07939664581152,2.11832465596415,0.505737704796974,0.619107082114626,0.127521350289643,0.330447769433913,0.395462416158079,0.692059389298677,-0.874722612168495,0.558714640462346,-1.56322846229843,0.125665299118112,0.252505923603788,0.221947419454507,1.13713790894862,0.266745664585016,0.0708634391902056,0.0961326147426498,0.732183486576323,0.477757192947943,-7.54153610513007,8.29384217835834,-0.905225563726098,0.390922218218199,-0.403941495124055,0.187866661569776,-2.15128961711841,0.0365195254829866,0.197351941955446,0.498514988962416,0.383395787798725,0.696653248330714,-0.265165839250749,0.239782180489616,-1.10305894128641,0.28185553764326,0.400894367113966,0.268708893105512,1.49224604449901,0.148689331523547,0.0953298146025424,0.385163130301959,0.242214539868576,0.802619310743924,0.1228859734743,0.131713491334793,0.931435457172703,0.366339486518879,-0.399390389556239,0.281709706945986,-1.40665825401895,0.182843504329671,0.0193251636307375,0.367103857532775,0.0652604821111811,0.853977005113797,1,1,1,1,1,1,1,1,1,1,0.999696504912938,1,1,1,1,1,1,1,5.23175173442678,5.30841657535322,5.14535562765217,-0.196953951108462,2.78012944586489,-0.0521274458057841,0.468947564509504,5.23175173442678,5.20543836578264,5.72165119262622,0.375329730934961,1.91886023531913,0.161135754115044,0.395349385268813,5.23175173442678,4.93598042885675,5.38907596638945,0.478891048746231,2.8598422607692,0.129125696507698,0.430408820724163
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",5.14600451118811,26.6547673794657,0.197421845626533,0.839732771818696,-0.102615459598673,0.46501134790128,-0.206010270755083,0.81333042933265,-0.467109982893898,1.54358878923817,-0.309095041674447,0.760109238623953,0.0572602433215873,0.034296464170565,1.67827672725338,0.102957344518321,1.04416577967658,1.66555771543811,0.628981180693799,0.537159241939718,0.401230516045466,0.259818451520342,1.53513188952766,0.135563754583002,-0.216093509309893,0.439295967938749,-0.493361838868057,0.627028001247365,0.112436133772461,0.174508773172816,0.646747799149471,0.524704746802122,-0.00368275729558875,0.0755854008209066,-0.05074831226707,0.89648230737513,-2.24404835493734,6.52113111741286,-0.345843810897826,0.733258502062232,-0.0297049267110809,0.147712375801396,-0.204158435653725,0.835926078148183,-0.676541148830468,0.391963282771679,-1.72071236379554,0.0953634252512649,-0.209064896858252,0.188531564137075,-1.11048457493519,0.276145201240129,-0.0463261032741006,0.21127553269922,-0.224615999694965,0.815688670406931,0.059018885891888,0.302839048571022,0.206065671883698,0.812462231276515,-0.00574617130807504,0.10356128419801,-0.0578353842612237,0.895195384334806,-0.346765993811802,0.221497575735924,-1.55080328410421,0.136774673708487,-0.14726664993549,0.288639732611012,-0.530075014837425,0.599533563678398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.32660071189011,4.25245245387868,4.39557383414834,0.149659428571248,2.63933839222599,0.0484551245660031,0.474153960878812,4.32660071189011,4.32660071189011,4.27833300865937,-0.447558447339123,2.00084377457808,-0.194883752375223,0.434108862921588,4.32660071189011,4.02663354612808,4.56587428263401,0.315370772335212,2.62284355753905,0.109603425482086,0.45199816346098
"26de4690cd2c89c490c37a8d1418d67a",66.0420763253334,53.6570208128131,1.23730127744546,0.252412340422745,-0.607455427132383,0.936084836806908,-0.652783360814039,0.527213213333705,2.31253425640583,3.1073006420001,0.744669600891279,0.466769872934677,0.0925112732995858,0.0690400357132208,1.35228706406661,0.222046849091118,6.18784063364813,3.35282854770107,1.85416143850229,0.0851129977372881,-0.0190621115741497,0.523024037775688,-0.0315505510395621,0.796971068121595,-1.43630650956869,0.884318837193574,-1.6325484599513,0.132785474491019,0.312565758978465,0.351292537685616,0.894931727476776,0.404277948063435,0.174690388657016,0.152156174062754,1.15366883691636,0.285718853095362,-17.8827786747233,13.1272752490673,-1.3675625199488,0.206091910158654,-0.51652530027153,0.29735041052324,-1.74635851214562,0.110297812863717,0.629789716446692,0.789036412215731,0.792289744418669,0.464916043569814,-0.208203342325213,0.379520928348766,-0.552971138488678,0.580005369124795,0.25107798143166,0.425305368225182,0.590724993991221,0.569929848669724,-0.0782446452887685,0.609626071793299,-0.129449800718122,0.728079531734696,0.396331172802708,0.208472649657979,1.90949957492889,0.0773427503444059,0.39605915135874,0.445882714414759,0.881427275385337,0.408466301542676,0.203493355014317,0.581042329862731,0.349814380975659,0.718985158235923,1,1,1,0.995528135975647,0.989659150012499,1,1,1,1,1,0.999356299648375,1,1,1,1,0.981926326133413,1,1,2.27136262270129,2.46344953096938,1.93044935718019,-0.359555041482375,5.33685673076955,-0.065207429057218,0.455357143376168,2.27136262270129,2.27136262270129,2.42950443625811,0.440617166134802,2.74071993905203,0.102244460908562,0.410853174248917,2.27136262270129,1.13513257099484,2.50495194704803,1.08644165647709,5.516203390042,0.183295157868298,0.381893384554395
"c5bd025300b4ef0c652dd11cef56ac29",-40.8426822347493,52.9070580735089,-0.775797995187541,0.480124991171391,-1.08952575179754,0.923001204175087,-1.18162674954162,0.297172284926608,1.41979812857173,3.06386998435241,0.458883267910367,0.653204919373206,-0.043843054161843,0.0680750649876604,-0.65001214682677,0.537423736482989,-1.76636301807286,3.30596615310739,-0.536803551564974,0.611243332971406,0.92769698111026,0.515713744841971,1.80785082806506,0.101048159964276,1.04639966484323,0.871958736548521,1.20535150733776,0.26978712179162,-0.362685207317826,0.34638253131797,-1.05017426679877,0.332894890642735,-0.0311183881875007,0.150029491303004,-0.214689940322936,0.716755729495884,8.09218617018685,12.9437956753552,0.636591446741963,0.537583726705159,0.270457441142026,0.293194351818691,0.927583522146434,0.399961481709137,0.196349239860639,0.778008071466428,0.261056680547477,0.710581011075776,0.0365079049190136,0.374216374522704,0.0940517367831717,0.675084342737731,0.127824258497981,0.419360886512198,0.308933371424983,0.631042183602768,0.20948220017907,0.601105344555229,0.352142504563348,0.62838252154171,-0.11911647382027,0.205558833030832,-0.587664391070693,0.569459501090291,-0.186420083112595,0.439650623686548,-0.423078808979729,0.592859706317116,-0.334205699572025,0.572921116818202,-0.589880116966057,0.564252824491575,1,1,1,1,1,0.974398337389356,1,1,1,1,1,1,1,1,1,1,1,1,-0.0793100674776026,0.264293633041317,-0.416963275436648,-0.520035913243286,5.39984038047128,-0.0900395055268925,0.45014881010454,-0.0793100674776026,-0.0805911266831734,2.55237264675559,3.54529800361373,6.31474194719475,0.620682265253066,0.302326754637769,-0.0793100674776026,-0.400484176351641,0.19403545163993,0.900916779048965,5.37917246045584,0.146987107579708,0.413412955175441
