"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","Both_case_control.Est","Both_case_control.SE","Both_case_control.t.val","Both_case_control.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","A_HS_DENTAL_VISIT_LAST.Est","A_HS_DENTAL_VISIT_LAST.SE","A_HS_DENTAL_VISIT_LAST.t.val","A_HS_DENTAL_VISIT_LAST.pval","PM_BIOIMPED_BMI.Est","PM_BIOIMPED_BMI.SE","PM_BIOIMPED_BMI.t.val","PM_BIOIMPED_BMI.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","Intercept..pval.holm","Both_case_control.pval.holm","F1_SDC_AGE_CALC.pval.holm","A_HS_DENTAL_VISIT_LAST.pval.holm","PM_BIOIMPED_BMI.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","Both_case_control.rab.all","Both_case_control.rab.win.0","Both_case_control.rab.win.1","Both_case_control.diff.btw","Both_case_control.diff.win","Both_case_control.effect","Both_case_control.overlap","A_SLE_LIGHT_EXP.rab.all","A_SLE_LIGHT_EXP.rab.win.0","A_SLE_LIGHT_EXP.rab.win.1","A_SLE_LIGHT_EXP.diff.btw","A_SLE_LIGHT_EXP.diff.win","A_SLE_LIGHT_EXP.effect","A_SLE_LIGHT_EXP.overlap"
"7e464b9b7f9ca86103a675a09263efec",516.08701703994,NA,NA,NA,54.1475355906065,NA,NA,NA,-4.93657381026443,NA,NA,NA,-7.76303615248647,NA,NA,NA,-26.911795940501,NA,NA,NA,6.47410894138421,NA,NA,NA,1.55567917115722,NA,NA,NA,-193.319710132575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48784630899859,1.72780701503406,2.72405300706268,0.817169495305247,1.34610504127726,0.676530041663308,0.234375470559904,2.48784630899859,2.22448410174071,2.54511725320875,0.0512957272043879,1.2524531924896,0.0550447155495137,0.484375079548842
"41f01f3e3cbf6beb908ae1ebb553208e",514.797179329513,NA,NA,NA,56.6119130295603,NA,NA,NA,-4.56938731382852,NA,NA,NA,-8.31061312803532,NA,NA,NA,-27.4709605087851,NA,NA,NA,6.47131685449724,NA,NA,NA,2.00606340458549,NA,NA,NA,-253.167107661964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.63470941367793,-4.84760668143375,-4.37984510754517,-0.0793350778086488,5.09734232385401,-0.0164372752618408,0.486381340152406,-4.63470941367793,-2.45844544463344,-5.23345219725407,-2.72790371768348,4.71026771299652,-0.482372035635155,0.310078630782153
"bc6f21affc11d8c4a5d6454f728e4add",4670.36852367935,NA,NA,NA,538.504468010312,NA,NA,NA,-46.3241802801035,NA,NA,NA,-96.2508379727044,NA,NA,NA,-270.236087112037,NA,NA,NA,65.8303884153871,NA,NA,NA,14.7064357197782,NA,NA,NA,-1585.95598855264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.02226087615126,-4.16460449551581,-5.60173393339524,-1.30065585140574,4.29259185114038,-0.245366107860205,0.35019476017559,-5.02226087615126,-5.21142840197368,-4.90573305084508,0.269020746644717,4.65203889165891,0.0395595947755314,0.46875015956559
"c2ba82ad21732bcd0ef11c61560cf91c",5127.87716765843,NA,NA,NA,598.839977347856,NA,NA,NA,-51.0319236749446,NA,NA,NA,-105.33209670962,NA,NA,NA,-297.464460040011,NA,NA,NA,72.5153319255538,NA,NA,NA,16.0292759565115,NA,NA,NA,-1717.30690726773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.846935970489855,-4.22653181471819,0.816662040081895,5.95051327862493,4.78106289039782,1.25972079012833,0.0505866086184938,-0.846935970489855,2.71783420836339,-1.31718415754836,-4.91719634318863,6.2808834665834,-0.78505769713068,0.248063706377386
"250a576e3788b3f444938c7b08afb2e3",5440.90568630918,NA,NA,NA,627.269311316594,NA,NA,NA,-53.8147553217363,NA,NA,NA,-111.245780403617,NA,NA,NA,-314.406039238617,NA,NA,NA,76.4813756698058,NA,NA,NA,16.9550327475394,NA,NA,NA,-1819.70796598629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.88057977260737,6.48857971995569,8.80757420305064,2.26842868279366,2.51071357020423,0.589169131663852,0.250000423850461,6.88057977260737,9.87886557331367,6.48857971995569,-3.28332642483481,3.24628925664393,-1.2389350074793,0.0859442004378223
"eedb6e6a512baecd8df273d5495ca5c0",2750.72851993477,NA,NA,NA,316.326915297479,NA,NA,NA,-27.2754194869523,NA,NA,NA,-55.9256731887154,NA,NA,NA,-157.306590235165,NA,NA,NA,38.2546275801368,NA,NA,NA,8.89243731556183,NA,NA,NA,-968.411211105142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.47433325899131,-4.35213415754885,-4.58928702415202,-0.204238028693737,5.69752205430646,-0.0284130279062796,0.472656284873486,-4.47433325899131,-5.10402913887241,-4.10178195697569,1.94493658943739,5.17303426897793,0.316683688609744,0.403101279361307
"ed32eeb458a2b9bdee12e2db96fcb98b",6268.96510800118,NA,NA,NA,720.574371081749,NA,NA,NA,-61.9909054871604,NA,NA,NA,-130.561774567214,NA,NA,NA,-362.641404585005,NA,NA,NA,88.3946112798087,NA,NA,NA,19.3084855790018,NA,NA,NA,-2089.53951657715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08742577178239,2.08742577178239,0.914177956951873,-1.42829991895801,6.05386888569644,-0.0860591961714228,0.490272385818683,2.08742577178239,0.914177956951873,2.08742577178239,1.30292889081522,6.54146177828435,0.212905017911667,0.441860760246363
"645dd8b575c7e7c0952933bbe90b4bb9",845.320394901274,NA,NA,NA,90.9560935686117,NA,NA,NA,-8.12548844611263,NA,NA,NA,-13.5230640884104,NA,NA,NA,-46.8087486758944,NA,NA,NA,11.5395909985015,NA,NA,NA,2.45189737610848,NA,NA,NA,-317.656378748798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.32060005379344,-4.98880000407387,-5.54578095199415,-0.688276691835335,5.12337004493035,-0.106434840309969,0.433593835955625,-5.32060005379344,-4.94478633340449,-5.48128651319451,0.349701319316237,5.10821663367834,0.0471555557518318,0.484375079548842
"0f898170dbe4592000abdcde0dd2ba2e",2481.7133148458,NA,NA,NA,276.329278353867,NA,NA,NA,-24.0909448303919,NA,NA,NA,-46.3735262782325,NA,NA,NA,-137.559411944164,NA,NA,NA,32.9288432544622,NA,NA,NA,8.16505304764683,NA,NA,NA,-897.349892960004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.29208133694617,7.0308048063302,7.41705477452416,0.866668893089951,3.38913820918451,0.26264021292213,0.369649981900468,7.29208133694617,9.35449791488798,6.93928129218564,-2.34899500748822,2.73424084863377,-0.929473217858303,0.125004358959289
"b5c3abd1c966bb0457d8dfe34c35b160",1083.59198014262,NA,NA,NA,124.430000952756,NA,NA,NA,-10.0885696693485,NA,NA,NA,-23.2526348187362,NA,NA,NA,-57.8959625825176,NA,NA,NA,12.4229321783926,NA,NA,NA,5.59811737132598,NA,NA,NA,-519.840780046921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.232585255162564,-0.232585255162564,-0.145586898763318,-0.211584690831287,8.12029726862296,-0.0265689146428676,0.480468774873089,-0.232585255162564,2.50247319990911,-4.30395741408423,-6.66515504753151,5.32128020336052,-0.994440788528341,0.164065614388277
"ca39c1dfb5e738c293917a0ab7391c33",2052.8457805169,NA,NA,NA,233.092944877916,NA,NA,NA,-19.6832468537108,NA,NA,NA,-39.3321291213583,NA,NA,NA,-115.659199648415,NA,NA,NA,27.9543300458941,NA,NA,NA,6.82985247002514,NA,NA,NA,-786.917924185413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.76214222920529,-5.04705621475725,-4.53969026325661,0.0541538807405839,6.04605206165071,0.00833967159954197,0.498054477162844,-4.76214222920529,-1.63638313863237,-5.46708323719312,-3.53196614390377,5.43894985887952,-0.657695442637591,0.248063706377386
"7d669e880492b330a9c9c649f65c2ba6",6917.27876017815,NA,NA,NA,805.6381268416,NA,NA,NA,-69.3115430556821,NA,NA,NA,-146.263618903661,NA,NA,NA,-406.568313871539,NA,NA,NA,99.9532181622295,NA,NA,NA,20.5134721997398,NA,NA,NA,-2201.31931922828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.26923474291926,-2.06277038373419,-4.23960141458816,-1.04835852231902,5.2667221243468,-0.170333959620762,0.421875101826505,-3.26923474291926,-5.17588524558164,-1.99145115731077,2.94210759171409,4.55259988385755,0.501801509408064,0.289063805130234
"b67b924653e2ba692fd3ea7c8f75c2ee",-872.722813118381,NA,NA,NA,-100.263304014797,NA,NA,NA,8.57136343430785,NA,NA,NA,18.2951726396375,NA,NA,NA,50.9702759992685,NA,NA,NA,-12.4138610647408,NA,NA,NA,-2.56454401132284,NA,NA,NA,271.80751093127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.62874606724513,-4.48016991092409,-4.7367665116269,0.241092399477415,4.47041859281508,0.0513941356128844,0.486381340152406,-4.62874606724513,-5.33053660072711,-4.24436921231573,0.956672476980181,4.37842167943882,0.193996057793041,0.406250494200147
"632a77028290d1ecbd9bfe2958610b8c",719.61199028345,NA,NA,NA,82.3381167433616,NA,NA,NA,-6.92386249590615,NA,NA,NA,-14.0195821285045,NA,NA,NA,-40.9180399287194,NA,NA,NA,9.94175228360072,NA,NA,NA,2.27435700734436,NA,NA,NA,-253.191344666219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.15341753403707,7.78013546230114,8.91195276186409,0.724743737287954,1.55054733252471,0.553273065225487,0.237354543258094,8.15341753403707,9.60563452537169,7.88600152471562,-1.6148082760918,0.596117130590756,-2.3630014173548,0.0781324454049968
"5b239eddc0c4c102c7f721bae475cf22",3063.04162084912,NA,NA,NA,349.074050110355,NA,NA,NA,-30.1347343184371,NA,NA,NA,-61.6306573844626,NA,NA,NA,-174.960490049106,NA,NA,NA,42.3756327711124,NA,NA,NA,9.74045679680733,NA,NA,NA,-1053.17122503733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12379163330915,4.42585401402595,4.05718392178378,-0.327442654224166,2.15094971413424,-0.182910159654456,0.392996250434203,4.12379163330915,4.38336162091121,3.96610252252957,-0.54826554254857,1.13911921065579,-0.385068213678989,0.325582389769386
"51c79d7c5c2260b32f6ad5b82272898e",2701.40626485449,NA,NA,NA,304.180623786152,NA,NA,NA,-26.907727272304,NA,NA,NA,-53.1426934440988,NA,NA,NA,-153.861062154407,NA,NA,NA,37.5101818944103,NA,NA,NA,7.96704823632922,NA,NA,NA,-876.825706741911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.13091288124834,-4.05012615595425,-4.24744967389654,-0.0318465013539537,4.32587529777686,-0.00615545894130274,0.494163431489425,-4.13091288124834,-5.21397914740661,-3.77964781189028,1.58427318675639,4.25733231275554,0.299542613686865,0.328125991312833
"20f887a0f58476d52027e0798805c1d2",-9601.75958795113,NA,NA,NA,-1114.1639940318,NA,NA,NA,95.2744267228191,NA,NA,NA,200.226723333872,NA,NA,NA,559.507867421997,NA,NA,NA,-136.849741560006,NA,NA,NA,-29.4802190308966,NA,NA,NA,3182.85029153182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.80078434605408,-4.88795784860662,-4.75717932825072,0.896549986537486,5.28204601842966,0.139509956131009,0.46303506634964,-4.80078434605408,-5.27738964759897,-4.53145905960451,1.40472066297106,4.62101337737631,0.267963651819143,0.367188226780927
"3a4c1eb8dbc9f93fbbfbd8702754c0df",-9910.96660761603,NA,NA,NA,-1120.63956983523,NA,NA,NA,97.7790967786002,NA,NA,NA,194.089356567078,NA,NA,NA,564.361216774053,NA,NA,NA,-137.394250528876,NA,NA,NA,-30.2450673042107,NA,NA,NA,3349.35594632128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.04639563301897,-2.30194997395094,-0.929962608590942,0.560095365124326,6.19591105590984,0.0739701964090548,0.460937549975292,-2.04639563301897,-0.929962608590942,-2.30194997395094,-0.0395200138029468,5.66039326227315,-0.00627768468463496,0.5
"969732ae717bf5a9282f4781499aadb4",3912.50598411886,NA,NA,NA,444.490810842034,NA,NA,NA,-38.381054045193,NA,NA,NA,-76.9376273920753,NA,NA,NA,-222.01680646929,NA,NA,NA,53.7712447585279,NA,NA,NA,12.4379507678476,NA,NA,NA,-1364.35034747898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.80214501384602,5.71482433880857,5.89791358908069,0.485290366841669,2.30176947303803,0.255563726284332,0.378906413571975,5.80214501384602,7.15220714237577,5.580112278051,-1.94581333230085,1.82276982936588,-1.08614212111061,0.0852779721736082
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",1942.13260323959,NA,NA,NA,225.132527995383,NA,NA,NA,-19.4157673231477,NA,NA,NA,-40.8823676932628,NA,NA,NA,-114.055754091824,NA,NA,NA,27.8226634641848,NA,NA,NA,5.96731683072148,NA,NA,NA,-618.206059964646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22573402730057,4.53057428538208,3.47245607622032,-0.866263474529615,2.42473554105425,-0.350668972099131,0.343750220182995,4.22573402730057,4.71482734835091,4.22573402730057,-1.27979835910548,3.71387724758619,-0.457636152737891,0.382813130675644
"26de4690cd2c89c490c37a8d1418d67a",9173.22162521381,NA,NA,NA,1070.80483871,NA,NA,NA,-91.1884313600467,NA,NA,NA,-190.910302436627,NA,NA,NA,-536.391335870531,NA,NA,NA,131.553123373119,NA,NA,NA,27.9571460660627,NA,NA,NA,-3035.11028735137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97454462886708,1.14141350682,2.798791094984,1.93536876824987,2.79504124997058,0.664144384390094,0.0972777110637629,1.97454462886708,4.09252364074425,1.42062106474332,-2.42921997211921,2.54750235441834,-0.846093692800529,0.108532196382724
"c5bd025300b4ef0c652dd11cef56ac29",-304.368177018143,NA,NA,NA,-41.8273194541816,NA,NA,NA,3.1518702166983,NA,NA,NA,8.78873084411156,NA,NA,NA,23.5563376262375,NA,NA,NA,-6.15116205188307,NA,NA,NA,-0.623396198543126,NA,NA,NA,50.4157249042421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32093869850285,-1.81626176301204,-1.03379741311919,2.08546597233783,5.53750845845977,0.319761792680799,0.392996250434203,-1.32093869850285,-2.79936159601978,-0.434850814630113,2.73278578036829,4.81712617592716,0.530235355056989,0.234376882168507
"95251fbafeb9956f566a3da93d145d63",-5459.93644308544,NA,NA,NA,-624.024999739154,NA,NA,NA,53.9203680271969,NA,NA,NA,110.098640531152,NA,NA,NA,313.095974181679,NA,NA,NA,-76.3009217753902,NA,NA,NA,-16.9016973099854,NA,NA,NA,1859.75780064642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55730455126962,2.02999756394219,3.43045467431137,0.758804307839681,2.02723160114499,0.453613022633327,0.339843976930877,2.55730455126962,3.72090693777987,2.03770365732935,-1.1019571819733,2.09889834733137,-0.59411912252791,0.248063706377386
"cb3f42ad378ddeda014d895db355586b",-2705.96602307217,NA,NA,NA,-310.814798970899,NA,NA,NA,26.767550053742,NA,NA,NA,54.6952552251938,NA,NA,NA,155.422389892547,NA,NA,NA,-37.7117402428915,NA,NA,NA,-8.59084298430069,NA,NA,NA,928.008730586114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12868172263065,4.32708674161085,4.01244866185029,-0.468131735674908,1.63907604352675,-0.311505656695046,0.369649981900468,4.12868172263065,3.59277476159413,4.33450892598808,1.15489250612425,1.47438723102865,0.798018478928132,0.186049106949428
