"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","CASE_CONTROL.Est","CASE_CONTROL.SE","CASE_CONTROL.t.val","CASE_CONTROL.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","Intercept..pval.holm","CASE_CONTROL.pval.holm","F1_SDC_AGE_CALC.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","CASE_CONTROL.rab.all","CASE_CONTROL.rab.win.0","CASE_CONTROL.rab.win.1","CASE_CONTROL.diff.btw","CASE_CONTROL.diff.win","CASE_CONTROL.effect","CASE_CONTROL.overlap"
"95251fbafeb9956f566a3da93d145d63",16.2431368107719,10.0262174725965,1.62211636122041,0.116182686776539,0.899481983363789,0.519092323515644,1.76070692566821,0.0978482334624673,0.0106648221059865,0.0360599962329438,0.286332245855825,0.76103392719345,-0.0944836037953115,0.0742549417803129,-1.29226180783637,0.220725144559443,0.0801758326167394,0.0900677803981877,0.918889696844681,0.380901564257643,-7.68315988004418,9.33645371434876,-0.848339956894835,0.41568312431224,-0.104741847389105,0.0549594463284602,-1.88891772034461,0.070736931141113,0.961684875357836,0.441896311792947,2.21015918327552,0.0401900092848106,0.0820959238905056,0.233240772465892,0.364940233291741,0.720433773073517,-0.119368373666997,0.2916243485487,-0.434106428354724,0.670889183576307,0.17011136234925,0.11449263622197,1.48193606347215,0.152247386759568,1,0.998061488876263,1,1,1,1,1,0.934324979621652,1,1,1,3.25979409074124,3.10830238284118,3.45805564994059,0.706666594635771,2.5439513730324,0.223672928881913,0.386488972694532
"cb3f42ad378ddeda014d895db355586b",-4.60984022111497,9.67024595681433,-0.48241443363687,0.635701483179838,0.236005017032239,0.500662433904953,0.454404911565379,0.654801252177188,0.00768782453167432,0.0347797196427718,0.220635217131272,0.813897096190875,0.0423761206407109,0.0716185892124478,0.596085088224168,0.56157999057913,-0.204144721578787,0.0868700077187993,-2.34187978407447,0.0248115029740312,17.1603850847118,9.00497161855238,1.90721278022529,0.0640358993767769,0.0040874408553502,0.0530081623602478,0.0981667087201643,0.85843434230005,0.145581164984705,0.426207194699944,0.34848539629587,0.729369798590601,0.0010976852212557,0.224959776013959,0.00936491529556552,0.897359023046688,0.196719092478996,0.281270497589892,0.677342940136267,0.510871965740259,0.116563317731453,0.110427681778959,1.03420408033684,0.319636589452181,1,1,1,1,0.931093275864227,1,1,1,1,1,1,4.61120401581255,4.67102563775413,4.55432694228008,-0.0816821324389276,2.1392066339341,-0.0301086578751101,0.479319853305761
"1e2270e7a0c8c2e951edc6813b58451a",-3.04204220696068,13.3944765237469,-0.260941131208434,0.743252756843456,0.028271414483967,0.693478867777533,0.0427240449530664,0.823806890531609,0.0308516862240321,0.0481741767828905,0.617621208362819,0.562256546384685,-0.0414335221758644,0.0992005287305047,-0.416515718068897,0.654357221144164,-0.131082849922696,0.12032561366107,-1.09540335543508,0.28586996416198,16.0146551858371,12.4729899818848,1.31184691525891,0.212092608766914,-0.044752908041556,0.0734228053218209,-0.568481897011074,0.582575472008307,0.725467606506719,0.59034923094563,1.23818971772501,0.231575315938999,-0.248450012625484,0.311596876859477,-0.812073268891425,0.428651802748738,0.43336442037947,0.389594131691717,1.12109705843192,0.275560476726552,0.193446718240674,0.152955881139483,1.24317311195802,0.241888146306074,1,1,1,1,1,1,1,1,1,1,1,2.95055323836962,3.11782307420186,2.68893294369146,-0.291153288651957,2.9919308549099,-0.0761527157712096,0.45863970661529
"820d3c5095323f85949bc959fd15d1b7",9.72512889580893,18.5212762354137,0.531548588392415,0.598149766030162,-0.962167771328643,0.958911208717897,-1.00338953656141,0.358742129481316,0.0681375915292039,0.066613072487582,1.02725365354574,0.349579549013881,-0.202523798101777,0.137170003774273,-1.48074374355142,0.197511012267154,0.299576109878621,0.166380815619134,1.80876093715461,0.108109222232592,-27.1306655461558,17.247086328941,-1.58467054917854,0.158075642527642,-0.0580130993065914,0.101525733904832,-0.576109161098507,0.580658135797869,0.0991636150542888,0.81630821199494,0.135519901335487,0.660286978177259,-0.222562165847909,0.430862066178915,-0.519735571116387,0.601803150895708,-0.357861689624592,0.538713141940685,-0.667084103921477,0.526838152569818,0.160783140378378,0.211500473452097,0.764574563173455,0.48498811519447,1,1,1,0.987577365929392,0.963782308911706,0.982151405638081,1,1,1,1,1,-0.0425643358503454,0.462519571047404,-0.499123769625195,-0.636502101607269,5.03673249494262,-0.110732704245241,0.435920993336628
"92fb114641e27921122496428e2ef0dd",-24.08419183041,18.4687484968491,-1.31806361066717,0.2697405354546,0.598345171045713,0.956191664090521,0.641425031855594,0.508975451565799,-0.0501047296951754,0.0664241527818266,-0.75983497237517,0.469419961566391,0.139589525948875,0.136780979281275,1.04252707710696,0.332648365578874,-0.0891843802415517,0.165908947057059,-0.540619665884274,0.523183654611843,14.8856704321757,17.1981722892079,0.864820612953548,0.424523989604593,0.12191263221807,0.101237799253875,1.22902149773384,0.31339354664509,0.355344255997819,0.813993100238993,0.45250590245665,0.535895416195172,0.167588564237293,0.429640108810429,0.398392643218381,0.539654099151023,-0.255059078688526,0.537185310773898,-0.484888595137945,0.54712079430004,-0.267494424399217,0.210900642131913,-1.29813513966631,0.292207649660821,0.986221578994858,0.997064663877336,0.997677225263103,0.976842209524937,1,0.99463722230572,0.973018159545434,1,1,0.996950203820346,0.941643976374926,-4.52433869162619,-4.67333842115339,-4.36392807801505,0.384691001444823,5.32004944433295,0.0695316861526373,0.468534681308796
"5431c93e93b57f0b74748eb702ea1e72",-15.1265334240004,11.2885562229082,-1.3554490134082,0.195217474348791,0.162798166692612,0.584448012912381,0.26696453346542,0.790533794274216,0.0160893635580052,0.0406000863222876,0.394546699612367,0.695856278949738,-0.0447643369263874,0.0836039201630007,-0.525193982859231,0.606582863590197,-0.0675813723091599,0.10140765504802,-0.672385000009598,0.50768667668665,18.8262842009473,10.5119485952774,1.79378441539189,0.0809090652550229,0.0603424482758065,0.0618790487593586,1.00558728520981,0.351499916448973,-0.947546161955046,0.497532730963058,-1.90714266722331,0.0688609351816341,-0.258713369684474,0.26260666903068,-0.983446742389955,0.33438612982348,0.612841313256622,0.328340958448057,1.86894046809869,0.0692770678427241,0.0177550982906676,0.128907692719933,0.122038422262539,0.836200713217235,1,1,1,1,1,1,1,1,1,1,1,4.53662264998794,4.57139165148511,4.48447184672152,-0.0377300591446033,2.85469129907618,-0.0114947273123828,0.493798805804966
"7c821085a5548386a8d91fe359fa3ff3",-6.04183857408609,8.92773451788126,-0.66366028277312,0.517468225715659,0.0937147842341029,0.462220021387354,0.227889639275699,0.793718161667498,0.0217058287216649,0.0321092250356056,0.670179999185536,0.511047207840623,0.0574290556041294,0.0661194920883443,0.883986366891255,0.390279658620029,-0.0113354389905627,0.0801998594392759,-0.151472102751991,0.861634461585595,2.39417637806464,8.31354200405213,0.283310525871526,0.779744057240279,0.0688453221678624,0.0489380314571584,1.41626239903712,0.169048698959821,0.394099382303375,0.39348168607963,1.00072037612959,0.327653816902803,-0.23432915369992,0.207686667580509,-1.10138847595114,0.289097153321282,0.121333492463357,0.259673677526828,0.442408366807473,0.661268300934825,-0.115545933842809,0.101948702313296,-1.14076825453347,0.265493542440553,1,1,1,1,1,1,1,1,1,1,1,6.102407409671,5.89626212103895,6.22614402681736,0.0957556710862519,2.02132850310925,0.0357481962878556,0.477721635670413
"3a8a7409bdc33da14a01ec3e3313b9a7",-19.9146273579789,17.1989282680385,-1.17431893989242,0.324158427049317,0.12965045060533,0.890448632401645,0.137071136535111,0.623155603337868,0.00137776860709195,0.0618571550289273,0.0319056508523744,0.566248370268927,-0.036068163455453,0.127376592490393,-0.281752854507116,0.561345100440224,-0.0179050044301371,0.154501864592881,-0.111739038418036,0.573070659673871,3.78312364065815,16.0157106256505,0.223982560659953,0.536908623780526,0.0718683625581133,0.0942771865499456,0.781089241856882,0.423423010818594,0.875442346432536,0.758026941786399,1.16288809442984,0.343598917156864,-0.0650260049244659,0.400100169958105,-0.172476580464342,0.556440401264675,-0.355856837653742,0.500251093257372,-0.744878948084622,0.461008031866281,0.0469081951225206,0.196400152199207,0.240202935954795,0.563560340937211,0.98176274761582,1,0.997342494095814,1,0.997393110687017,1,0.993595876388378,0.978526837659876,1,0.990337575565643,0.997167754845309,-4.71973290213357,-4.64758657597435,-4.81112676880261,-0.236549885966385,4.88163721189138,-0.0407306691285529,0.474506201643739
"564e9f4d70915c0026898422d57b1431",11.5318049674879,18.3015092711025,0.639963168461882,0.482729876723057,0.0937351264456647,0.947533104816991,0.0758866281092699,0.598841791057154,-0.00785280340533853,0.0658226651453468,-0.107833568751756,0.57344840292373,0.00646074452837271,0.135542392645273,0.0364839053813594,0.593951716963518,-0.146616081186251,0.164406599247461,-0.903753799721539,0.412393048971878,19.582068671329,17.0424384549204,1.17021595352128,0.328642680181035,-0.111093689790787,0.100321065173793,-1.13032588399775,0.343533111783194,-0.0942619933263694,0.806622185210814,-0.132437657324132,0.623946360389473,0.185922755429162,0.425749608100031,0.430245320431882,0.557701314807766,-0.257000925205866,0.532320960843981,-0.486086054263726,0.510449783290411,-0.0142600526549316,0.208990883053997,-0.0571781877716171,0.608397084581868,0.991832789744462,1,1,0.999745566600422,1,0.982620229431326,0.978394269849814,0.997051394372195,1,0.987571497337589,0.995366676227285,-4.06469438274504,-4.0402388777757,-4.08283938732116,0.0319574694410667,5.39059228978907,0.0060403199975768,0.496323529476472
"386a607b118090dd71bfc8b4b4081447",6.89709295852051,6.04973510216446,1.14216572873418,0.271522372637663,0.31302096184556,0.313215932072082,1.00029635890186,0.332982960663314,-0.0126502328638911,0.0217582977419563,-0.582733334778983,0.57346701737674,-0.0506767172797822,0.0448048059026594,-1.12855358472911,0.282366028176651,0.0540206093650379,0.0543461394227915,0.991794729609106,0.336596179746498,-2.07946265726586,5.63353746513161,-0.367073810325477,0.712756155898971,-0.0338872265034852,0.0331620666076282,-1.02377836914738,0.32396141283414,0.408074950129827,0.266636509359345,1.53201805780519,0.141262652222209,0.0783895202150104,0.140735515891163,0.558051135893563,0.589786988510616,-0.0749649442247159,0.175963673527224,-0.427323960243642,0.673672706777186,0.0806502157198519,0.0690838915258461,1.16676194050373,0.263514587980216,1,1,1,1,1,1,1,1,1,1,1,4.95238612514673,4.86237790003249,5.07448547909951,0.254368045124487,1.79990069730614,0.132895677099715,0.434742648227224
"afce1dc2c06acb90ad5d3da0fffbcd02",-24.7674859689069,20.1424297059457,-1.23820913184172,0.288835084277603,0.747543210572641,1.04284399035703,0.717059385986935,0.483146117410395,-0.0296763636551347,0.0724436649518077,-0.408396469420011,0.597248689972155,0.0390173965637611,0.149176391716717,0.267291207139813,0.63547335837816,-0.0681214245206976,0.180944004097214,-0.389744580586328,0.597180724749105,21.5431603585807,18.756710908983,1.16358942779131,0.313972030122029,0.0892303795717004,0.110412205537571,0.809038856364359,0.470384886166117,-0.140969702252764,0.887759059878147,-0.161488398565983,0.634003715465403,0.290854922966469,0.468575100908724,0.624844070319165,0.520046339475401,0.744573812968425,0.58586630074993,1.2803911813109,0.257043799140088,-0.168497092590316,0.230012951868699,-0.730313022181828,0.501256457344297,0.993255223280546,1,1,1,1,0.998559691286996,0.999637180058545,1,1,1,0.996513877724204,-2.70233011245818,-3.05190668944948,-2.23210551592927,0.584021156567824,5.91395154386957,0.101586765007531,0.451079468025139
"1c6bf8efe709f63c28e0225da6870395",11.0553020094322,6.02740968558618,1.83575487949981,0.07888368968474,0.733203314069448,0.31206006722108,2.35150914929336,0.0246624923009578,-0.00737392884641427,0.0216780028111998,-0.340809518308774,0.730184863697539,-0.0580784846544215,0.0446394621413883,-1.30172485768201,0.211347514365845,0.0644464359021432,0.0541455851536301,1.19109056938778,0.2472443108767,-6.419037951097,5.61274794813716,-1.14427357399311,0.264371612744484,-0.0119952842053596,0.033039688199465,-0.363709393734779,0.712950352134164,0.571478054423126,0.265652537161241,2.15262608827069,0.0404523931910643,0.140099019911882,0.140216157776044,0.99934486263862,0.332899957152829,0.0344189970750145,0.175314312481195,0.196637227399987,0.811117326091385,0.0520147461164463,0.0688289503373284,0.756169478555911,0.463189962504533,1,0.92207351419324,1,1,1,1,1,0.978832916101618,1,1,1,8.21752873421701,7.92435321902498,8.46836230504233,0.556660452473726,1.77519506584614,0.276991515650058,0.380339919549263
"f2d099ef5556f02539ded15181a3d994",9.02557355034998,10.2874976799677,0.884778202012587,0.385576590492179,0.193850636816545,0.532619713112337,0.385892492898241,0.701148570886928,-0.00860277556772514,0.0369997088732592,-0.235915665377449,0.810749867761451,-0.125827132480328,0.0761900031970163,-1.63961491208976,0.115508322706981,0.150109341865828,0.0924149196263389,1.6176200820061,0.117389920998003,-10.4799140978696,9.57975888594158,-1.09314392597569,0.284316173857023,-0.0214329044905152,0.0563916729456224,-0.389314721511724,0.702596451483937,0.385675119874148,0.453411996576108,0.869181341898241,0.399732622241287,0.150248990635468,0.239318956742652,0.631789602930505,0.534450271373301,-0.0342113549166468,0.29922399123265,-0.121981624884097,0.873516326260287,0.0764892783596405,0.117476279835957,0.658047006269413,0.518773590424225,1,1,1,1,1,1,1,1,1,1,1,4.48614608687557,4.45728032027768,4.54608837230163,0.219868045236955,2.38788011799165,0.0757138071125358,0.468994029026853
"304a3df568087b761af6bca76a3816aa",-4.4640873500264,17.8804953470233,-0.260532553268139,0.557775937589861,0.47389890942928,0.925735742383946,0.508154680593538,0.504554913191241,-0.0522202697723088,0.0643084589596335,-0.820062405248251,0.426334837379337,0.0767153743643461,0.132424330972798,0.587215878063115,0.485071690403139,-0.00861550552433421,0.160624535895834,-0.050787910472594,0.60905832726105,-3.10824804907846,16.6503886090034,-0.187910994904141,0.580788226810704,0.0559489981486372,0.0980132464747467,0.584785646967482,0.504616701434063,0.298126162589163,0.78806638380589,0.361748658900805,0.522079510514496,-0.173513818613091,0.415955524424954,-0.417506048840404,0.583163206241546,0.0133159897678261,0.520075274803846,0.0119464096971358,0.585680584603742,-0.15461241090916,0.204183188209383,-0.768766765775973,0.481516862706437,1,0.990069509793983,0.999847912874325,0.998157429770086,1,1,0.99502800320397,1,1,1,0.994951071403117,-4.26699783085387,-4.49763644674277,-4.08878222636373,0.245908561705959,4.89211755175539,0.0491619297666072,0.479559026542843
"2ddd18d49a8163e0fc79e28ea6273254",27.1944546032826,18.6623043576813,1.46980378178114,0.212772033594108,-0.139441743766943,0.966212727547807,-0.145518007442827,0.722729465764186,0.0542043500689925,0.0671202900471062,0.808341861533178,0.470309160832099,0.163212623044864,0.138214468951394,1.19299336097363,0.295277379461681,0.055166320240184,0.167647703154846,0.328190289111134,0.660420898916566,-29.2273307353215,17.3784122790884,-1.69000688802391,0.132013971720092,-0.0706357106547007,0.102298789899055,-0.699414204491469,0.527572535512253,0.381532598477566,0.822523896749383,0.481282088505952,0.604051452422844,0.166825882488442,0.434142815700558,0.387169077589602,0.66773541114626,-0.693552698035542,0.542815111042767,-1.27712701259637,0.268585949544706,-0.164493730534179,0.213110919419779,-0.777416986216968,0.471179596249599,0.96727574132586,1,1,0.999292769286514,1,0.978377044523444,1,1,1,0.983344899344141,1,-0.179772531214294,-0.230283944793659,-0.147505886496533,-0.171157924721559,5.44603833620107,-0.0280562875366125,0.483455882644429
"42604f7f8bfc866837a5370b4b667382",-28.0439487498263,18.5471080486103,-1.52135218301103,0.181814702451759,-0.522064154669728,0.960248611977849,-0.53528551474685,0.559362589538857,-0.0224606342653156,0.0667059784203633,-0.337418174092613,0.66620753630669,0.0886137461930981,0.137361316179997,0.653266848665865,0.509921484871064,-0.188280650553301,0.166612868642584,-1.13805331801731,0.315715637565958,17.2825290151211,17.2711410164567,1.00526911246359,0.368315983977199,0.13321426853408,0.101667332883193,1.31990939423116,0.255733406240243,-0.279940555375576,0.817446725398395,-0.354804378886964,0.607318990616471,-0.228758983510654,0.431462993904714,-0.539157870568239,0.593510700351009,-0.216314740783368,0.539464490663758,-0.407388619207272,0.617972495406003,-0.00127493963363702,0.211795455323312,-0.00740820249581978,0.652507295448773,0.982334122741439,1,1,0.999140993599798,0.998566619216534,1,0.996494117732808,1,1,0.999440159492881,1,-0.389532379286556,-0.351154367153614,-0.462684615872234,-0.335185202959073,5.29517065820411,-0.057065865143609,0.466452206475448
"de4edf45ab75f6490e1ada65b0e0306f",-13.0751125880488,17.8613478818382,-0.744161365579644,0.469684327128238,0.544713648118852,0.924744411184566,0.58441323749763,0.488091967346417,-0.0130492201007326,0.0642395937545518,-0.186623163711401,0.554618050967722,0.0270641567378834,0.132282523365249,0.213724197766075,0.571182600922961,0.0354012666376068,0.16045252988318,0.213658367464772,0.606853831085855,2.72954813035516,16.6325584130261,0.178165943012112,0.639352799671382,0.0440555616573143,0.0979082882401942,0.451758183096334,0.524521615599249,0.444905985631907,0.787222476891984,0.564946106834079,0.48014190760361,-0.100043772014519,0.415510095270566,-0.246739375973809,0.500423821181527,-0.425948869615429,0.5195183482185,-0.843742546387465,0.453652269685847,-0.11414145851784,0.203964537080779,-0.568763701491587,0.502071687186919,0.989373280080876,0.994256211915903,0.995416775817279,1,1,1,1,0.996065682123947,0.98919038087625,0.977937388325171,0.997552572104781,-4.55688050359127,-4.75592663759665,-4.36325377146377,0.437232772052009,5.06050857396624,0.0684627739681769,0.464613971214147
"e1a9800482df461df81429b3b8f859a1",-24.2505447609684,19.4798357217688,-1.25551543452331,0.255226528221784,1.09366096338236,1.0085391838102,1.0855269419918,0.319047308876678,0.0249610949698996,0.0700605990908592,0.345989645240078,0.667805422247811,0.029821815142956,0.144269169441366,0.205867010969659,0.669603418224803,-0.16508628575191,0.174991772398359,-0.956757519530288,0.377558172311881,10.4348990101165,18.1397007472164,0.59930411287831,0.543596503086543,0.0810355602203218,0.106780148023313,0.761814344467632,0.486161692094162,0.453091563373651,0.858555839558597,0.5442559760842,0.560582767393859,-0.502258713796835,0.453161119202955,-1.13128346728643,0.300692491943131,0.209189348868671,0.566593974020932,0.379873091023438,0.642370260612879,0.169128775620625,0.222446575795113,0.762024333194276,0.456826434611734,0.996042715871646,1,1,1,1,1,0.999532840241791,1,1,1,1,-0.0149326152890392,-0.0505545708139907,0.0368405602045963,0.554344735747271,5.31207460201459,0.0959548078970625,0.444393383343847
"c38ee4acf990375c9b9df651cf77bf7c",-2.73516995932487,19.6233013333854,-0.149862903546802,0.781063985909279,-0.403063225345657,1.01596689998354,-0.405826327265307,0.657000989227848,-0.0643463257294104,0.070576583252243,-0.909728554078905,0.38914698153415,-0.0357201376187865,0.14533168685306,-0.252480645813284,0.733948434054265,-0.175030606692495,0.176280556452473,-0.991962446026709,0.355353955649533,29.9431396892898,18.2732964971709,1.64496529857659,0.12579423855896,-0.10005696795966,0.10756656529415,-0.926396846435997,0.382566516658571,0.176178222102805,0.864878954413799,0.199961912841751,0.726112765536758,0.43140036932516,0.456498572252142,0.944601441762826,0.369151682984189,-0.296280347631223,0.570766840372691,-0.528868790678642,0.596621176868281,0.240863583620276,0.224084856245948,1.08295461858956,0.308694234187201,1,1,1,1,1,0.99526288921779,1,1,1,1,1,1.43064248008649,1.60386757749356,1.20812949477135,-0.163668994998794,5.64013479865301,-0.0261781154988977,0.485071199160298
"321b7763c5946d79f50284281735d5b0",-2.73188479946022,18.8397540968213,-0.140381450959429,0.644405273693411,-0.806339886157963,0.975399920788844,-0.834920503314026,0.438033883825621,-0.0493415206009702,0.0677585005130583,-0.734751637076618,0.488138276540247,-0.103867666114733,0.139528675439013,-0.746264066329194,0.467337839052335,0.00662969974934541,0.169241774316802,0.0405198186362772,0.666333775735863,9.91193585171069,17.5436541841868,0.569213123713399,0.542674319626169,0.0277473341307395,0.103271493657069,0.267708532751332,0.617780368703022,-1.13972538526516,0.830344830762522,-1.38967123173697,0.241669472781602,0.255094269545787,0.438270844475517,0.604432672875481,0.50368774478206,-0.913727038945037,0.547976445785232,-1.68913427230859,0.169200906690691,-0.0307769119346682,0.215137275668939,-0.151696196044908,0.640385406804112,1,1,1,0.997065316803013,1,1,1,0.984140387450434,1,0.915115305380549,1,-2.13754940416468,-1.3816346276922,-2.81646221017024,-0.830018242906262,5.77401607601537,-0.129092585402902,0.439595775078759
"01491b7ad3b35c7e644dd24ae831bee2",-6.98561845164351,19.5140785533912,-0.363813858191695,0.663590066044112,-0.434394826040097,1.01031205489336,-0.433191571434292,0.634200692799514,-0.0207838382359864,0.0701837558429127,-0.296915958917809,0.6996111521387,-0.130670815500363,0.14452277449985,-0.91047228901336,0.390561396953656,0.104257746560266,0.175299383503664,0.600850781708862,0.54448297549123,-9.35910116609241,18.1715878086495,-0.516256555383434,0.603631960273056,0.072606578587231,0.10696785261598,0.686587305436718,0.514366298515492,1.52697326390302,0.860065060861708,1.78278327277908,0.111485797469809,-0.424299626271017,0.453957713184768,-0.940421697707581,0.390865464252199,-0.512620718503977,0.567589967125174,-0.916384961476179,0.427489898426481,0.0776521731860764,0.222837605819633,0.347629154096855,0.664923693789982,1,1,1,1,1,1,1,0.981915652472323,1,0.992670534527288,1,1.28275092146155,1.36023853853022,0.923275934284488,-0.47833826903826,5.970708173874,-0.0820122756709044,0.441892513667776
"a67690654fca1914946ee270222b7247",-6.97450073391412,12.3587486360158,-0.602249147698457,0.563406952083343,1.15557994496144,0.639855614816809,1.82368889963722,0.0951750062395807,0.0791727990303188,0.0444491085972046,1.79547473481594,0.106505224622257,0.0396603885981235,0.0915298479165364,0.447099247727314,0.650315475953238,-0.144446587504463,0.111021435669778,-1.32948321590189,0.210518916217249,8.57092433218095,11.5085160403519,0.773619061111951,0.455184835184631,0.000172183814776107,0.0677453869522086,0.0374772663353389,0.787543598673072,0.322875174762716,0.544700477080037,0.591673752289931,0.569235762174271,-0.229382997839005,0.287502648576565,-0.807661493128927,0.431531516790362,0.0385925291838243,0.359468765734033,0.109336873491664,0.87384295121701,0.106825671645014,0.141128567738486,0.753176102464961,0.475793428551081,1,0.997390068010408,0.984554239555775,1,1,1,1,1,1,1,1,2.60556488701634,2.3630653871356,2.734589404517,0.570434382708521,2.81736473482012,0.169600150383601,0.41157556430596
"95c08da59378a0eb674c2b7dab943428",7.15099226973002,14.2098926391787,0.498702827668811,0.61655573778989,0.193995315804177,0.735695810223524,0.263323196805354,0.710220607290549,0.0855686606745143,0.0511068781860985,1.69051598833817,0.118412291148123,-0.0852481644654143,0.105239563525392,-0.803280466024604,0.462387221559918,0.0209780068594411,0.127650681147247,0.163502364544249,0.78759360890038,-11.6355006619242,13.2323087220249,-0.886290484715229,0.398908786885357,-0.0734348043372927,0.0778925685554553,-0.932881368186736,0.378173947031239,0.64829911724801,0.6262879461162,1.03942944185173,0.32017189194367,-0.0908675148020169,0.33056597314771,-0.273633571155591,0.776663056433277,-0.0154256688034525,0.413311470170446,-0.0387568386091698,0.87467956126746,0.294188932889512,0.16226738280288,1.80952157684284,0.105343116253498,1,1,0.98757898772707,1,1,1,1,1,1,1,0.977339477712918,2.67598145763991,2.54124359798263,2.79257876636976,0.201617010527439,2.85319194667985,0.0478191099335079,0.463481856410369
"6a49b0df18b1abfe220ecc00d5cbf296",-7.87456433495251,16.4023626795495,-0.489496543978662,0.629417605931039,0.277940017658075,0.849207647624333,0.321415501558563,0.697264324476728,0.0504536747576484,0.0589922508715305,0.845739888652728,0.433471450376184,0.00862938261856701,0.121477166155475,0.0744089096200492,0.741440008799972,-0.130055094839904,0.147346135655934,-0.889295313376642,0.412273344967038,3.77143150425006,15.2739455714117,0.253627388154251,0.713852467963456,-0.00643564941501029,0.0899107538621133,-0.0588212367800702,0.806862849182487,0.590937635649864,0.722919046249867,0.815246162042937,0.433343329338733,-0.134439344847685,0.381569595124003,-0.35763083457089,0.687394950175074,-0.0935447427521625,0.477082044565348,-0.201692856335557,0.793845528711447,0.242358581475469,0.187303910830108,1.29356351209892,0.225658498787176,1,1,1,1,1,1,1,1,1,1,1,2.06026431625802,2.17665290704147,2.000464487439,-0.188939013758389,3.56371143888507,-0.039963886626722,0.470588235813548
"5c4a1032c65d0d99d6d6bee379b63a2c",-29.4703202346783,21.5317088010388,-1.37467734065739,0.2036781206554,-0.699957654647543,1.11477182510175,-0.630337708700578,0.546327809158223,0.0371991095787219,0.0774403049182246,0.485969756703758,0.636030400730337,0.0268751717560016,0.159465500107264,0.163001186197434,0.70353269338607,-0.327361481123531,0.193424212589662,-1.69239622700261,0.122102755131595,37.8698862602582,20.0504131454545,1.88745133939948,0.0851067072113568,0.123487696727157,0.118027640777302,1.05197764099037,0.333600372847308,-0.703147299564401,0.948990257969612,-0.746458734651283,0.477619343748798,0.0742719161029936,0.500894021797472,0.160085798289696,0.747994809196929,-0.153991355608034,0.626275120144301,-0.259170964475613,0.684190679354946,0.00318075140749414,0.245877581424165,0.0193118321264545,0.722906442700506,1,1,1,1,0.988780328951873,0.962455129207313,1,1,1,1,1,1.26334554493513,1.52965484403643,0.71176862916179,-0.856467232343103,6.38057862050995,-0.123219078521864,0.435461645618888
"c4228a5878f56464e576996e95eefc5e",16.9384348568748,19.3885662868502,0.880118297784018,0.433884656881895,-1.2324727454559,1.00381384614748,-1.23076145449412,0.284461757028022,-0.0302234113924453,0.0697323421496603,-0.44026135647727,0.588177708203508,0.0328096560914099,0.143593220949851,0.226263666963306,0.643378865759084,0.162191180926187,0.174171878411041,0.934405346163436,0.401397208379129,-30.9987015881078,18.0547102852619,-1.72631147673968,0.137335615015164,-0.0139964515698525,0.106279847922747,-0.132613964954479,0.661683024141103,0.450138376709133,0.854533223175079,0.526614916960772,0.571783446144866,0.277491040850648,0.4510379103696,0.619432023940052,0.540749140938034,-0.78388455758176,0.563939294968407,-1.39937486083115,0.244906434914541,-0.0647703125125742,0.221404340451736,-0.289077456643103,0.647637057147354,0.996779542372401,0.99751305874942,1,1,1,0.95194703097029,1,1,1,0.947475804314682,1,-1.69041994298869,-0.576646079771082,-2.84220660819317,-1.35647028092154,5.61160341617756,-0.21991409159732,0.384650737438329
