"","taxon","lfc_(Intercept)","lfc_Crohn_case_control","se_(Intercept)","se_Crohn_case_control","W_(Intercept)","W_Crohn_case_control","p_(Intercept)","p_Crohn_case_control","q_(Intercept)","q_Crohn_case_control","diff_(Intercept)","diff_Crohn_case_control","passed_ss_(Intercept)","passed_ss_Crohn_case_control"
"34","de4edf45ab75f6490e1ada65b0e0306f",0.574826801449601,-1.00536187121602,0.0932768424534746,0.264047512974232,6.16258855177605,-3.80750365679123,0.00859947841189433,0.0318419019058572,0.404175485359033,1,FALSE,FALSE,TRUE,TRUE
"35","e1a9800482df461df81429b3b8f859a1",0.243398092013827,-0.545225573570343,0.23626141485918,0.383502468779114,1.03020669777543,-1.42170029649633,0.317348255529759,0.173200101180246,1,1,FALSE,FALSE,TRUE,TRUE
"36","c38ee4acf990375c9b9df651cf77bf7c",0.0394669673520073,0.0776546445304508,0.24769525468827,0.401794888302868,0.159336792308264,0.193269369001817,0.875085114234145,0.848799081325345,1,1,FALSE,FALSE,TRUE,TRUE
"37","321b7763c5946d79f50284281735d5b0",-0.00878956534224208,-0.602868357788749,0.183840660539203,0.312016227987975,-0.04781077981586,-1.93216987999734,0.963418753697881,0.101538265403724,1,1,FALSE,FALSE,FALSE,FALSE
"38","01491b7ad3b35c7e644dd24ae831bee2",-0.0871827128237098,0.147048713694965,0.214068072071516,0.35061139403636,-0.407266305432899,0.419406545811558,0.688894744094368,0.680171120500659,1,1,FALSE,FALSE,TRUE,TRUE
"39","a67690654fca1914946ee270222b7247",0.297819979401845,-0.44328859589156,0.245808840281083,0.453348858494677,1.21159181688212,-0.977809004225748,0.238522161875144,0.338799458408285,1,1,FALSE,FALSE,TRUE,FALSE
"40","95c08da59378a0eb674c2b7dab943428",0.21484667966508,-0.426430322560655,0.179866510253284,0.348745155074865,1.19447850165402,-1.22275626300561,0.247793999462935,0.237190821926665,1,1,FALSE,FALSE,TRUE,TRUE
"41","6a49b0df18b1abfe220ecc00d5cbf296",0.147939297302722,-0.138530483235814,0.280206705756693,0.396514970902139,0.527964871159005,-0.349370120680774,0.603972196151557,0.730865434577116,1,1,FALSE,FALSE,TRUE,TRUE
"42","5c4a1032c65d0d99d6d6bee379b63a2c",0.224706660983689,-0.328588647797269,0.263331907305363,0.409932710861788,0.853321055101449,-0.801567279435904,0.41345376560024,0.4414338834446,1,1,FALSE,FALSE,TRUE,TRUE
"43","c4228a5878f56464e576996e95eefc5e",-0.215681147354056,0.405165575777107,0.206749227418373,0.365685209344015,-1.04320170888769,1.10796271061636,0.31586685609784,0.287956570599971,1,1,FALSE,FALSE,TRUE,TRUE
"44","f55e6f0203460ecfb665c9dbc579b714",0.190765339605907,-0.200452702794695,0.202366823560682,0.431563306035778,0.942671018150875,-0.464480413397513,0.359053947972509,0.648196793232257,1,1,FALSE,FALSE,TRUE,TRUE
"45","b73c9d186b67a61bce0ba79c990aef39",0.222279127757894,-0.361776325091962,0.267784326998574,0.391905771920948,0.830067727447984,-0.923120686175902,0.422707174491621,0.374133114151122,1,1,FALSE,FALSE,FALSE,FALSE
"46","6960eba3db7d4d863d042ab497d7481a",0.126039536581864,0.0284996024140021,0.194604927113346,0.358212619690888,0.647668784400579,0.0795605761700836,0.527678109134904,0.937712820326935,1,1,FALSE,FALSE,TRUE,TRUE
"47","6545176af2fa076f03140433793c0d00",0.156311195690137,0.00426772443844494,0.121179694230335,0.452435571147321,1.2899124451744,0.00943277830172044,0.210476181797971,0.99255885981394,1,1,FALSE,FALSE,TRUE,TRUE
"48","ebc68f0a3a40711c1b0df994d93a6cac",-0.496181186246843,0.59052568591464,8.71546401137616e-06,0.24415262409191,-56931.1267419825,2.41867433582176,1.1182279514462e-05,0.249584773412676,0.000547931696208637,1,TRUE,FALSE,FALSE,TRUE
"49","719ab97ff4cf3c7b809b054134f4dc70",-0.0085403482239879,0.225870424203566,0.503421598065316,0.671394358163419,-0.0169646043332448,0.336419902040029,0.986611160004383,0.739604370653872,1,1,FALSE,FALSE,TRUE,TRUE
"50","3fae853851bfe19cdb50e15749f373b6",0.189688314418351,-0.107865009383203,0.1760635965127,0.350339616729411,1.0773852072519,-0.307886988032282,0.292018856139603,0.760824517443724,1,1,FALSE,FALSE,TRUE,TRUE
"51","a99fb503372ef5103fa41e0c743bbad2",-0.0773063282209565,0.19428040570742,0.245976176251961,0.4482965166792,-0.314283803410983,0.43337478316042,0.756406497509938,0.669161538495058,1,1,FALSE,FALSE,TRUE,FALSE
