"","taxon","lfc_(Intercept)","lfc_UC_case_control","se_(Intercept)","se_UC_case_control","W_(Intercept)","W_UC_case_control","p_(Intercept)","p_UC_case_control","q_(Intercept)","q_UC_case_control","diff_(Intercept)","diff_UC_case_control","passed_ss_(Intercept)","passed_ss_UC_case_control"
"40","e1a9800482df461df81429b3b8f859a1",-0.204808312703505,0.135429190165429,0.150208180203924,0.217599616030277,-1.36349639830171,0.622377891266985,0.180545586078099,0.537315547360987,1,1,FALSE,FALSE,TRUE,TRUE
"41","c38ee4acf990375c9b9df651cf77bf7c",-0.00331600426824338,0.0551718517351119,0.155987303391963,0.242717702009759,-0.0212581677876113,0.22730872646814,0.983115279068695,0.821011513554028,1,1,FALSE,FALSE,TRUE,TRUE
"42","321b7763c5946d79f50284281735d5b0",-0.142302418704676,-0.0139248139268665,0.112669659950154,0.19207108827011,-1.26300566423678,-0.0724982299641265,0.21571281374177,0.942656668378119,1,1,FALSE,FALSE,TRUE,TRUE
"43","01491b7ad3b35c7e644dd24ae831bee2",-0.0308016524233168,0.0538951160467723,0.12672262886775,0.194097947193247,-0.243063553041201,0.277669685981343,0.808844296197041,0.782288484740379,1,1,FALSE,FALSE,TRUE,TRUE
"44","a67690654fca1914946ee270222b7247",0.170779705115731,-0.200200196393404,0.147835993997715,0.240663896162774,1.15519705653259,-0.831866347987643,0.252113013486014,0.408439517488343,1,1,FALSE,FALSE,TRUE,TRUE
"45","95c08da59378a0eb674c2b7dab943428",-0.069929966244587,0.241209371954787,0.14905985803952,0.236493479459741,-0.469140163987318,1.01994089860667,0.640470171329472,0.311371573149666,1,1,FALSE,FALSE,TRUE,TRUE
"46","6a49b0df18b1abfe220ecc00d5cbf296",0.0428905980818188,-0.169706177961646,0.132418205502271,0.207640816337021,0.323902577588421,-0.817306447525211,0.74724032023403,0.417279783914768,1,1,FALSE,FALSE,TRUE,TRUE
"47","5c4a1032c65d0d99d6d6bee379b63a2c",0.20040945025709,-0.683885600268329,0.167985012481209,0.245411759951895,1.19301982538179,-2.78668634462498,0.240257529779743,0.00826529012334163,1,0.446325666660448,FALSE,FALSE,TRUE,TRUE
"48","c4228a5878f56464e576996e95eefc5e",-0.0677919878566925,-0.0589634016986456,0.115775005964781,0.197908057670664,-0.585549422276127,-0.297933304952978,0.561103588354404,0.767125331684869,1,1,FALSE,FALSE,TRUE,TRUE
"49","f55e6f0203460ecfb665c9dbc579b714",0.0870023677558535,-0.0811172844456111,0.150699862458795,0.240794130479894,0.57732214440237,-0.336874010524871,0.565918482664581,0.737407273576242,1,1,FALSE,FALSE,TRUE,TRUE
"50","b73c9d186b67a61bce0ba79c990aef39",0.219953054026008,-0.663211378537843,0.153820973735017,0.246801664696164,1.42992888866322,-2.68722408884202,0.159351726326738,0.00993120352040529,1,0.50649137954067,FALSE,FALSE,FALSE,FALSE
"51","6960eba3db7d4d863d042ab497d7481a",0.0301886711737978,-0.159099593795358,0.159159049952184,0.26596270106944,0.189676120728713,-0.598202654566284,0.850397439328635,0.552638870046041,1,1,FALSE,FALSE,TRUE,TRUE
"52","d2a7d567b64364c09cf4bea1e3f5aef5",-0.351709888232762,0.0613474215758222,0.069507052009764,0.145576928528843,-5.0600604983701,0.421408956733605,0.00068098435494861,0.683342617760886,0.0381351238771221,1,TRUE,FALSE,FALSE,TRUE
"53","6545176af2fa076f03140433793c0d00",0.141967463445192,-0.232205225657023,0.194107238700859,0.290648748853851,0.731386755050285,-0.798920437719774,0.466950032425501,0.427001061907359,1,1,FALSE,FALSE,TRUE,TRUE
"54","ebc68f0a3a40711c1b0df994d93a6cac",-0.363136266098288,0.480688262380164,0.0986161174762409,0.162623343240559,-3.6823216670011,2.95583802916356,0.00783561682799146,0.0212301217299104,0.407452075055556,1,FALSE,FALSE,TRUE,TRUE
"55","719ab97ff4cf3c7b809b054134f4dc70",-0.0199915632959365,0.26739312746449,0.219636885492458,0.321800147050317,-0.0910209742371482,0.830929164935029,0.927735889307481,0.408838944146918,1,1,FALSE,FALSE,TRUE,TRUE
"56","3fae853851bfe19cdb50e15749f373b6",0.00533243646041513,0.211440918247657,0.129815793070444,0.208996856480286,0.0410769470669992,1.01169425133244,0.967339516805551,0.314812360188943,1,1,FALSE,FALSE,TRUE,TRUE
"57","a99fb503372ef5103fa41e0c743bbad2",-0.0686235876347989,0.270098023649837,0.161149728405723,0.252801558876749,-0.425837438968727,1.06841913811742,0.671611804311476,0.289223768683479,1,1,FALSE,FALSE,TRUE,TRUE
