"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","UC_case_control.Est","UC_case_control.SE","UC_case_control.t.val","UC_case_control.pval","A_SMK_CIG_CUR_FREQ.Est","A_SMK_CIG_CUR_FREQ.SE","A_SMK_CIG_CUR_FREQ.t.val","A_SMK_CIG_CUR_FREQ.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","SDC_GENDER.Est","SDC_GENDER.SE","SDC_GENDER.t.val","SDC_GENDER.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","Intercept..pval.holm","UC_case_control.pval.holm","A_SMK_CIG_CUR_FREQ.pval.holm","F1_SDC_AGE_CALC.pval.holm","SDC_GENDER.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","UC_case_control.rab.all","UC_case_control.rab.win.0","UC_case_control.rab.win.1","UC_case_control.diff.btw","UC_case_control.diff.win","UC_case_control.effect","UC_case_control.overlap","A_SMK_CIG_CUR_FREQ.rab.all","A_SMK_CIG_CUR_FREQ.rab.win.0","A_SMK_CIG_CUR_FREQ.rab.win.1","A_SMK_CIG_CUR_FREQ.diff.btw","A_SMK_CIG_CUR_FREQ.diff.win","A_SMK_CIG_CUR_FREQ.effect","A_SMK_CIG_CUR_FREQ.overlap","SDC_GENDER.rab.all","SDC_GENDER.rab.win.1","SDC_GENDER.rab.win.2","SDC_GENDER.diff.btw","SDC_GENDER.diff.win","SDC_GENDER.effect","SDC_GENDER.overlap"
"ca39c1dfb5e738c293917a0ab7391c33",7.72570396546894,21.7295339752871,0.35736459435608,0.662757592356921,0.783111737185132,1.08847426806448,0.716386618677071,0.50079376707029,7.26496697884363,3.70372877688716,1.96780288208424,0.0590432725367383,0.00707863330875155,0.08246947968393,0.090921925996426,0.673608598326745,-1.04912675369971,3.83988501090327,-0.27441058068584,0.666725180032737,-0.113913418563767,0.151704226535705,-0.752652953776713,0.472386298983196,0.151351663043991,0.169521566098417,0.893906787184807,0.409924189693515,-12.6044693237466,14.6152504005404,-0.861907516802763,0.431378153815707,-0.0544244123027558,0.111700742916729,-0.49109425110396,0.604566707874176,-0.0356043498105456,0.936666616231734,-0.0451041656489224,0.682457449404593,-0.07388085709619,0.428432393335098,-0.173344612903038,0.709929463261408,-0.440315876502343,0.66695178325661,-0.658262442427596,0.541797295628099,0.104623916841184,0.24412628345194,0.429947989200742,0.583770836889251,1,1,0.997506909875733,1,1,1,1,1,1,1,1,1,1,-3.49404433584486,-3.96696760930781,-2.87072667896931,0.882743517826682,6.95088666733255,0.1289026125132,0.444767442475711,-3.49404433584486,-3.63153859873636,4.0016861592258,7.10129761457464,5.43889584142891,1.2241018334288,0.13281655334062,-3.49404433584486,-3.34976692438769,-3.60042279952523,-0.459601617104057,6.85478895087627,-0.0663445111749285,0.471507353444267
"7d669e880492b330a9c9c649f65c2ba6",-10.240445096846,17.1761114916243,-0.596105094871325,0.557864715411556,-0.316719229945573,0.860384553359601,-0.368341766218606,0.628053214182203,-3.74121457186898,2.9276126436444,-1.30563473284796,0.29391457234415,0.0941636278953729,0.0651880053809902,1.45616832236112,0.186119213580695,2.76937287606382,3.03523734734951,0.915829755030421,0.405734712794145,-0.108353470163404,0.11991461536595,-0.908062786776091,0.392668334155825,0.0757565090558782,0.133998332539145,0.57189978417426,0.525004866201497,-4.18571257415611,11.5526255944185,-0.369830689967702,0.625223062956792,-0.0178477564372366,0.0882938592340268,-0.204752502982175,0.711338229740465,-0.646648682656379,0.740388185461126,-0.878658112525247,0.425608673863431,-0.301399482372577,0.338654412143224,-0.900486683062814,0.436651100363419,0.499000340714164,0.527192078844471,0.948236097606264,0.395834052367221,0.141545409118596,0.192969636043517,0.735905050662696,0.494503750523078,1,1,0.939308641476983,1,1,1,1,1,1,1,0.994515643005799,1,1,-1.26521846873903,-1.3695250794742,-1.13762394359982,-0.0574430740460228,5.24888999859156,-0.00947540746543876,0.495459498778588,-1.26521846873903,-1.15767513124771,-5.22671032355088,-3.62598193326296,4.08747324649879,-0.893396898656363,0.203127332012097,-1.26521846873903,-1.89334908462588,-0.90202797063198,0.582928557564838,5.2335477636781,0.0945725949450055,0.454044118462751
"494975433cf1f940b003816db0232f8b",-20.9607752961966,17.3365416943879,-1.23459207272101,0.300102080554367,0.358252924805378,0.868420811648767,0.418824224393369,0.561046593722348,-1.42127930277373,2.9549574527569,-0.489897210653424,0.587201169096471,0.0423997463517744,0.0657968815475271,0.658433278677025,0.490344914411497,2.77937286445763,3.06358740453845,0.918747436463519,0.378904232087883,-0.0598005984650287,0.121034655024919,-0.498277865224338,0.503169442189839,-0.0137966495837039,0.13524991847987,-0.103123770167973,0.570075644926656,5.39774669006351,11.6605306966571,0.469229307209147,0.497935385893088,0.0219282028674585,0.0891185512341113,0.261622933006797,0.523910563303223,-1.02311238207794,0.747303640497342,-1.38238762658188,0.277733524379306,-0.228160919704806,0.341817549273152,-0.672620859385737,0.475542552079703,-0.437610706722345,0.53211621619335,-0.845058643137222,0.424720638271199,0.144834849081119,0.194772032229219,0.751188919030766,0.437569441391167,0.953753682584482,1,0.975496342171551,0.995273423048835,0.999172675401147,0.992041494269709,1,1,0.994720098240449,0.933818776659683,0.992346155562856,0.995780641531153,0.997871795236951,-4.85294593663768,-5.00183253188893,-4.70952618974992,0.355051478559917,5.22068080249078,0.0569296348327114,0.470930232879087,-4.85294593663768,-4.84496107970575,-5.07477081264724,-0.481694570176439,4.77201351867637,-0.0695036660751633,0.484375079548842,-4.85294593663768,-4.77927749576382,-4.90767167313644,-0.0668975461363059,5.2646256889514,-0.00896257380064488,0.495176848959413
"b67b924653e2ba692fd3ea7c8f75c2ee",-16.115223104637,15.8071603299073,-1.02433375975056,0.385471226431065,0.579512761489786,0.791811149279212,0.737461837386231,0.480828851894268,1.46888226625724,2.69427934631872,0.555650889381087,0.506556833532551,-0.0172460936706438,0.0599924641352411,-0.295769321531305,0.533150877915894,-0.310285850266706,2.79332626667406,-0.113348626481676,0.546587386635735,0.0740475488294375,0.110357315269702,0.678945626181044,0.4860178610817,-0.074863374952413,0.123318547822619,-0.620299929229937,0.504279389545849,5.44501663556058,10.6318711945607,0.518832614518104,0.499971564431973,0.0934338375912131,0.0812567611556965,1.16239952969798,0.334663765380845,0.0650078299751657,0.681378597225583,0.0907398921845285,0.555787582978022,-0.236532114228489,0.311663358251304,-0.762186186162785,0.425443565141287,0.116924469075198,0.485174407432984,0.254040202715529,0.514878188899158,-0.13029889194532,0.177589786677338,-0.74250727218949,0.438060180841722,0.960311982597196,0.983018137169086,1,0.996879564151705,1,0.974124038500058,0.974509267426266,0.983466961242034,0.970304779455112,0.995152051221091,0.990718717227728,0.99750301190027,0.989274662649213,-4.81180609389454,-4.98362449913036,-4.61060884382258,0.412395473433907,4.67428870051379,0.0720783226191033,0.462041409791379,-4.81180609389454,-4.8426729109297,-1.35448812128065,2.73675951917586,4.74541675308569,0.431937634918142,0.2868230100843,-4.81180609389454,-4.79180738406971,-4.82040389915017,-0.0155593001580705,4.72743526509872,-0.00313591122419605,0.498621323553676
"632a77028290d1ecbd9bfe2958610b8c",-2.08195426126633,5.4622224445243,-0.381070290975146,0.706959759526581,0.480485995158147,0.273613257609241,1.75703503353041,0.0912224824512773,-0.73801887103227,0.931018146848054,-0.793684359831198,0.439930414912461,-0.0147836286887699,0.0207306168383601,-0.71350712510501,0.486488170681098,1.66137310312193,0.965244174808457,1.72232551867301,0.0957128762369185,0.00684782190540523,0.0381343765611789,0.180409194202274,0.824731551641562,-0.0367537387639038,0.0426131781853573,-0.86370529238938,0.402149974047383,5.60322724322906,3.67388223148122,1.52636557858922,0.138650014746168,0.0144184753416071,0.0280785729562217,0.513488547565499,0.615049323740351,-0.061060589005484,0.235452882700399,-0.259474096226404,0.777639772652407,-0.1113142306084,0.107696420802109,-1.03436473446722,0.317512538970683,0.00208725787438269,0.167653802610906,0.0119623624859449,0.868876058843344,0.0783737624948717,0.0613668045658983,1.27789130757607,0.21513005854449,1,1,1,1,1,1,1,1,1,1,1,1,1,8.19153134861749,8.07437935152012,8.33467598588157,0.340024263818569,1.80117454433078,0.172996023742253,0.414244187018705,8.19153134861749,8.21212920595839,7.91212888179105,-0.118136893037291,1.17266453966848,-0.102084178624152,0.460937699897913,8.19153134861749,8.51375288401242,8.05686209111513,-0.553097521380749,1.85691257361602,-0.267988021029222,0.380974266926519
"5b239eddc0c4c102c7f721bae475cf22",1.69433713238359,14.1606027887714,0.119405558206174,0.852803553530114,0.0189657764134688,0.709331906215266,0.0295804049660428,0.809111467801618,-3.92314848311049,2.41362893960308,-1.63877266669135,0.159364960780462,-0.00870919442591576,0.0537433313263385,-0.168473235166417,0.826001681873112,2.08140962960806,2.50235860814129,0.831538270678198,0.414374541482984,-0.139528234095042,0.0988619128138264,-1.40427847461656,0.195662797658991,0.110692839157795,0.110473034736053,0.995344608064398,0.346015359366562,-9.65255071431598,9.52439918020606,-1.00586033160024,0.344518528069126,-0.0123352168429819,0.0727926265447472,-0.164222974898462,0.828196689780039,-1.43385598320729,0.610402593679411,-2.35640690519114,0.0350674827925185,-0.0343663020008798,0.279198852159498,-0.129064059427034,0.757403087470837,-0.625332881095822,0.434636071473079,-1.44463677892081,0.1635629330705,0.215286717869949,0.159091093909034,1.34809146986944,0.197441345697498,1,1,0.938388007780029,1,1,0.997815195398988,1,1,1,0.767866548613735,1,1,1,4.16048803732805,3.89721783176346,4.31942598552877,0.221019339133578,3.35488459548441,0.0490636557053773,0.470759172135183,4.16048803732805,4.16048803732805,1.60680390094786,-1.71355266059577,7.81842892735833,-0.232639015155185,0.398438038791622,4.16048803732805,4.39569759658872,3.99763291999708,-0.244886152900419,3.40478957269626,-0.0507312953767149,0.465533088844792
"51c79d7c5c2260b32f6ad5b82272898e",-10.9935453259599,16.5907654637132,-0.679031596591693,0.470942614827092,-0.517908817798987,0.83106344182451,-0.622787971228613,0.524047061707353,-1.22761892189757,2.82784230662399,-0.452597034533869,0.547004035959495,-0.0139969166516635,0.0629664583191995,-0.219903887530952,0.530538762777344,-0.751290687840455,2.93179925975298,-0.254701433917387,0.565895548193798,-0.00708346832137758,0.11582803594271,-0.0624944512822943,0.544664966849155,0.00333509074992925,0.129431793032415,0.0257232369328972,0.53421961395689,-1.86712438370982,11.158922776005,-0.167984729474306,0.540744431406546,0.0848076662356738,0.0852848859971694,1.01328705540765,0.360974034606694,-0.214445189599321,0.715156439400134,-0.298018498508244,0.602375352653744,0.0723163727488575,0.327113382319375,0.221546382712983,0.59120709363224,0.109346070227051,0.509225859339651,0.216912774762796,0.566881873348769,-0.0730389283457978,0.186393408937598,-0.395055673327363,0.561265893047506,0.988644050295669,0.999065697963982,0.968083158011407,1,1,0.993225491351635,0.993050512364691,1,0.983348352102052,0.994483921866583,1,0.997835286697899,1,-4.17191702818624,-3.83460895684598,-4.50696979418793,-0.670442584539091,4.92030601020025,-0.122973664104712,0.438590116965129,-4.17191702818624,-4.15386076554089,-5.09757629702638,-0.994329745716682,4.62093802697488,-0.168586263133457,0.387597492053801,-4.17191702818624,-4.11887048443058,-4.20672591236954,-0.0354274262943548,4.98963092915917,-0.00564496713253797,0.496554892113864
"20f887a0f58476d52027e0798805c1d2",-24.3047790894941,20.2745351116592,-1.20881646217839,0.28285528346769,-0.158666144344639,1.01559056862927,-0.153512848601607,0.692503262484853,-0.0580338568234818,3.45572892711195,-0.015811730394336,0.723906822712558,0.00976408463689436,0.0769473640527081,0.128379870393444,0.702542089255127,2.31913216678476,3.58276820694051,0.657717576018256,0.516108077944503,0.130117268552004,0.141546186447591,0.929409097901365,0.39440132103558,-0.169193286995911,0.158170485752463,-1.0821799946816,0.323005777275693,18.2453222303809,13.6366204516143,1.35037489232051,0.219772913570197,0.0714298860573528,0.104221316335604,0.686968207175565,0.519827894061588,-0.764496892455368,0.87394788219145,-0.878170981986047,0.425520035334107,-0.366666548185948,0.399744771863192,-0.925001296078822,0.411558889046866,0.120569684518363,0.622293021230853,0.189723920798612,0.714947941735519,-0.0709258795090902,0.227779708076313,-0.308074155744703,0.66855219776071,0.999470918784696,1,1,1,1,1,0.998094924294477,0.997311583300091,1,1,0.999877173498989,1,1,-1.89969198012137,-1.55149405595812,-2.27768320254064,-0.284797352917844,6.18556815893497,-0.0380988181516054,0.480014535103979,-1.89969198012137,-1.9047144435253,0.941288618632792,2.1945506518142,7.39253166582986,0.277312994330086,0.379845599803593,-1.89969198012137,-2.31766892538076,-1.6259921905061,0.180159565226797,6.3515081578811,0.0273450515955336,0.488051470798644
"3a4c1eb8dbc9f93fbbfbd8702754c0df",12.1218464625545,18.739016074803,0.65029500726055,0.531610598117369,-0.0611950967513514,0.938673458412276,-0.0528253532649759,0.654973561669258,4.10539119583253,3.19400467427108,1.28877777340009,0.214545613187788,-0.0817064969821737,0.0711196525077517,-1.15875033120433,0.296974322254582,-5.05776826494476,3.31142246430809,-1.53350902881198,0.170203967891987,0.166116998382902,0.130825996678126,1.28151286866959,0.262310646998747,-0.0982575848883078,0.146191232437697,-0.67859876393377,0.52777393623455,6.29570238516929,12.6038327607244,0.502949604878562,0.604497116451096,0.0686340398373869,0.0963279755315771,0.716353443234653,0.48828266152067,0.19952024873038,0.807758270299762,0.253602677019525,0.649821724282275,0.125116960959357,0.369469566848667,0.331105143283656,0.657147677278671,-0.427848141019178,0.57516282685943,-0.763168367267199,0.477755048194675,-0.41851476171116,0.21052850719627,-1.99823743627654,0.0857693892513571,1,1,1,1,0.96815813582868,0.992925680227051,1,1,1,1,1,1,0.880781375494535,-0.491636126360454,-0.091558482257966,-0.818194667701252,-0.486912980849636,5.93429749890852,-0.0684699760551274,0.470566860790103,-0.491636126360454,-0.571001378796419,3.89859079179664,4.07227853363408,3.48912748125402,1.10020711035489,0.0390780901701758,-0.491636126360454,-1.34530453587649,-0.139748380326052,0.78815473354067,5.97676468610469,0.120259859973861,0.443270556821251
"969732ae717bf5a9282f4781499aadb4",20.0259250665019,11.6451908777834,1.72799462315925,0.100883446971719,-0.851681899973592,0.583330071946423,-1.47330120185632,0.167080961900158,0.817219330989819,1.98488511605645,0.41188490804789,0.685448365070573,0.0516993272839459,0.0441966603426964,1.18078964392932,0.252913635153008,1.65159524463656,2.05785333231552,0.802964201014407,0.429806750586046,-0.119643046601492,0.0813006241635901,-1.46863978342888,0.169310731245232,0.0953083785714138,0.0908492099905129,1.04742236139356,0.317507595910445,-7.20864689705168,7.8325370822245,-0.911997715368998,0.405070333990216,-0.135646314537085,0.0598621431060091,-2.27542042793752,0.0289151882622722,0.0567797397803487,0.501974020578226,0.0939874185107489,0.775888175952852,-0.232628642452834,0.229603497446699,-1.01179698178618,0.328310710113772,0.197866360991987,0.357429700569482,0.550240369785075,0.591989831645782,0.187505065480761,0.130831023450154,1.43049217116838,0.169929856877437,1,1,1,1,1,1,1,1,0.949125045147788,1,1,1,1,5.27509945616143,5.37556687119759,5.18704736184655,-0.225087485905278,2.89338178315162,-0.0565761236149384,0.466933139900326,5.27509945616143,5.24596607227715,5.80131072640577,0.410887310540319,1.76858521266025,0.185678545873801,0.426356966101453,5.27509945616143,4.91312148593976,5.45665331431585,0.565972805234741,2.93062394638507,0.149364313967957,0.414790998327641
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",-9.20164033315412,8.94825751479804,-1.01809276275299,0.319586360115312,-0.0571359735491563,0.448235478034159,-0.120972449308458,0.850967264085258,-0.412552594575391,1.52520154818997,-0.273071258301135,0.786396523461525,0.0624044340005678,0.0339610661766832,1.84548888442754,0.0722719047602686,1.69542692268684,1.5812709073215,1.07694955293632,0.289752990592361,0.038699856304199,0.0624720477976479,0.620758037305576,0.541880366817715,-0.024455334682277,0.0698092572756363,-0.353946276656614,0.72826467669297,0.372289967347976,6.01858394091781,0.0632963170807884,0.898012874958797,0.0417444203668835,0.0459985480291434,0.896703152449666,0.381282915718288,-0.742571968791176,0.385720839530584,-1.9221411301977,0.0622607808488499,-0.282969865396587,0.17642915801157,-1.60849028813336,0.116507572807095,0.113042230618453,0.274651831618725,0.426200079175693,0.672742774749661,0.00654187738991591,0.100531601503418,0.0673162232320449,0.902177998439543,1,1,1,1,1,1,1,1,1,0.999659062994125,1,1,1,4.39461421613597,4.33472489810995,4.46298057273232,0.133787680891638,2.59372765429752,0.0441940428745628,0.481293134968054,4.39461421613597,4.39461421613597,4.40844846184672,-0.0460984431273483,1.94904298670035,-0.0134571093638004,0.496124050418246,4.39461421613597,4.01538049582484,4.65841035339008,0.380195301080507,2.63049975113026,0.134527018324162,0.436580883487338
"26de4690cd2c89c490c37a8d1418d67a",-8.62615229492704,18.4478562383066,-0.473569117599642,0.632996853460982,-0.501164120265219,0.92408870062223,-0.542572927204295,0.601097244906533,1.86737138036736,3.14437742196407,0.593643716563551,0.559883709236129,0.0765993003643281,0.0700146218960497,1.10405427632879,0.317685921394937,6.5799626205871,3.25997081821154,2.03044542168386,0.0627159503237289,-0.225058143822012,0.128793271179081,-1.75166794194286,0.117143724358817,0.155004556357071,0.143919767641261,1.07845690679609,0.317316421521288,-13.7531648371421,12.4079991122985,-1.10914529678611,0.301005421483197,-0.0755006924361864,0.0948312674069968,-0.798282853115936,0.451743780842799,0.654738595988559,0.795207623831974,0.814838974467914,0.439301358505391,-0.265253287884536,0.363728886641947,-0.73605214207283,0.486929117156168,0.0793470900152026,0.566226161563948,0.139505106929658,0.70099658221112,0.434516694622036,0.207257393841737,2.10579541721098,0.052520761212423,1,1,1,1,0.946077146158665,0.973403103874738,1,1,1,1,1,1,0.926916177179138,2.27740928681108,2.40268492975284,2.02377783293882,-0.171831163472322,5.64339714058292,-0.0263396157702693,0.478561046747961,2.27740928681108,2.27740928681108,2.46660517628622,0.457617105264966,3.03923732207191,0.113808744123556,0.418605069853666,2.27740928681108,1.12177711850654,2.5010913718171,1.16309932076336,5.61734767343773,0.195878660347377,0.379421224116049
"c5bd025300b4ef0c652dd11cef56ac29",20.0670944371218,18.0302929470713,1.11846172955528,0.29831787882977,-1.14565864646575,0.903172149981297,-1.28152140030393,0.252927733693173,2.49634441432543,3.07320510967799,0.812155025303204,0.43140074585464,-0.0464899507511545,0.0684298558627584,-0.685162052862059,0.520632431626249,-2.6153574445999,3.18618207405617,-0.824564399122971,0.451721488917133,0.0575117073042303,0.125878062956088,0.465740475309185,0.596341173010198,-0.0683184571058643,0.140662174397157,-0.49758474729321,0.583597168592857,9.13817752630819,12.1271466988773,0.7652851640032,0.476961207688752,-0.0656382156938912,0.0926847818956745,-0.707568096570499,0.503240370168892,0.330505058602924,0.777208268875315,0.433201232025976,0.631324804095839,-8.25627472106039e-05,0.355495960872058,-0.0121008508682965,0.703283403796627,0.4608546586307,0.553409753166574,0.852491428218307,0.435060933795468,-0.186038328696585,0.202566166937784,-0.929353182078742,0.398299504576749,1,0.996529951906917,1,1,1,1,1,1,1,1,1,1,0.996488390064385,-0.0791065782353284,0.354708999559691,-0.522667822779527,-0.735965173076632,5.4120233036818,-0.118982854949687,0.438590116965129,-0.0791065782353284,-0.0800919347648152,2.51961961343642,3.37990778087096,6.59072461336716,0.498778934498578,0.325582389769386,-0.0791065782353284,-0.374810919741297,0.19436299384386,0.830333316394605,5.49482081786732,0.135592510878191,0.420036766150136
"95251fbafeb9956f566a3da93d145d63",-6.0757869960345,10.792050870497,-0.55850653370054,0.589606262840927,-0.118439655984724,0.540594643471808,-0.204344640860936,0.796621520873626,-0.150704713823874,1.83947016149304,-0.0891528291186611,0.872608815024917,0.00688684064890543,0.0409587624393878,0.169880670970358,0.831844513913641,1.16344064328517,1.90709264274405,0.608619270457597,0.550349580999937,0.129581910614604,0.0753444474191075,1.72781661455199,0.107366868695042,-0.190837123008809,0.0841934929235528,-2.27380058600902,0.0377269721726006,15.1914489271531,7.25871645416176,2.10356707726341,0.0455520355426947,0.00718069088265807,0.0554765740121548,0.125353542709645,0.721541906103527,0.186468514399812,0.465198829508519,0.406654825649345,0.674330270520004,0.149745741100234,0.21278248252814,0.708282157887569,0.490516579541006,0.18034444402117,0.331243991760707,0.556605624609361,0.5885441462173,-0.0208711890895128,0.121246192984859,-0.178645230315738,0.831396433356827,1,1,1,1,1,1,0.834276962223707,0.967574956231689,1,1,1,1,1,3.11967192685651,3.0277761709335,3.20412300459839,0.220393311056202,2.50151945122964,0.0684614204149314,0.458772248912643,3.11967192685651,3.15375221051432,2.40414421321114,-0.588752041320612,1.57688338706201,-0.264579299277055,0.367188226780927,3.11967192685651,3.18630740166776,3.06124015949661,-0.0669949321043575,2.51451765161675,-0.0204209329554786,0.488511029614072
"cb3f42ad378ddeda014d895db355586b",6.80679554566456,9.46332118920506,0.697953022961076,0.505400397668156,0.908689622384669,0.474036010923838,1.91703676521927,0.0623777548041944,-0.0912047988458354,1.61299248540013,-0.0805300382372378,0.83407598587357,-0.00740633010577354,0.035915872629539,-0.212653615275827,0.809098423699623,-1.29337651061341,1.67228920919882,-0.780710676033846,0.442309077903178,0.00752151870595052,0.0660679526353412,0.156027843063669,0.69948024424921,-0.0138528049127419,0.0738274935077242,-0.222652856217833,0.717660251212584,-1.66747322350962,6.36501495882378,-0.212700867518731,0.716358401307845,0.0038151920296735,0.0486462345900295,0.108359901026053,0.787624626083679,0.557624686788679,0.407923016052151,1.35719997229584,0.19878093559994,0.302522726073438,0.186584459224985,1.62685901115882,0.113520115900061,-0.132860330075753,0.290460851569505,-0.452034117244607,0.656045298485609,-0.00263033335441397,0.106318222639292,-0.0609913497610543,0.772156520197126,1,1,1,1,1,1,1,1,1,1,1,1,1,4.3856090171615,3.89580075109834,4.86492744866009,0.580391825486641,2.34249252263014,0.191114544717962,0.404433140626304,4.3856090171615,4.44573054132759,3.05137275189377,-1.39577881745392,1.8193314216118,-0.613493713641012,0.265626527726068,4.3856090171615,4.92674774622044,3.89250867177203,-0.683994103749764,2.29120178476016,-0.234910664285798,0.382177310415847
"1e2270e7a0c8c2e951edc6813b58451a",0.882817477436521,12.8236027009616,0.064070766140249,0.854796489904279,0.625605702280603,0.642358993053117,0.988675028281596,0.359678334135881,-0.328907482587685,2.18574159947174,-0.167055591693702,0.8339769234124,-0.0393853178793632,0.0486690530788418,-0.807622698393496,0.4296856875335,-0.195376194196192,2.26609368858085,-0.0873441460039136,0.812728349655205,0.295551602739816,0.089527678382935,3.33673663382442,0.00549341575254231,-0.350820568734989,0.10004251427404,-3.53737144961077,0.00333202590899096,20.2411859725839,8.62513502244237,2.37540359266308,0.0324616602005785,0.00848267912191334,0.0659197730699359,0.13534953215461,0.752692173101585,0.711977810493162,0.552770278620352,1.29503873842711,0.218194672767659,0.0338049757159653,0.252837764611048,0.120664915996498,0.836861744772946,0.218051882606056,0.393599084955416,0.554360131559203,0.591781754779023,-0.133681972539303,0.14407020746098,-0.94693810123271,0.369979987082281,1,1,1,1,1,0.177788455154575,0.130657907329484,0.789673553102166,1,1,1,1,1,2.84931860237548,2.54370339573169,3.15530975294814,0.471046392349396,3.163327282157,0.115669011008495,0.423537959451482,2.84931860237548,2.90591685288161,1.79699073459336,-1.29335268658113,1.86894460955684,-0.469079551839845,0.296876237317214,2.84931860237548,3.0467956755302,2.7237533854752,-0.374193972767104,3.10031383794325,-0.0980357413274357,0.441636030453132
"820d3c5095323f85949bc959fd15d1b7",-14.2918439439449,15.8417933140777,-0.909654690524061,0.415326477938685,0.0516952010626093,0.793545982255318,0.0703299179084681,0.69561673076196,-2.53720206517153,2.70018242644217,-0.942659240424807,0.422626225224502,-0.00226831913723706,0.0601239057109178,-0.0330692773400221,0.707107445489775,1.78209336343662,2.79944635544126,0.642401173511573,0.515664358808862,0.129154156062613,0.110599104628009,1.18684060953013,0.293033322910194,-0.111381905495966,0.123588734828097,-0.919881611201334,0.397447881935659,11.5266536194312,10.6551652852828,1.09618479473976,0.319322381712394,0.0665697112160812,0.0814347921279968,0.821653230959724,0.452441167837836,-0.40864097628562,0.682871476001988,-0.605248689901031,0.542171963573925,-0.0345367941698999,0.312346202729852,-0.112760036504302,0.688461455204975,0.679613132857497,0.48623740908678,1.40641789782027,0.216483933482301,-0.19596782901417,0.177978880236362,-1.1073031193024,0.325426877428013,1,1,0.989239174419346,1,1,0.999575009158816,0.997921812238995,0.995866365155215,1,1,1,0.993686352610096,1,0.311154569600244,0.131650031573199,0.562915129719234,0.467119958978323,4.84001944732293,0.0800848073699512,0.454215116787114,0.311154569600244,0.311154569600244,0.120302594333142,-0.53710527205496,6.19652755143322,-0.0913609424830039,0.44531278151662,0.311154569600244,-1.09654931312269,0.923923453255361,2.16972221653105,4.73436391317064,0.415915293483136,0.296875004281522
"92fb114641e27921122496428e2ef0dd",-14.8478554154591,17.0029453116651,-0.877020975665248,0.406520658403603,0.538986150179794,0.851710325407961,0.650159396385702,0.470455734436771,-1.23574269319136,2.89809702841641,-0.431683333657545,0.594366658342231,0.0529276405401343,0.0645307927239528,0.824713203488255,0.428798259744605,2.58185868191237,3.00463668101324,0.860635128597549,0.390930914196651,0.061000468771279,0.118705659783989,0.530484811088131,0.473947247931568,-0.120260711768327,0.132647387688908,-0.921906172112962,0.416306758709457,9.40402646841909,11.4361542939347,0.83055555337743,0.447094118173951,-0.0306874436541418,0.0874036979000798,-0.35194513650299,0.566194357829745,0.200520846896455,0.732923737304412,0.276229533678898,0.585419516929175,-0.327839735923026,0.335240164925177,-0.992644366465962,0.380691199178749,-0.223416589730321,0.521877031929298,-0.443206846433695,0.516243546679472,0.120825857348227,0.191024154102622,0.631148621062196,0.459462975605844,0.986249103303306,0.99595459424412,0.981681260588652,0.99451244111072,0.990509043410123,0.995298951175486,0.984017476272096,0.960670235345133,0.994288388895449,1,0.982001408592788,0.993056045676986,0.988159500856846,-4.88768507783952,-5.04564484981534,-4.69843612759749,0.339638529240401,5.18880201612728,0.0617378066203999,0.47311046541301,-4.88768507783952,-4.8761189437329,-5.39422390750023,-0.598078031842875,4.3503628731147,-0.138946183824646,0.449612658010657,-4.88768507783952,-4.59546990180182,-5.03638000825893,-0.533359663918803,5.22693952095487,-0.0899444639020879,0.456801471354226
