"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","UC_case_control.Est","UC_case_control.SE","UC_case_control.t.val","UC_case_control.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","Intercept..pval.holm","UC_case_control.pval.holm","F1_SDC_AGE_CALC.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","UC_case_control.rab.all","UC_case_control.rab.win.0","UC_case_control.rab.win.1","UC_case_control.diff.btw","UC_case_control.diff.win","UC_case_control.effect","UC_case_control.overlap"
"ca39c1dfb5e738c293917a0ab7391c33",-34.1512379228966,25.6141561395662,-1.36486956005195,0.263351615834972,1.07971455234696,1.57932082606782,0.690616046023905,0.494953183253614,0.0889077924078953,0.128801765604825,0.717603331945216,0.484122089813937,-0.350895158025248,0.27729528691288,-1.30635854040511,0.277445882668437,0.386145783741494,0.289295088407828,1.35745813569662,0.232806483773563,-11.0404282432518,23.613573016719,-0.460578068734687,0.617605466397515,0.0540375872413477,0.179696225401492,0.292185792479826,0.68632612669223,0.546968603884308,1.51173692675947,0.374911617288307,0.655539821474901,-0.376794540321882,0.56109035157148,-0.695059509701885,0.508433124780194,-0.592865789789037,1.21102511108354,-0.470944786656802,0.606057811719748,0.397021913834186,0.432120728434352,0.966288738796762,0.403848613497928,0.977268853963871,1,0.998122344236242,0.985288832166778,0.995361471088161,1,1,1,1,1,0.992005124986575,-3.38913151677971,-3.66764595547743,-3.07279552412556,0.643850696400849,5.98978199682641,0.0959211191734567,0.44995408986998
"7d669e880492b330a9c9c649f65c2ba6",-6.24243056902278,19.595884009407,-0.332647456900014,0.645951282326825,-0.188477451104865,1.20824545429628,-0.168127163400794,0.705207862592165,-0.00396606705360646,0.0985386535963286,-0.0184713652751293,0.706053041988407,0.286155390599352,0.212142311036606,1.39062362202464,0.226931532965626,-0.115097490225379,0.221322653225107,-0.52675134977225,0.614547127335537,-2.53209610442292,18.0653555542481,-0.156370291491564,0.65382941356752,0.105671758239351,0.137475010720987,0.799987685361722,0.460217289774585,-0.734141916382093,1.15654098882282,-0.659534230653444,0.514850600822262,-1.03113257087116,0.4292572196516,-2.48379348309415,0.0513174491828158,-0.493101766212621,0.926484069198551,-0.544131659936197,0.573965228151005,-0.361351654740621,0.330590148132183,-1.13716612213837,0.323844194375208,1,1,1,1,1,1,1,1,0.732564228024434,1,0.999133586804996,-0.273653892485338,-0.0889889380667608,-0.382049151115588,-0.73075787280852,4.58141659429429,-0.136866251785428,0.418198535328807
"494975433cf1f940b003816db0232f8b",-6.09788286829738,23.5075668289744,-0.261649555591571,0.550215051534157,0.786205946210163,1.44943248026164,0.581466708963884,0.500469457547919,0.0561212969961888,0.118208700538381,0.48372042218163,0.544385380237249,0.070832007463599,0.254489644435132,0.309055709692305,0.560837094411687,-0.164980185785819,0.265502544256616,-0.662851217529968,0.507084196207064,13.8643102506577,21.6715179971878,0.661742845421402,0.484562339669811,-0.0452362524252876,0.164917438799198,-0.261420514127834,0.564249530177535,-0.774876020313327,1.38740689484328,-0.592114459367011,0.502269090615988,-0.274102337869389,0.514944504312008,-0.570330709655611,0.525391257622699,-0.536778531027222,1.11142657112125,-0.484020691327464,0.563919539590355,0.0934817552957013,0.396581751376318,0.213879731545964,0.599844977750175,1,0.997923122634633,1,1,0.998393979941147,0.999947198194695,1,0.993047558821999,0.993044158847492,1,1,-4.88736544402639,-5.22926543735485,-4.53659053708821,0.598836072699938,5.22728274355434,0.106853020855799,0.444852945106526
"b67b924653e2ba692fd3ea7c8f75c2ee",-36.4029031627872,20.1162790061592,-1.89619193943291,0.188451189113513,-0.743858972446461,1.24033203375156,-0.597403186259023,0.435835969089968,0.0303861036657159,0.10115547977746,0.316177856995475,0.5474493015,-0.122715570600773,0.217776034792569,-0.599082771097577,0.480503079537955,0.122675818629096,0.227200173287533,0.573172326602149,0.45037319046257,-7.95364892241969,18.5451053139663,-0.453649363108522,0.483971892149098,0.186788197973143,0.141125844116578,1.39601604007034,0.294268199008347,-0.708776624472102,1.18725448681216,-0.605919477467032,0.443020095435357,-0.571275127891384,0.440656721165245,-1.3605125424636,0.302555298631281,0.355915418793951,0.951088096960201,0.369290339752338,0.511743154475674,0.13218313975145,0.339369413154417,0.403665378536503,0.525407631957278,0.83189381133139,0.986406604260329,0.995979121448304,0.997793022015055,0.999704869688227,0.992509425570304,0.940442351175469,0.999159959384966,0.929302921137337,0.996373886288889,0.998251187744585,-4.80583071917632,-4.38780813238366,-5.20404975239308,-0.769209489074417,4.79386356814769,-0.141367443368596,0.425551475948099
"632a77028290d1ecbd9bfe2958610b8c",-2.88108778444746,6.97716743633296,-0.414428774663156,0.687490889091848,0.479328183475204,0.430199057861662,1.11863146893378,0.286383464569997,0.00769795405782194,0.0350849537975603,0.221837803460709,0.797776159821791,-0.0401303572923576,0.0755338429091781,-0.534015324140273,0.607991892777149,0.034738984632997,0.0788025285444498,0.443835671365044,0.667427838258163,1.75159660134514,6.43221864542412,0.270644657677104,0.786553112354317,0.0328949794216282,0.0489483489314153,0.674408299231833,0.515556590639899,-0.584143166189621,0.411789543259452,-1.42121199654845,0.182128842543046,-0.0825813744580287,0.152838192618726,-0.542045053365227,0.60100883367763,-0.365078062846853,0.329877155569517,-1.11034525714211,0.291088830916113,0.0898560322859512,0.117707515272752,0.765190608518036,0.465380228684934,1,1,1,1,1,1,1,1,1,1,1,7.99855701804805,7.83229922662897,8.08830647376267,0.266907191433611,1.54473962777889,0.150745924372505,0.429752071151343
"5b239eddc0c4c102c7f721bae475cf22",5.94775262402531,16.2686254339169,0.37039534348321,0.693990044279903,0.128888628706386,1.00309293108404,0.146384780456696,0.78150227190174,-0.0392873270051734,0.0818074063589882,-0.492815652585743,0.631546126238628,-0.223807665632545,0.176121873107805,-1.27137280010992,0.234426242252871,0.156138923196041,0.183743450595618,0.832367031888233,0.421847589498428,-22.1621423529616,14.9979711403428,-1.45779363660789,0.168923234161652,0.0545087999821361,0.114132613505459,0.475270142281326,0.63803837338258,-1.39031167055124,0.960167560549861,-1.43480477282534,0.221927996226198,0.160401449083199,0.356372027817887,0.439998126992823,0.666431272001727,-0.0373172481043513,0.769172867375963,-0.0455113123045735,0.878459444401664,0.264312888861686,0.274458008096178,0.975955717272522,0.358988344830171,1,1,1,1,1,1,1,0.996042684604009,1,1,1,3.89087437730046,3.62195084378989,4.22946052868071,0.350738267357405,2.66918492871833,0.100088995191402,0.419117652905788
"51c79d7c5c2260b32f6ad5b82272898e",-4.17345201043998,22.2189873985209,-0.201924469606748,0.544929940854717,0.577472775007265,1.36998108941866,0.432133248276233,0.514268581022897,0.0119485166106461,0.111729029497878,0.118825269930327,0.553736103979934,0.0716541491851363,0.240539662990079,0.28335202500183,0.564677682870411,-0.126160566153817,0.250948885013566,-0.507375433668456,0.510179503968024,2.47812117502562,20.4835825327884,0.112236672750661,0.589153438000544,0.0129833861933117,0.155877404119906,0.0943497521749537,0.607566980193442,0.383776037023946,1.3113554685357,0.298316168021622,0.596596851014121,-0.100314842576429,0.486717555053115,-0.215335800038193,0.618256863951072,0.177266969660866,1.05050314895571,0.174108115608595,0.580008062291107,0.00705833742823978,0.374842917619739,0.0426654419106529,0.597107273864678,1,0.99776109091191,1,1,1,1,1,1,1,1,1,-4.22807259802813,-4.47906697996491,-3.91515617562509,0.542102054068989,4.99897968441492,0.0976241875792239,0.452205885748582
"20f887a0f58476d52027e0798805c1d2",-3.61696336785682,26.769662027368,-0.14192397280946,0.69897812141531,-1.52885423165148,1.65056715186149,-0.943649201941253,0.399650063461202,-0.0209878471596612,0.134612271237128,-0.151637491380291,0.735144419417206,0.202158834593912,0.289804632719224,0.703918754374334,0.504968770706324,-0.322727701542857,0.302345769294832,-1.0811903713223,0.355939192866067,40.8290616854513,24.6788285927443,1.68011155230497,0.152263768724988,-0.088429589585749,0.187802682055219,-0.476262581509798,0.606247502067978,-1.34232874357643,1.57993440748692,-0.865979195751808,0.417826050667533,0.25187683287207,0.586402261177128,0.42147810490867,0.623041210534713,-0.0730582093708946,1.26565687948958,-0.0710351993867171,0.690609823699815,-0.0660988855951355,0.451614560018201,-0.142962732229995,0.704575220447494,1,1,1,1,1,0.98597253829547,1,1,1,1,1,-1.67165313799507,-1.14470458130682,-2.67246307158017,-1.52606888557804,6.18348286955202,-0.216545094428164,0.40679523176221
"3a4c1eb8dbc9f93fbbfbd8702754c0df",4.01117898228463,20.1557575321888,0.19443044447174,0.709906890717701,-1.1776233324367,1.24276620562126,-0.943890837549157,0.404403596481905,-0.0936835589755625,0.101353999058297,-0.93060837956993,0.409849082405162,0.214517187551781,0.218203423816928,1.00541229563283,0.379005803265063,-0.261521556467028,0.227646057337576,-1.1607436796022,0.314668396541424,9.5488214695403,18.5815003859692,0.511773235332011,0.55545168175914,0.0674068783316167,0.141402805890109,0.492585712155326,0.57653449675385,-2.27352764966126,1.18958449312928,-1.93733139543999,0.0989727022164264,-0.371835718211526,0.441521517176044,-0.873833979365684,0.42456600171071,0.102093724053609,0.952954622880864,0.0973434099175703,0.682979276987039,-0.173104268265205,0.340035431169318,-0.523738191857726,0.574253232223935,1,1,1,1,0.999813612398419,1,0.998707028409648,0.938638202666074,1,1,1,0.147376322622099,0.936653412076583,-0.375637509699525,-1.07053792047356,4.32419139599874,-0.201404904004971,0.381433832373565
"969732ae717bf5a9282f4781499aadb4",32.0025028580824,13.565361415562,2.36450743927305,0.0279715132300992,0.119767238995586,0.836414741910638,0.120783859667628,0.856857551602812,0.0395250268144767,0.068213939661787,0.59497883904113,0.564032705830978,-0.155116240701405,0.146856713346673,-1.02518089124583,0.332640320633188,0.0395718785253196,0.153211857092459,0.230476989483336,0.791905656592913,-12.9167474081446,12.5058444455153,-1.0029648797581,0.340244006807277,-0.129707661145775,0.0951678528584478,-1.36500938427022,0.1882603748783,0.41064776489549,0.80062203357407,0.482953886379391,0.640993550369739,0.085353050719188,0.297155735460462,0.273519722303487,0.783666869006027,0.42859160445239,0.641363831221169,0.667941473378155,0.514177180879214,0.222878813055351,0.228852897765899,0.952422977682688,0.362144014833983,0.992421477646567,1,1,1,1,1,1,1,1,1,1,5.35746277198595,5.38208522976205,5.33919501015365,-0.0708448142536038,2.51659833712901,-0.0222274971824824,0.487603306656761
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",-13.5251811274197,10.3615189188395,-1.30812774346463,0.209920776371565,-0.594910994761736,0.638871822638004,-0.933500923666172,0.366080761469413,0.0705863221649118,0.0521032949054607,1.35751252071705,0.195261044659125,-0.00327717062660434,0.11217236069763,-0.029085931924092,0.890560259550548,0.0735574327070012,0.117026558100611,0.628560372328279,0.540613823300394,-4.96742968930152,9.55223674834196,-0.520065121070737,0.611450451896232,0.107343243474742,0.0726912816879999,1.47966857507612,0.15742230671145,-1.14616221861505,0.611532571347552,-1.87925635550617,0.0797827422592598,-0.260023689626342,0.226974031910648,-1.14957030597898,0.269821546611903,0.0136650410295526,0.489887682862169,0.0270579636928049,0.897391708074991,-0.077485430262982,0.174802834748828,-0.44344320785792,0.667363750460449,1,1,1,1,1,1,1,1,1,1,1,4.58742955233799,4.9654906508879,4.32618973130403,-0.45791836724948,2.63358892212215,-0.157736204374772,0.432904416574722
"26de4690cd2c89c490c37a8d1418d67a",3.09161107085614,23.9491711499097,0.130828414720602,0.78168809238113,0.16354495600025,1.47666097442458,0.0977648177652677,0.783631992214282,0.0426300892578036,0.120429324787147,0.361959997371377,0.698938228006785,-0.100965405294519,0.259270391308404,-0.392374377925165,0.703726983317005,0.136799826740177,0.270490175329456,0.512060876125809,0.619728925409673,-17.8516033373898,22.0786309943948,-0.821920699293718,0.445665529080407,0.0422787647669709,0.168015515860987,0.260190995112311,0.770217054657112,0.452164148263654,1.41347019965555,0.289819937761203,0.723560453979867,-0.207260106615342,0.524618058355288,-0.409260236068893,0.671311421486126,-0.410457567692711,1.13230541323113,-0.368331094987748,0.698324037528212,-0.00305667229694336,0.404031787200359,-0.0102535083010999,0.782161620355741,1,1,1,1,1,1,1,1,1,1,1,2.29920259777141,2.37002134628141,2.22939260685189,-0.112550460753344,4.28107582525278,-0.0239211562293447,0.481617648354657
"c5bd025300b4ef0c652dd11cef56ac29",11.7168270609837,24.1632540191243,0.505064118085564,0.620979509315747,-1.18293213407887,1.48986092260998,-0.803490327535817,0.458833862469623,-0.0813738378178083,0.121505848698001,-0.706197456731252,0.500388121488471,0.0157973338115901,0.261588022633775,0.0721245473629346,0.752673985865053,0.065889268950216,0.272908100879632,0.230273023896991,0.723978013010292,7.61259833190916,22.2759930092229,0.350177835225689,0.688592348739903,-0.0657178918155399,0.169517415174452,-0.388458125302646,0.696199825284006,0.0378735916362944,1.42610528226436,0.0207400054350341,0.777426548926793,0.00965283285418884,0.529307646085547,0.00857378301610859,0.733181069898491,0.649121258767861,1.1424271493937,0.591344564720573,0.572262852314277,-0.242404143218061,0.407643448068133,-0.611190018954768,0.568015407342308,1,1,1,1,1,1,1,1,1,1,1,0.324273396575852,0.561517912400237,-0.0285023231629085,-0.270102885827685,5.28437119621678,-0.0445318888980403,0.477022060444556
"95251fbafeb9956f566a3da93d145d63",-23.8593782716553,15.0169331855337,-1.58053573716316,0.131558953569198,-0.299146280013321,0.925915934702507,-0.324886370906835,0.750328573484116,0.0277530960107679,0.0755132239269307,0.369031049626966,0.717793298499806,0.00236104550715122,0.162571227158321,0.0454664311731888,0.855389545881785,0.00259524473355593,0.169606407872744,-0.000921948490096049,0.903110325534969,6.99173205430059,13.8440417998403,0.516731642784294,0.613348116247645,0.134623343737007,0.105351361014719,1.28170054659429,0.215864817675167,-0.149721533361056,0.886293200508126,-0.185924427739916,0.835651969809183,-0.109699934398165,0.328953109939902,-0.344527517610765,0.736776041336825,-0.214698912943707,0.70999345362205,-0.268377718730087,0.777271016080571,-0.047926645453358,0.253341475378885,-0.220358945680695,0.793608733195764,1,1,1,1,1,1,1,1,1,1,1,3.25674966034089,3.24300442649268,3.27045772558729,0.00273455886779406,2.56590126533233,0.00162799836890811,0.49954086320949
