"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","Both_case_control.Est","Both_case_control.SE","Both_case_control.t.val","Both_case_control.pval","A_SMK_CIG_CUR_FREQ.Est","A_SMK_CIG_CUR_FREQ.SE","A_SMK_CIG_CUR_FREQ.t.val","A_SMK_CIG_CUR_FREQ.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","Intercept..pval.holm","Both_case_control.pval.holm","A_SMK_CIG_CUR_FREQ.pval.holm","F1_SDC_AGE_CALC.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","Both_case_control.rab.all","Both_case_control.rab.win.0","Both_case_control.rab.win.1","Both_case_control.diff.btw","Both_case_control.diff.win","Both_case_control.effect","Both_case_control.overlap","A_SMK_CIG_CUR_FREQ.rab.all","A_SMK_CIG_CUR_FREQ.rab.win.0","A_SMK_CIG_CUR_FREQ.rab.win.1","A_SMK_CIG_CUR_FREQ.diff.btw","A_SMK_CIG_CUR_FREQ.diff.win","A_SMK_CIG_CUR_FREQ.effect","A_SMK_CIG_CUR_FREQ.overlap"
"564e9f4d70915c0026898422d57b1431",1.45142869499083,25.7222052986872,0.063735430484363,0.706804693670401,-2.00610165216346,1.52067391062746,-1.34602202267902,0.251383384120774,-0.597340480352467,2.80261434722918,-0.220274529853184,0.676248587079244,-0.0231295499757461,0.108019670171409,-0.215705869368141,0.68782379044493,0.0502063482433545,0.207450279042115,0.258579653713465,0.641555198631911,0.0138968628593364,0.18933488434806,0.0651087742050617,0.651937448790558,0.629326711430315,23.9002405253313,0.0310775518088138,0.667842450140379,0.00290097569788473,0.167538799937612,0.0178880154272763,0.685981355601822,0.0715477356975537,1.5132352859529,0.0497112834801097,0.673486697633524,0.0899420449113504,0.623753188249718,0.140074221787471,0.708409929565707,0.629658449581319,0.82463734224156,0.77142022255783,0.473839848381748,-0.216271917015083,0.410331302819603,-0.548488227957145,0.544890749749937,1,0.992999296940165,1,1,1,1,1,1,1,1,1,1,-3.85643810875245,-2.8237134602189,-4.60255315485387,-2.15822965870113,5.94960512396209,-0.329580426160034,0.35546875802149,-3.85643810875245,-3.87006664739241,-3.76228653975927,0.0147313072595319,5.90331861734474,0.00251700073931839,0.5
"386a607b118090dd71bfc8b4b4081447",5.48236883451569,8.06314035407003,0.681431596299426,0.510039379284194,-0.0356584454685867,0.476685689729236,-0.0751284754846323,0.862851214203875,-0.666871452584334,0.878535591238459,-0.760849017781498,0.463038340843203,0.0116709211969958,0.0338609287764637,0.344882811125543,0.731363592147868,0.0122558006238596,0.0650294442869148,0.189228574970823,0.833189011450489,0.0187973795810999,0.0593508110479914,0.316350907500196,0.749193210135895,-4.15135734877848,7.4920090098812,-0.554645595958261,0.59122770092383,0.0193135795075149,0.0525183919093583,0.367937482864073,0.7128812292632,-0.125468741429113,0.4743539038619,-0.264575122091013,0.788974624128519,-0.272629612819948,0.195527927903321,-1.39715176731184,0.180602986905649,-0.0332093881718549,0.25849908880248,-0.128532250411198,0.855252087839877,-0.0603706561917979,0.128626564008947,-0.469870621923409,0.64869986836749,1,1,1,1,1,1,1,1,1,1,1,1,4.90025547986015,4.73842209664955,5.07627120584788,0.273593913972589,1.97226455696421,0.124004262645365,0.441842313688712,4.90025547986015,4.96439015323911,3.77649422829508,-0.990931253326553,2.06649136382668,-0.461684158402062,0.308594035174691
"afce1dc2c06acb90ad5d3da0fffbcd02",-9.71828002555101,22.3079129193123,-0.439948203754342,0.600299952744951,0.823282974881428,1.31882398041037,0.631352057240253,0.519421334882291,-1.22017789439114,2.43060328919755,-0.505823012097878,0.57473317468606,0.0959286279539649,0.0936814463524874,1.0364196757476,0.370450271295831,0.0990580435193912,0.179913918974697,0.559845235961964,0.527702157987125,-0.134080928976854,0.164203110253543,-0.830082165777048,0.444604594942659,8.74058136690643,20.727790568444,0.423105323202685,0.57647372626855,-0.0195468644860646,0.14530017610135,-0.13333552494263,0.671786852742941,0.700691109370079,1.31237273762024,0.532307982871459,0.597460514695001,-0.427982840603801,0.540957963947527,-0.798800603139104,0.472246181589881,0.974186308616636,0.71517732663757,1.37803973799614,0.218519012394124,0.061549998283836,0.355865092633984,0.176643417530945,0.673172147707356,1,1,1,0.997545221378058,1,0.989999451512813,0.995737776669552,1,1,0.997320600991955,1,1,-1.60834426616534,-2.11765141910299,-1.18240941041449,1.06700830918645,5.50094078981772,0.175246775526867,0.412958630631764,-1.60834426616534,-1.60071422245631,-1.677651133607,-0.694378248578063,5.28980497317925,-0.121968174851378,0.447470884135442
"1c6bf8efe709f63c28e0225da6870395",12.5746343236987,7.29868297253897,1.72528442274112,0.102579333347341,0.193849889916243,0.431491648923559,0.449348831295527,0.65852662084351,0.542323834508516,0.795242607590841,0.681790923172017,0.509524711684321,-0.0173638171347061,0.0306506117272759,-0.568440252339091,0.582392670664426,0.0211982785337421,0.0588640748999237,0.360889753060829,0.725845627809207,0.023482546015948,0.0537238265713302,0.437847544020874,0.670427067259773,-3.95208477566277,6.78169995675775,-0.583892135117338,0.571714423102081,-0.0188756492013536,0.0475391815027101,-0.397049500505803,0.696278482432816,-0.246947936906937,0.429380937084475,-0.575322070206513,0.576182169441932,-0.186495333795492,0.176990142224604,-1.05526671601126,0.308431152472123,-0.0580242274827714,0.233991077298704,-0.247999643853044,0.795510531712114,-0.00520566656057923,0.116431622336131,-0.0448744411218884,0.878353619458571,1,1,1,1,1,1,1,1,1,1,1,1,8.10455015313554,7.90510949365787,8.42208879396271,0.418435210031714,2.00002227943788,0.198135954467252,0.424668231861364,8.10455015313554,8.00302264215974,8.94372083449394,0.601185912134358,2.43348335954303,0.25769503553303,0.402343879100395
"f2d099ef5556f02539ded15181a3d994",9.69347311195415,9.05685415555714,1.07217468286577,0.300718890625697,-0.308926275789452,0.535433166277407,-0.578790949166338,0.576267935793241,-0.79124661945097,0.98680766685359,-0.801735180142325,0.438317252611213,0.0203510980885038,0.0380340016461873,0.535816881977046,0.602934597204216,-0.013658063161697,0.0730437728801564,-0.187420936513924,0.831468272061857,0.0589720586616813,0.066665296159003,0.885470291426435,0.391568844704702,-12.5788683338351,8.41533570730458,-1.49647242529219,0.152848854214034,0.0175590363586024,0.0589908391917493,0.297262446907731,0.763861450845247,0.0274762515686179,0.532814007538369,0.0518038260541918,0.898975347748526,-0.139887718032706,0.219625090051271,-0.638456743224557,0.535168912304281,0.0173957591517683,0.290356913537629,0.0592260378041212,0.882246745709173,-0.0502375322511237,0.144478699316134,-0.34748988431844,0.733728977807045,1,1,1,1,1,1,1,1,1,1,1,1,4.46900147717136,4.98838849638665,4.10404173103374,-0.294986794584508,2.33696740549698,-0.116114983535101,0.451562502486998,4.46900147717136,4.62528769305999,3.1031708367396,-1.25163128155007,2.45230661764066,-0.51970647692919,0.291829111493151
"304a3df568087b761af6bca76a3816aa",4.83893149322266,20.3994392056609,0.259808533438454,0.579621905028089,-1.31619718626357,1.20599671106204,-1.13162198787748,0.352033549621148,-0.322999903604633,2.22266171696143,-0.143160807392769,0.571709431971072,0.137919942545713,0.0856668652275188,1.65839312312166,0.1894048204034,-0.0287965987207315,0.164522027033701,-0.19176443143472,0.537745761158614,-0.0289559552184067,0.150155300368675,-0.187750801862615,0.530133581939438,3.17407240022953,18.9544985717866,0.158461571050619,0.552124049169644,-0.117169845324135,0.132869539148385,-0.911559986803407,0.425439566307534,-0.076477387469191,1.20009738127829,-0.0830583619492678,0.59424803085785,-0.0048811380731454,0.494678239881971,-0.0155309618688881,0.598361570928312,-0.164172093600478,0.653992888029435,-0.26148835185935,0.595700749671873,0.125362277266637,0.325420327256129,0.400194192159662,0.547344921603165,1,0.984075051212659,0.992122962022975,0.943351700606082,0.994078683927449,0.98996018901083,1,0.983761765570399,0.999451999023668,1,0.994426565237063,0.993720791943059,-4.04495448826587,-3.28114151352975,-4.58692865043922,-1.45561874878865,5.18160030874934,-0.245263562361662,0.3796875064955,-4.04495448826587,-3.88834364619009,-5.10938843873452,-1.61179084901246,5.01438521462449,-0.284629471678475,0.355468950535953
"2ddd18d49a8163e0fc79e28ea6273254",4.99523111113527,20.622842006753,0.261939472490302,0.71667360307221,-2.00353948904498,1.21920408606107,-1.67934806994569,0.169652014207189,-5.39883275540533,2.24700301617281,-2.43452694338163,0.0549789956624183,-0.113079797195498,0.0866050389419852,-1.32637993450564,0.244558859648541,0.214114998066961,0.166323776646037,1.31752720753791,0.249968332504302,-0.18331846550098,0.151799713941175,-1.24627846738529,0.295490865398655,19.9361809015418,19.1620772229222,1.06584815374977,0.339057767178942,0.0359011157295438,0.134324649111277,0.255771302500523,0.711681358932389,0.929131931156758,1.21324015024649,0.760224769811378,0.49771710391899,0.478925559597734,0.50009566843551,0.967946744974587,0.377471563063639,0.761788974527464,0.661155038008516,1.1737897861201,0.289863184863385,-0.508368838895198,0.328984141531041,-1.56449795673402,0.176012430035648,1,0.962390446389456,0.739186185118347,1,1,0.981686379667682,0.997283905818904,1,1,1,1,0.993682393330235,-0.326853212841873,1.36721131897483,-1.83788207453326,-3.01563432899065,5.63613037746364,-0.498356802970994,0.257812516094325,-0.326853212841873,-0.0943642863134215,-3.80998816913409,-3.30065283880508,5.89761036023224,-0.577275116531363,0.277344103150172
"42604f7f8bfc866837a5370b4b667382",-3.60869716656748,22.5964076858149,-0.153740844557333,0.70100170785615,-0.379262101509668,1.33587953453875,-0.297916319804345,0.666789134605088,-0.529160304949361,2.46203681374615,-0.216372430192738,0.706931867819893,0.0245516605236725,0.0948929719258944,0.258458599385337,0.671358953079841,-0.0105799565149454,0.182240637042537,-0.0573673403756593,0.66993232278683,-0.0851382109523613,0.166326649919622,-0.527944770897156,0.592495316812366,6.27315596154612,20.9958505667857,0.307262939239937,0.668536392250097,-0.0168200737840676,0.147179255535126,-0.122922782440522,0.722752987956144,0.504410736630816,1.32934486172138,0.386155426664758,0.638568954372185,-0.170328709646774,0.547953846622039,-0.312089022565187,0.701409052547959,-0.912135778362869,0.724426283122316,-1.283441194826,0.278677935796338,0.157267356472364,0.360467280977519,0.446878653912125,0.618937130981367,1,1,1,1,1,0.993033795540708,1,1,1,1,0.996093307878888,1,-1.2534115365993,-0.875666101929288,-1.38461747821512,-0.471088685050006,5.39495335200696,-0.083320287278508,0.455113195116129,-1.2534115365993,-1.15551105421541,-1.84749067961735,-0.622794885091422,5.37761362019384,-0.0985321100536912,0.451361929656402
"de4edf45ab75f6490e1ada65b0e0306f",1.51602887576228,21.3755015178029,0.0367633607514176,0.492191296644509,-0.667962061769372,1.26370064725202,-0.557009090221131,0.507130366851261,2.06164448888932,2.32901053923517,0.916615840302643,0.402032802142361,-0.0610238274380594,0.0897658111693622,-0.717296904272458,0.456104615168628,0.027531299881671,0.172393995889601,0.164213635136879,0.591205555440611,0.0143641039287036,0.157339857168528,0.0953184354278546,0.592804850741831,-0.690746178249083,19.8614240766964,-0.0284860691877982,0.570410004674382,0.00251262221291394,0.139227015365595,0.0602441671956521,0.519746068859746,-0.993925659651434,1.25751904924458,-0.846751727009987,0.436191525188918,-0.160445234201242,0.518347360474831,-0.335292698319433,0.552495790370124,-0.321082705962477,0.685284817379987,-0.466279892413665,0.514665991828009,-0.126217226101599,0.340990878673614,-0.389848614876892,0.533598498692933,0.996363297997965,0.995306005584101,0.987644671447057,0.98837788874048,0.9950626519591,1,1,0.994206883908031,0.981985501925361,1,0.993500452418223,0.992239526412968,-5.21794546040768,-5.21442046890974,-5.22299077506462,-0.531025464639308,5.17050799834938,-0.0833824937287084,0.459375002080025,-5.21794546040768,-5.29635485008672,-4.51102837397011,1.1710007179186,6.50250706293861,0.168094619084484,0.40625012355222
"e1a9800482df461df81429b3b8f859a1",23.1717210204005,18.5970010886475,1.25326044316958,0.276815830050802,-0.203283602091485,1.09943817192299,-0.189823943227908,0.692663370613032,-0.198618669708148,2.02627346532919,-0.0923738070489929,0.597069508585492,0.0713772775968666,0.0780975775772834,0.924165846776293,0.411577810646406,-0.264888523743197,0.149985315037639,-1.77469612309179,0.132227196161323,0.213815560019012,0.136887992668324,1.57290247711297,0.166520276190377,-35.8011916126545,17.27973141911,-2.0895130209806,0.0763203733055723,-0.119452628109243,0.121129553576399,-0.990427726709134,0.378854425397669,-0.138453059411352,1.09406009062847,-0.1394401482476,0.741032034455607,-0.581418347704833,0.450969836615034,-1.2967035515507,0.241792193749908,0.344477909247649,0.596207882385121,0.591023963294709,0.546017878150604,0.511178205828676,0.296667085758457,1.73401728857761,0.137070285347616,1,1,0.996009702452472,0.996693545838345,0.951665692456616,0.99435366340257,0.905008204499507,1,1,1,1,0.963404310203664,-0.0657559024933407,0.0671448974162461,-0.181050416131975,0.02952535206005,4.56697105025431,0.00517949768174476,0.494145199360598,-0.0657559024933407,0.0446340618909558,-1.01332900930965,-1.39968045192302,4.46759043294424,-0.290709406131959,0.32031276236758
"c38ee4acf990375c9b9df651cf77bf7c",5.03203401857589,18.0562283263228,0.284553226129649,0.75397714065922,-0.295121086159213,1.06746816695274,-0.286162143795609,0.720811970109643,3.40127656786679,1.96735248694951,1.74637668580724,0.0991554061152687,-0.12122206395036,0.0758266177297244,-1.603378275326,0.144417943201798,-0.379004944043801,0.145623968133672,-2.62942146686367,0.0239777370913545,0.324050322854228,0.13290749615862,2.46431040811855,0.0264424413363934,-28.3181199795438,16.7772628733914,-1.71217617024096,0.113667149290658,0.00912663759921146,0.117607288724425,0.0802255764458365,0.825718014820007,-1.82520381590641,1.06224647215643,-1.72385972143388,0.102025256855256,-0.142283751467078,0.437856313466386,-0.342635570019601,0.729733539595919,0.260627724027789,0.57887105576774,0.444233547070895,0.654928233914339,0.537588813309985,0.288040454040167,1.88497163597032,0.0980311519657363,1,1,1,1,0.688052335090726,0.819092900813881,0.999693582229658,1,1,1,1,0.948398489449391,1.33641767911991,1.03750981123982,1.48198186237332,0.0862498403231111,4.45158996749191,0.014459706440962,0.490241998934451,1.33641767911991,0.979168137758353,2.43181470223759,1.89729979869898,3.35957388232911,0.533534809479235,0.253906662959858
"321b7763c5946d79f50284281735d5b0",-20.863959863273,20.9148965630709,-1.00826605587302,0.372154576384105,-1.20257537047493,1.23647009179874,-1.00496840593858,0.382171857252341,-3.07708555297099,2.27882440474372,-1.38051054193383,0.273895846781455,-0.0411039253061499,0.0878315137515585,-0.489802017792018,0.555586804360963,-0.093575912429042,0.168679204514687,-0.574305778887134,0.523614216810763,0.00707738529895355,0.153949456352515,0.0625968288124244,0.597966689033673,9.99651163047801,19.4334448627284,0.507442953417339,0.545468432182023,0.161604375959764,0.136226914850688,1.21332306616931,0.295663309426321,-0.767992565017324,1.23042169649852,-0.650047426543559,0.534301813752296,-0.282687030389635,0.507177874588939,-0.571599530643811,0.562269637067542,0.582905450278053,0.670518119062994,0.890314730359688,0.418581779468562,-0.147941634903215,0.333643117120293,-0.451350502777844,0.562384395589942,0.999734793632511,0.997936856914657,0.969577047978718,1,0.997919836335075,0.993938452949955,0.996768751453429,1,1,1,0.998416271167179,1,-1.75995711646972,-1.33675548910836,-2.55846841540014,-1.16619380726785,5.29457043463956,-0.185028963551702,0.407031254897971,-1.75995711646972,-1.48827723031303,-3.82485160810409,-2.37534471472377,5.00282842675866,-0.429572851870941,0.315175367372265
"01491b7ad3b35c7e644dd24ae831bee2",0.0430723068591563,18.2730082262258,0.0188342299152778,0.787430336851479,0.206817632134928,1.08028400192112,0.202258738616075,0.716328568651781,1.34406233542559,1.99097217470972,0.671161036930493,0.502197028150466,0.100849383285848,0.0767369787588584,1.31836711045261,0.233407854748552,0.0703993420998832,0.147372303869407,0.499906415094906,0.599009905325018,-0.15665050719221,0.134503160169559,-1.19475480830402,0.342453258013851,4.68256873615629,16.978687739128,0.288711820443605,0.64481793099196,0.0322061049883645,0.119019261137311,0.262442626799072,0.724708460818629,-0.985743588452215,1.07499961637596,-0.926418185178579,0.378498432891586,-0.214363401755572,0.4431131393156,-0.482368968624721,0.642871957951792,-0.982547498628082,0.585820879798438,-1.70532459274415,0.135727754669818,-0.0836704946898986,0.291498617044442,-0.299878020643427,0.665521758924361,1,1,1,1,1,0.969720850889209,1,1,1,1,0.969161635680267,1,0.896114259842158,0.582101467818857,1.31904795606955,0.299161133121215,4.57750141861779,0.0585136457073039,0.458235755453546,0.896114259842158,0.863600244310326,1.14647069530161,0.181488992358906,4.33757697928728,0.0359881030308389,0.47470820319835
"a67690654fca1914946ee270222b7247",6.8015311021499,8.1877093048571,0.835403205163969,0.430396170111799,-0.335380212317114,0.484050095359954,-0.69997830929227,0.50522592703516,1.63049421898344,0.892108250528016,1.83162164728213,0.0841008994278378,0.00214859388254293,0.0343840525452606,0.0586874341725989,0.829425747079582,-0.0588334875601953,0.0660340962326047,-0.895233627229845,0.391984359912326,0.0782003306837584,0.0602677327355667,1.299733295408,0.215634281495354,-11.3107113685937,7.60775444660513,-1.48898688046236,0.156736397796816,-0.00394776579974603,0.0533297582864635,-0.0759757017434977,0.816262296862198,-0.420072895037311,0.481682285300281,-0.879929988739626,0.401811284084205,-0.151053105383014,0.198548675125735,-0.764727896310306,0.461338035801505,-0.135649291574674,0.26249268916878,-0.518611478132229,0.617495236813348,0.0818345095002843,0.130613739652473,0.630565981322993,0.548631638724651,1,1,1,1,1,1,1,1,1,1,1,1,2.26668513179712,2.24529049974336,2.27682508254847,-0.0914528576505731,2.05569257874064,-0.0361603924347332,0.483593750835364,2.26668513179712,2.22932350556682,3.261820305543,0.857244954871028,2.5692913383658,0.469714581627233,0.324219005037364
"95c08da59378a0eb674c2b7dab943428",18.379759814085,16.3925039891574,1.12673316754778,0.283103825010123,-1.91763518707552,0.96911026316396,-1.98851912893716,0.061781257898943,1.82368593898143,1.7860780727603,1.02789914056014,0.32300727177077,0.0569773297689188,0.0688398546559562,0.836203429764541,0.443819446990585,0.0451088993832718,0.132205986510933,0.336788110750224,0.727167243659903,-0.0576645246116835,0.120661226785273,-0.480927216798293,0.614462201654491,-11.0430849285743,15.2313840747282,-0.723640489908477,0.461152428896716,-0.0754001616703061,0.10677080034254,-0.713054997825746,0.494763869986595,-0.432093717485363,0.964369702110366,-0.445272555029779,0.659863791258596,-0.119136216391661,0.397511663867911,-0.313818145661588,0.752828886412113,-0.0726809267748052,0.525533124603155,-0.147000067864928,0.814309416475437,0.121043589393088,0.261500032374354,0.474529323774447,0.646250920514367,1,0.997787902509236,1,1,1,0.989132259429634,1,1,1,1,1,1,2.19239248610301,2.44346424071462,1.8121214167656,-0.834586380856927,2.75750107720239,-0.234521072341545,0.321875010376875,2.19239248610301,2.19515073951709,2.0960419288027,0.375255604858617,2.67198037413591,0.117888428403256,0.4396887931705
"6a49b0df18b1abfe220ecc00d5cbf296",-16.5784490218032,13.6193891460722,-1.19059872144791,0.261227553221788,-1.30147740871332,0.805166178895701,-1.64284201751469,0.147186730144813,0.978407998791194,1.4839277961609,0.662017833848102,0.523721682176068,0.0528512485723968,0.0571942376795302,0.908755605286652,0.402164394350661,0.0668193786842705,0.109840740555788,0.60317190496165,0.555770502746467,-0.107399714363722,0.10024900427159,-1.08203166967111,0.38508008853642,8.1737177710854,12.6546955293847,0.656031821636357,0.513043446304069,0.0504613211280506,0.0887084169852549,0.543944784425158,0.580164247064755,-0.184011530624219,0.801227577093175,-0.263440806053576,0.722065834497063,-0.600351268549324,0.330264738315797,-1.85773234782027,0.0906533982185592,0.0580856702230882,0.436628848030527,0.151871227873795,0.801693548594316,0.147876710143251,0.217262152565129,0.700076496313615,0.507041406966391,1,0.998210746161925,1,1,1,0.953788717420217,0.997188831559476,1,1,0.994191989544429,1,1,1.70099725254909,1.60360103896958,1.8508838945522,-0.169234312907953,2.93317785495578,-0.0369483679246792,0.474218751314798,1.70099725254909,1.61766849444546,2.25465157147612,0.868905600634774,2.78019363426469,0.241330325037139,0.363281437894222
"5c4a1032c65d0d99d6d6bee379b63a2c",0.94508344516442,26.1200338005392,0.0360966895673979,0.748725902373055,0.648325947963848,1.54419317799374,0.424543823341252,0.638529613100378,0.986657302615842,2.84596054768438,0.346598554375462,0.649338489790844,-0.0260449963565768,0.109690339659341,-0.235810497074971,0.691640761762582,0.0952685943051342,0.210658776632495,0.457235574851134,0.612084605726812,0.0414443315687554,0.192263202993909,0.210967104244148,0.63730208854873,-9.98536893179345,24.2698898913823,-0.410306313166605,0.616074530964872,0.122726771706692,0.170130012821861,0.726763034299602,0.493331243065187,-0.706195907047869,1.53663950498349,-0.456371556816852,0.627544526188328,0.161981500425033,0.633400370267173,0.263213117320838,0.683624691534416,0.428504601875296,0.837391467893915,0.508844606448344,0.5475817044584,-0.552142622804258,0.416677628321951,-1.33496156846468,0.238691271128652,1,1,1,1,1,1,1,1,1,1,1,0.998771423733257,-1.88990543156945,-1.92473006154715,-1.8314517779557,0.32990987711467,6.54465423118363,0.0472878987888251,0.474629197232409,-1.88990543156945,-1.95179801955665,1.38179177376632,1.09279410325869,6.9121264249145,0.13886534021687,0.402343879100395
"c4228a5878f56464e576996e95eefc5e",19.6207680234278,17.2482998056375,1.17347674501708,0.313243462754988,-0.496284706831255,1.01970415104541,-0.499818692011752,0.565789119208083,-2.34724080671906,1.87932301835166,-1.24931224387072,0.312973066914684,0.0314769913681566,0.0724337448670327,0.432739982305326,0.596335778982673,0.207728612195039,0.139108002837695,1.52658775007128,0.186335826377891,-0.13881905843219,0.126960531221159,-1.1187029196879,0.361576312265876,2.56040559827192,16.0265618449442,0.165519346887958,0.610424832099189,-0.0415375258496641,0.112344933758387,-0.384147284797371,0.638519748951654,1.50271080562348,1.0147161017301,1.48626574025393,0.198113254411275,0.190014446938068,0.418264370053935,0.440621363682241,0.626541235151417,-0.351948479088722,0.552969387528855,-0.66737420997552,0.510847499328192,-0.486967534343674,0.275152042699525,-1.80680766899557,0.122017735872945,0.994201833208102,1,0.96999868271681,1,0.97730905112912,0.962681203208151,0.99802494253641,1,0.993673402389504,1,0.985755273900781,0.96079152169355,-1.04041158526528,-0.359816960089513,-1.54500719354853,-1.38331342117785,4.40234908735375,-0.263728664905745,0.365339585827638,-1.04041158526528,-0.86695565997736,-2.4747068258675,-1.89756102714,3.87172774638013,-0.404570669645519,0.292969067724722
"f55e6f0203460ecfb665c9dbc579b714",-14.5729839994933,21.6064674004811,-0.687916778805971,0.51651059103261,-0.644876383364346,1.27735514491097,-0.522502258389672,0.589071485103479,2.55725581375016,2.35417588913413,1.0849563130115,0.299706761474317,0.0399504996793725,0.0907357458300197,0.435065461014343,0.655463076271713,-0.0593194652067225,0.174256741958782,-0.336483276506342,0.625180170284557,0.0201344073547034,0.159039940741357,0.114353458033386,0.651296055595346,5.33626721413169,20.0760300984217,0.283391222731075,0.692246988832654,-0.0117073723334968,0.140731386641739,-0.0778711573671449,0.736173605189823,0.0209110158163104,1.27110675369921,0.0190203523287078,0.816053089482884,0.17527876963299,0.5239481907312,0.323741277194956,0.694156289013857,0.298184115904784,0.6926894348857,0.430201220982869,0.653244389503917,0.270810504928781,0.344675342367365,0.790586730939779,0.483251514688007,1,1,1,1,1,1,1,1,1,1,1,1,1.0920926861333,1.52875229405153,0.88525156682697,-0.679405034694289,4.71855099774006,-0.112259177901351,0.432031253522155,1.0920926861333,0.982677003601461,2.29925103656942,1.28385978921302,3.95185619853075,0.28889146436959,0.332031490751508
"b73c9d186b67a61bce0ba79c990aef39",-4.55193870946499,24.0002305924952,-0.192026540519913,0.716941268940834,-1.16850939707288,1.41887229680548,-0.84223083309125,0.45033515474934,-1.97747104503194,2.61499314752645,-0.764209671792817,0.476087609287435,-0.052120554300101,0.100788286328288,-0.528603536414201,0.584901247955107,-0.150449527361198,0.193562506623113,-0.773622530287107,0.477689108391273,0.0950075173257311,0.176659848204725,0.535428273375004,0.527407840220395,-11.8657200719848,22.3002373693567,-0.530268193747763,0.576636787065596,0.148008440865524,0.156322904082327,0.962631936911027,0.38757613007875,1.48763917883584,1.41193165134342,1.06790066303018,0.34240173307244,-0.120804940374082,0.581995990505578,-0.212804962560365,0.745255987163365,0.547311356762277,0.769431941746842,0.711099986276922,0.483365669333754,-0.137441959718873,0.382861647072386,-0.37748897075931,0.617320566323853,1,1,1,1,0.995597235153482,1,1,1,1,1,1,1,-0.598502169521268,1.31804792684742,-1.34933869341983,-1.65290573296482,6.47615164591507,-0.238560011527778,0.3914062557968,-0.598502169521268,-0.441431534044321,-1.05183204151873,-0.728782720876479,6.28832201341581,-0.0922805889239475,0.468750039892044
"6960eba3db7d4d863d042ab497d7481a",-33.3941311570158,22.6505139962014,-1.47661751849463,0.203956848114434,0.326463965790822,1.33907825150915,0.25359852139189,0.637201524887953,0.632432796350076,2.46793207505847,0.258162548060388,0.670299924427182,-0.0755297383741814,0.095120189838755,-0.825138810462826,0.452848516288702,-0.0365895441336677,0.182677005894168,-0.188210410528535,0.684613372794079,-0.101400554736358,0.166724913283924,-0.624153455317254,0.540428547630736,24.8324455124516,21.0461243989536,1.19311667568784,0.303959195322732,0.170348023548978,0.147531671131143,1.16704243533318,0.314322748900563,1.25925492019277,1.33252793164555,0.945322236118565,0.404101199326882,-0.0770115324449796,0.549265903003524,-0.144451308747665,0.719941376694743,-0.109107878939189,0.72616089660034,-0.140066936263527,0.677704729886911,-0.0604273080865246,0.361330407314232,-0.183043920934306,0.700580025645799,0.986117621966881,1,1,1,1,0.994573085926736,0.995619861497529,0.993458923102553,1,1,1,1,-1.70605957015956,-2.0547623998989,-1.49698208864179,0.184984060085308,5.94704184226427,0.0299606709043745,0.484777518338167,-1.70605957015956,-2.01461693384371,1.49646298755109,2.50002474860225,5.11315418335357,0.510061164760436,0.246094185040067
