"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","Both_case_control.Est","Both_case_control.SE","Both_case_control.t.val","Both_case_control.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","Intercept..pval.holm","Both_case_control.pval.holm","F1_SDC_AGE_CALC.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","Both_case_control.rab.all","Both_case_control.rab.win.0","Both_case_control.rab.win.1","Both_case_control.diff.btw","Both_case_control.diff.win","Both_case_control.effect","Both_case_control.overlap","A_SLE_LIGHT_EXP.rab.all","A_SLE_LIGHT_EXP.rab.win.0","A_SLE_LIGHT_EXP.rab.win.1","A_SLE_LIGHT_EXP.diff.btw","A_SLE_LIGHT_EXP.diff.win","A_SLE_LIGHT_EXP.effect","A_SLE_LIGHT_EXP.overlap"
"e1a9800482df461df81429b3b8f859a1",-0.814608339324062,NA,NA,NA,-1.14640718785288,NA,NA,NA,-0.580902243100218,NA,NA,NA,0.342772922060489,NA,NA,NA,-0.535563307140033,NA,NA,NA,13.9620426090547,NA,NA,NA,0.288988458383219,NA,NA,NA,-4.57092233199849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405120835276821,-0.0547075424304424,1.03735567822582,0.93574502724571,1.44728042033077,0.274427535795901,0.299611196149266,0.405120835276821,0.122091384469186,0.494090968637782,1.44195143291029,3.59834592747874,0.360713939199237,0.356589929803013
"c38ee4acf990375c9b9df651cf77bf7c",-38.2809731207636,NA,NA,NA,-19.1947797984531,NA,NA,NA,-0.111357662181319,NA,NA,NA,2.42294704467346,NA,NA,NA,-3.38852812837662,NA,NA,NA,291.434111995709,NA,NA,NA,-0.478296721715679,NA,NA,NA,-17.5003849079632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.769202823650872,-0.316654852644715,1.05973030445949,0.926305474997913,5.972416660092,0.23801982386238,0.339843976930877,0.769202823650872,-0.227231217688117,0.920953247252022,1.51518571651458,5.76198801916888,0.228542453553107,0.367188226780927
"321b7763c5946d79f50284281735d5b0",-321.351556848392,NA,NA,NA,-2.91671906156413,NA,NA,NA,-2.33489348074155,NA,NA,NA,0.954723169562936,NA,NA,NA,-2.44026359820336,NA,NA,NA,192.519527520655,NA,NA,NA,2.57419165399355,NA,NA,NA,-17.6323321993122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.67339535227483,-1.29365015273112,-4.10956145742571,-1.79221502884659,6.39269032373973,-0.27024463357253,0.367187681698782,-3.67339535227483,-5.04598483423351,-1.39117966906804,3.33813557358526,5.85839200330366,0.548546127476655,0.281251375942352
"01491b7ad3b35c7e644dd24ae831bee2",87.7643032402586,NA,NA,NA,-1.62698886315986,NA,NA,NA,0.0712839568846794,NA,NA,NA,0.118716293282765,NA,NA,NA,-0.0130679581896812,NA,NA,NA,-23.8711054837754,NA,NA,NA,-0.439590768320598,NA,NA,NA,0.617480102779086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29423125469652,1.00149336991071,2.14841456837765,1.12108720712196,1.22165130570527,0.357881105685205,0.253906662959858,1.29423125469652,0.613279632883929,1.29423125469652,1.20696861170794,5.1129760316314,0.2379626482633,0.44531278151662
"a67690654fca1914946ee270222b7247",-127.689932308239,NA,NA,NA,4.81163280666339,NA,NA,NA,-0.965419916199788,NA,NA,NA,0.0430630823720759,NA,NA,NA,-0.322669193019957,NA,NA,NA,-5.06637640020307,NA,NA,NA,1.28391023825999,NA,NA,NA,-6.6830567503262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75705364298308,2.96248187187879,2.62460229329074,-0.185290975425128,1.6329225555742,-0.0858945186125173,0.45312506013283,2.75705364298308,3.15586002152643,2.66148525815568,-0.444478875718671,1.4635270817978,-0.230869881628333,0.375000678151136
"95c08da59378a0eb674c2b7dab943428",-76.2698331420197,NA,NA,NA,5.16802402846447,NA,NA,NA,-0.427261481610511,NA,NA,NA,-0.315593587807202,NA,NA,NA,0.36398812027815,NA,NA,NA,-50.8930499525871,NA,NA,NA,0.814230163567768,NA,NA,NA,0.250096859269856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2263403400394,4.30510435227009,2.70428980424492,-1.60174264095278,1.85523953508129,-0.795870138468157,0.198444177741066,3.2263403400394,2.71010608050936,3.69986381005238,0.871810452464364,1.81301490258816,0.378697808054545,0.348838042407879
"6a49b0df18b1abfe220ecc00d5cbf296",-148.941345020384,NA,NA,NA,-1.58372351374478,NA,NA,NA,-1.56772872551898,NA,NA,NA,0.610411316430885,NA,NA,NA,-1.2869196988914,NA,NA,NA,76.2687852075219,NA,NA,NA,1.49210425712557,NA,NA,NA,-16.2057266952221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37402158979172,1.1245829770047,1.40148487883672,0.595563059408235,2.49919244930273,0.209753719644388,0.421875101826505,1.37402158979172,2.46164249928881,1.03787249986098,-1.10462597223527,2.09211860799032,-0.398268135128958,0.34375088071336
"5c4a1032c65d0d99d6d6bee379b63a2c",-368.504908436992,NA,NA,NA,-13.7692436110282,NA,NA,NA,-3.26208313818964,NA,NA,NA,2.21846284343795,NA,NA,NA,-4.48403842631129,NA,NA,NA,329.24325129313,NA,NA,NA,3.09463806034501,NA,NA,NA,-39.1312249753596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.158142182597418,-0.607373367051315,0.331211504427911,0.614806087026793,7.99923018964597,0.0705114824846285,0.46303506634964,-0.158142182597418,0.997988064942314,-0.600413514412355,-1.0603145421856,7.7272673934301,-0.116295544716886,0.429687864834544
"c4228a5878f56464e576996e95eefc5e",136.257171087312,NA,NA,NA,8.84634303505804,NA,NA,NA,-0.134042538841373,NA,NA,NA,-1.25408250987929,NA,NA,NA,2.2157721668198,NA,NA,NA,-242.998213227931,NA,NA,NA,-0.0973287272850326,NA,NA,NA,3.99363955362795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57543997222067,-0.148744514652004,-1.72173828538115,-1.06361092020263,4.95225383931034,-0.229476572131439,0.34765646353738,-0.57543997222067,-0.0738569576293244,-0.584928841693579,-0.510975862537273,4.883819288353,-0.0995886785753193,0.421875407299039
"f55e6f0203460ecfb665c9dbc579b714",112.579042949477,NA,NA,NA,-12.6721492570492,NA,NA,NA,2.86607298165733,NA,NA,NA,1.05805228084759,NA,NA,NA,-0.836056290278008,NA,NA,NA,127.90883121549,NA,NA,NA,-2.38244803866137,NA,NA,NA,8.69524569571116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89581024222511,0.998652618469493,2.36636851981298,1.24616791551409,4.21506584485069,0.246481916654338,0.398437634700327,1.89581024222511,3.19593611704862,0.998652618469493,-2.29666531123242,2.7388258037526,-0.834130660009826,0.13281655334062
"b73c9d186b67a61bce0ba79c990aef39",307.543357815723,NA,NA,NA,2.07961758822575,NA,NA,NA,2.35598624030843,NA,NA,NA,-1.54571686569198,NA,NA,NA,2.6413140982928,NA,NA,NA,-166.71806709894,NA,NA,NA,-2.55647157122095,NA,NA,NA,31.1394382379068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.279801784896622,1.51640992079044,-4.04451170204117,-4.55707574746502,6.26151714318786,-0.582152012122347,0.354085804348295,-0.279801784896622,-5.36781151845929,1.51640992079044,5.76815748354056,5.03927633983181,1.02459032758435,0.186049106949428
"6960eba3db7d4d863d042ab497d7481a",48.6078052738643,NA,NA,NA,-22.0779143095581,NA,NA,NA,0.275334677940978,NA,NA,NA,1.60819662756129,NA,NA,NA,-2.11588649494896,NA,NA,NA,194.906965568892,NA,NA,NA,-0.915295210267371,NA,NA,NA,-16.4860978942658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.36770307970461,-1.61256388861225,-4.38715257330126,-1.99850257404652,4.95946044897657,-0.405405039461085,0.334630584464653,-3.36770307970461,-1.78425044071389,-3.96647844673533,-0.67644339095147,4.86329827890422,-0.160443117037411,0.429687864834544
"6545176af2fa076f03140433793c0d00",-62.5210918821177,NA,NA,NA,-4.20047179502882,NA,NA,NA,-0.317920063289136,NA,NA,NA,0.646817775126807,NA,NA,NA,-0.955574584669108,NA,NA,NA,70.1817903342038,NA,NA,NA,0.355007481250574,NA,NA,NA,-4.28456232541615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9243382603697,3.39156140088262,1.76751576697718,-1.8621016857186,2.40930119081063,-0.714635165436841,0.195313116266623,2.9243382603697,0.673480752931765,3.39156140088262,3.06276896609562,1.61842291659262,1.90333786829737,0.000547999460257121
"ebc68f0a3a40711c1b0df994d93a6cac",23.9441632118953,NA,NA,NA,1.07373135080233,NA,NA,NA,0.803587622680201,NA,NA,NA,-0.0461043258337141,NA,NA,NA,0.0083180617006265,NA,NA,NA,32.5356485029992,NA,NA,NA,-0.654362088794036,NA,NA,NA,9.6553477212395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.14180515059906,-5.88631494059521,-4.36879024702764,1.98697191499284,5.1304729672938,0.376952580842757,0.342412672115691,-5.14180515059906,-5.65258663138844,-5.00221247280311,0.956934717125799,5.09205552054097,0.138037343905417,0.44531278151662
"719ab97ff4cf3c7b809b054134f4dc70",-42.0556665073252,NA,NA,NA,3.46528210340871,NA,NA,NA,0.244432585765309,NA,NA,NA,-0.334706188157838,NA,NA,NA,0.342726956636977,NA,NA,NA,-11.6696735516933,NA,NA,NA,0.171718604703609,NA,NA,NA,7.26261705836024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.10489260851784,5.26882748298705,3.97869331356788,-0.743813543318738,2.60109822702793,-0.332575405702745,0.324219005037364,5.10489260851784,3.29954853807211,5.26700888928794,1.11162583893863,3.1434042997877,0.375472867976989,0.250001695344365
"3fae853851bfe19cdb50e15749f373b6",-20.6971215872268,NA,NA,NA,7.65431638482028,NA,NA,NA,-0.299954326424944,NA,NA,NA,-0.60160991019557,NA,NA,NA,0.816762497641572,NA,NA,NA,-83.1484343905159,NA,NA,NA,0.522413250651131,NA,NA,NA,3.35767399991029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.62856222934788,8.72336728237723,8.62856222934788,0.047884303281081,1.63492167969873,0.0268763273685568,0.48437501988753,8.62856222934788,8.62856222934788,8.72505139897714,0.0593229988121839,1.64824971851595,0.0266348181878216,0.476562619469233
"a99fb503372ef5103fa41e0c743bbad2",-29.9409360047895,NA,NA,NA,-5.00242428743056,NA,NA,NA,0.219856892596441,NA,NA,NA,0.716280151177573,NA,NA,NA,-0.866682519044513,NA,NA,NA,78.1037782804071,NA,NA,NA,-0.161313181975468,NA,NA,NA,-3.36840793198249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511160773653179,1.06153180086214,0.0906197729378508,-0.425261163832604,2.2383938091822,-0.160232201817778,0.459144020765433,0.511160773653179,0.0669991804133598,1.06153180086214,0.843013950156576,1.50282374848163,0.431104914754986,0.328125991312833
