"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","CASE_CONTROL.Est","CASE_CONTROL.SE","CASE_CONTROL.t.val","CASE_CONTROL.pval","A_SMK_CIG_CUR_FREQ.Est","A_SMK_CIG_CUR_FREQ.SE","A_SMK_CIG_CUR_FREQ.t.val","A_SMK_CIG_CUR_FREQ.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","SDC_GENDER.Est","SDC_GENDER.SE","SDC_GENDER.t.val","SDC_GENDER.pval","A_HS_DENTAL_VISIT_LAST.Est","A_HS_DENTAL_VISIT_LAST.SE","A_HS_DENTAL_VISIT_LAST.t.val","A_HS_DENTAL_VISIT_LAST.pval","PM_BIOIMPED_BMI.Est","PM_BIOIMPED_BMI.SE","PM_BIOIMPED_BMI.t.val","PM_BIOIMPED_BMI.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","NUT_JUICE_DAY_QTY.Est","NUT_JUICE_DAY_QTY.SE","NUT_JUICE_DAY_QTY.t.val","NUT_JUICE_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","SALT_SEASONING.Est","SALT_SEASONING.SE","SALT_SEASONING.t.val","SALT_SEASONING.pval","NUTS_SEEDS_SERVINGS_PER_DAY.Est","NUTS_SEEDS_SERVINGS_PER_DAY.SE","NUTS_SEEDS_SERVINGS_PER_DAY.t.val","NUTS_SEEDS_SERVINGS_PER_DAY.pval","Intercept..pval.holm","CASE_CONTROL.pval.holm","A_SMK_CIG_CUR_FREQ.pval.holm","F1_SDC_AGE_CALC.pval.holm","SDC_GENDER.pval.holm","A_HS_DENTAL_VISIT_LAST.pval.holm","PM_BIOIMPED_BMI.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","NUT_JUICE_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","SALT_SEASONING.pval.holm","NUTS_SEEDS_SERVINGS_PER_DAY.pval.holm","CASE_CONTROL.rab.all","CASE_CONTROL.rab.win.0","CASE_CONTROL.rab.win.1","CASE_CONTROL.diff.btw","CASE_CONTROL.diff.win","CASE_CONTROL.effect","CASE_CONTROL.overlap","A_SMK_CIG_CUR_FREQ.rab.all","A_SMK_CIG_CUR_FREQ.rab.win.0","A_SMK_CIG_CUR_FREQ.rab.win.1","A_SMK_CIG_CUR_FREQ.diff.btw","A_SMK_CIG_CUR_FREQ.diff.win","A_SMK_CIG_CUR_FREQ.effect","A_SMK_CIG_CUR_FREQ.overlap","SDC_GENDER.rab.all","SDC_GENDER.rab.win.1","SDC_GENDER.rab.win.2","SDC_GENDER.diff.btw","SDC_GENDER.diff.win","SDC_GENDER.effect","SDC_GENDER.overlap"
"ca39c1dfb5e738c293917a0ab7391c33",-23.6830572904445,35.5964839506874,-0.667873071594866,0.508659306159034,1.24367047489225,0.640190305875527,1.94998902563492,0.0971237742406625,0.355467942585744,1.62793159174185,0.218947757985418,0.640594898023706,0.011554260913782,0.0427569189812539,0.273722778169941,0.644137515552021,1.00101011097988,1.86243429870925,0.538543767059427,0.551172701350965,-0.342635698290095,0.375981201835634,-0.916211489084346,0.410599770087875,0.246359977355723,0.613298427085801,0.404731888447188,0.58259656088059,-0.177369134963728,0.229494343142278,-0.77602513583729,0.451756499095583,0.0407152518296881,0.0896895574704934,0.452421969185506,0.621085730061716,4.96390661985056,9.4690284745125,0.529766525382703,0.581041570166431,0.086640541443208,0.203770363657604,0.426801118520474,0.586400336642478,-0.0533567076777809,0.57132823555547,-0.0997715964459897,0.658791174157471,-0.208097661529569,0.233653915619316,-0.895886306016977,0.404606721061031,0.0930440339663427,0.318231484838433,0.294559931426508,0.643568296359944,0.684044082966581,0.368176129738168,1.86176993726,0.0954371482676745,0.0464572261203396,0.118422991038602,0.392098893602562,0.614804050786814,-0.317438167952867,0.28072749090968,-1.13543751771979,0.303510567525505,0.09402712395551,0.498130062549107,0.191691346189235,0.664893340041788,1,0.878911954106888,1,1,1,0.997236093780161,1,1,1,1,1,1,1,1,0.956628769707705,1,0.999105718435284,1,-3.71764808056498,-4.37471629761719,-2.84767126340257,1.59265523594775,7.15238659713191,0.201821283454135,0.405118976532712,-3.71764808056498,-3.73320412045123,-3.35649680467545,-0.218966084774886,7.25936470701552,-0.021404455248465,0.485179410184784,-3.71764808056498,-3.76985129791657,-3.69021667690485,-0.09869347560387,7.27428689454947,-0.0133342345614163,0.493336397088148
"7d669e880492b330a9c9c649f65c2ba6",-19.0900015326215,28.7441227306142,-0.670394924310608,0.501485810080922,0.00392191493167187,0.516952987506515,0.0115258844014412,0.651218231920712,-0.743575359600491,1.31455301975599,-0.56446985616394,0.554600687213606,0.0108342154720729,0.0345261663618986,0.314520203567644,0.646625239817006,0.637291789423426,1.50391370490316,0.421851290702272,0.616045865654016,-0.120144781577904,0.30360441848523,-0.39543050962876,0.618489680556593,0.189635250510338,0.495237824136461,0.389281835369572,0.614002476562169,-0.0276760509788622,0.185316436713293,-0.154767696049623,0.675859290555187,-0.0409104493150386,0.0724242217618391,-0.565106498972709,0.556921530952622,4.81100346721418,7.64623036893539,0.630968012740241,0.5229078297042,0.0734100152950065,0.164544350783357,0.452370252793056,0.594146461168386,0.0885936511544313,0.461346939350017,0.191948432864797,0.627361372414067,-0.0539081113368593,0.188675287041109,-0.285108711415778,0.637599880703905,0.185882857107753,0.256971583755672,0.723410252428662,0.481062546451823,0.196795380143612,0.297301831111666,0.668800734230483,0.483714795943752,-0.0311845635538899,0.095626438646457,-0.328714551103136,0.643689559962757,0.29792945574687,0.226687148757269,1.31228135886835,0.251328479409918,0.575015301021031,0.402239492910466,1.43608199232958,0.214481497092162,1,1,1,1,1,1,1,1,0.992234874244308,0.998019397917084,1,1,1,1,1,1,0.995844091728063,0.977592758279344,-1.58841357612569,-1.61957966965305,-1.52845581127535,0.0545638595557909,5.46166225743189,0.00887103240483592,0.494800000017335,-1.58841357612569,-1.54475222832424,-2.49925239203879,-0.871962211114469,5.07878076322444,-0.154525381165305,0.418750016978683,-1.58841357612569,-1.96663002161542,-1.43852125738929,0.134285362004658,5.45003541050479,0.0222188990056411,0.488398805472596
"494975433cf1f940b003816db0232f8b",-43.686569935677,28.3957919459994,-1.54093175713473,0.219221924120622,0.345161316193583,0.510688380253246,0.673976297169663,0.504455069677343,0.257057672156059,1.29862283155437,0.203848200763717,0.553239739260802,3.45852123629034e-05,0.0341077668605018,0.000713106219723464,0.55988094444413,0.453515177855061,1.48568878129943,0.302194400139237,0.573723428372305,0.156016698773176,0.299925239743385,0.521599334054925,0.50779539375735,0.546308694232459,0.489236368413876,1.12052339380054,0.341199596209501,-0.213047344090025,0.183070710851095,-1.1681457269825,0.320008174025531,-0.0269780554510027,0.0715465610926359,-0.376219056290337,0.537905351076632,7.67491039567206,7.55357082080037,1.01664586721008,0.382433036063572,0.199506642997967,0.162550347927558,1.2297116581833,0.314081195022054,-0.364341355421221,0.455756184576617,-0.800894889127967,0.445485846088988,0.0200637991108529,0.186388857519903,0.106414770909224,0.581579111934547,0.0931703312721092,0.253857517126045,0.367321495343068,0.555621247593675,-0.199789803816994,0.293699029207811,-0.681389646714742,0.483750009271099,0.0252646841091199,0.0944676058403281,0.268581990844204,0.562960210708967,-0.0466736716258504,0.223940078925682,-0.208696936396831,0.600214914767312,-0.100664852616907,0.397365021719202,-0.255598140242889,0.551592539330604,0.931777107582218,0.994617134140242,1,1,0.996543823560095,0.997282501222187,0.974962123917093,0.980071527785301,0.996542902120719,0.97849790910686,0.962292811814518,0.993380021232299,1,0.998543051016323,0.993797080766652,0.997518444876234,1,0.992838589740051,-5.00655580088151,-5.27238818776685,-4.75223189213399,0.508963885445722,5.05654873066066,0.0864150884121157,0.456108778391732,-5.00655580088151,-5.02185236704981,-4.65478354399117,0.419058281212434,4.83613929879482,0.0802899964642165,0.462500007672546,-5.00655580088151,-4.7656856025882,-5.10729196317908,-0.473113671460363,5.17394022433778,-0.0765705108845593,0.46231617663734
"b67b924653e2ba692fd3ea7c8f75c2ee",24.306035937679,26.5608447327871,0.930919253426739,0.365882145427108,0.335366479544572,0.477687496814331,0.709478471039727,0.46694191492882,1.02040500060024,1.21470531482139,0.849663191134592,0.397952290512767,-0.0161614362178826,0.0319037095879104,-0.508492364101515,0.512911526792974,-0.662057779778108,1.38968298952117,-0.475152542405155,0.522744933539951,-0.0350562857150079,0.280543953111698,-0.136109262270161,0.551647132430371,-0.643273929001526,0.457621722394129,-1.4245368073547,0.255046214768866,0.235975282522049,0.171240609710199,1.39142587278741,0.263712786903337,0.050590937282768,0.0669231942521716,0.773712686881766,0.43853898130059,-2.65018916935312,7.0654561116284,-0.386221085822327,0.546484925359025,-0.154666396103243,0.152046280687469,-1.03376857451424,0.339667373193253,0.0423453478353761,0.426305041168343,0.0950571580569311,0.62509979336841,0.0349677032811027,0.174344336439795,0.206602643453241,0.536361289505996,-0.0749237755264912,0.237453144799002,-0.311688824692515,0.512113966622488,0.0233622708321158,0.274720082743035,0.0895580857842644,0.499699316860564,-0.091506423122482,0.0883630720979625,-1.03458100127913,0.358488304828387,0.0333466792281207,0.209468983189643,0.164758299836757,0.533224818416079,-0.0136661684063757,0.3716871381575,-0.0385400325292837,0.577731909622562,0.979944180067931,0.99024080034432,0.989677784699262,0.99029013810462,0.998898310190357,0.989581973457236,0.925285255507851,0.936423058926165,0.993248809430294,0.994938989419475,0.970549703516768,0.997142312897125,1,0.996488852293286,0.999435127431787,0.990827304195609,0.995839358599122,0.99425495893965,-4.74053574995289,-4.92154963144384,-4.53480842606351,0.381521664448417,4.91417240421756,0.064884318125774,0.466506698772371,-4.74053574995289,-4.76329659503269,-4.08041550354802,1.27935258354708,5.44602682500924,0.242357192083811,0.406250019768453,-4.74053574995289,-4.80387679461219,-4.70342106421054,0.270796752983265,4.84252222027007,0.0476898065829344,0.475413603049616
"632a77028290d1ecbd9bfe2958610b8c",-3.71286460155295,9.93677336440487,-0.373883068359231,0.708956454097496,0.136984743756559,0.178709391309175,0.76676433060958,0.452916196439105,0.278429038131743,0.454437783863799,0.613209511959141,0.548913413572192,-0.00913105244547421,0.0119356117942861,-0.76484769084537,0.453623242382146,0.93178687017904,0.519899312471584,1.79313810225036,0.0789024268440699,0.156241237874072,0.104955309549473,1.48927960755956,0.144132583090397,0.157615572055764,0.17120251211159,0.920910445685651,0.368317262476783,-0.0773905125663976,0.0640634417538799,-1.2082483687214,0.238393309597043,0.00964185107552255,0.0250368774335322,0.384641337280058,0.704015907834163,-1.03596528842841,2.64328325411786,-0.391483915945302,0.70105108576563,0.0504145275884728,0.0568825821351627,0.886448535283031,0.386353401758,0.0501584479284145,0.159486515613866,0.314685540087151,0.748895646329684,-0.0384667111715353,0.0652245881484057,-0.590252333408679,0.562642446571264,-0.168135590901408,0.0888344519261569,-1.89288070697622,0.0643089128332689,-0.13623420438583,0.102776520413086,-1.32545656930541,0.195294244402684,0.0853080154990574,0.0330578274167669,2.58135606057063,0.0119202740826884,0.0489917527306999,0.0783651963545588,0.625228889349494,0.539978078538179,-0.170920465806565,0.139053215042373,-1.22944420067475,0.228162422555496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.60886798187147,1,1,8.34663375630047,8.25376361728226,8.45719641703385,0.164411844713705,2.0740390647563,0.0808725326801006,0.465706858743079,8.34663375630047,8.34574780700608,8.39762121072442,0.273509462242573,2.20912771684001,0.12511269673412,0.442187511921351,8.34663375630047,8.54959334510191,8.28506441713992,-0.30866001350998,2.07455331339452,-0.142102982934832,0.436351103225837
"5b239eddc0c4c102c7f721bae475cf22",-21.6417884026315,23.9233132641162,-0.906430297751392,0.380709648025852,-0.125521194246706,0.43025241642763,-0.293151035168144,0.740258379374295,-1.27398171602525,1.09408326664352,-1.16166584228773,0.28032733859418,-0.0332751370515989,0.028735623676035,-1.16176192952549,0.26403850507341,-0.672501775261513,1.25168539745611,-0.534905199048861,0.60311249291549,-0.0571562361015129,0.25268552044054,-0.224379350795288,0.76934663203814,0.551489115986337,0.412179203313703,1.33957984159654,0.194086322579652,-0.181451153748722,0.15423616194625,-1.17798222549736,0.253180352984803,-0.0342861358124134,0.0602776213195385,-0.571357340885142,0.582565419352083,-0.971007101302602,6.36384578927561,-0.149748322503909,0.760807286002017,0.187006861761214,0.13694785840301,1.36753926196041,0.187984704265481,-0.668479143705173,0.383972315208518,-1.74156488205484,0.104432677403915,0.218136267367324,0.157031683985753,1.39227620718393,0.181724281773709,0.0270814814713929,0.21387369361652,0.122733094746822,0.778220671843989,-0.203034402827177,0.247439969079474,-0.826463748387651,0.428931936208675,-0.01063932011227,0.0795884873409076,-0.130267411608372,0.76907605190653,0.151198167981788,0.188668400963009,0.803976441873424,0.437969879308788,-0.302263453542045,0.334778051370042,-0.905080943243072,0.393530033009087,1,1,0.99428719284592,1,1,1,1,1,1,1,1,0.988359794137237,1,1,1,1,1,1,3.81451712942529,3.85043540974063,3.78087459106758,-0.256959425452982,3.47785463642929,-0.0577040660706607,0.464400000119271,3.81451712942529,3.83888152340852,3.3284300563727,-0.292654118523723,4.1334990829431,-0.0585335450731724,0.473437505419445,3.81451712942529,4.38217068595712,3.63691470081752,-0.411403123858677,3.52965073766619,-0.0834211400992163,0.439797794386426
"51c79d7c5c2260b32f6ad5b82272898e",-0.303513320560011,26.9745626665974,-0.00990943321017003,0.603314393151712,-0.709409481316687,0.485128069061836,-1.47108249908428,0.227581955462336,-0.484062279457848,1.2336258490925,-0.394817598560493,0.532781187874947,-0.0275381020507187,0.0324006492351386,-0.853756847529974,0.418291323643475,-2.36689733936349,1.41132901700487,-1.68792660805362,0.171103442355844,0.0401276835136849,0.284913771383369,0.143128865239611,0.571954882169958,-0.020472452595519,0.464749745443106,-0.0446043542959629,0.587625886125749,-0.0319240379020373,0.17390789352389,-0.184977135834847,0.586931473990564,0.0722233958242801,0.0679656055884277,1.07135236197621,0.364824110745431,-2.86896171501898,7.17550930960979,-0.400828209031272,0.575543600572539,0.0378551229708612,0.154414589140096,0.245462452861073,0.575519715702495,-0.245210929231946,0.432945268261248,-0.571489480462706,0.515234990094167,0.231137276762293,0.177059964627416,1.31103840711919,0.297733952844608,-0.191704417228997,0.241151770555499,-0.805392818355457,0.462534864806974,-0.0322157449165247,0.278999187046836,-0.112426527044238,0.622251884130444,-0.113141377109837,0.0897394359892952,-1.26921261030094,0.287543360187127,-0.0319737811009063,0.212731721095549,-0.161360612670784,0.578245590583861,-0.44381903071279,0.377476624010432,-1.18292627883404,0.32792262424637,1,0.939242885750155,0.99437432868629,0.994190196626112,0.906676723854356,1,1,1,0.973222556251982,0.993748766956624,1,0.992232319525336,0.943115043083493,0.972028305699943,0.999814825384844,0.980088264907182,0.997094775137048,0.955263887954286,-4.12242780826588,-3.65470401687482,-4.49642988322313,-0.794271468121042,5.05774502056719,-0.141200582219903,0.433913217580645,-4.12242780826588,-4.12288825083613,-4.10890196158306,-0.105671762288266,4.92938162163248,-0.0196178401364264,0.485937502863285,-4.12242780826588,-3.87394708435268,-4.2130266849724,-0.230776820923676,5.06478680651749,-0.0432912666150965,0.480468750086066
"20f887a0f58476d52027e0798805c1d2",-0.308720844847697,31.3242472740542,-0.00421075415550973,0.649155513303374,-0.533503907271139,0.563355624434086,-0.951109367737291,0.392997888462439,3.79304508077769,1.43254968090695,2.65082725062631,0.0127189606139216,-0.00613167322057904,0.0376252976193071,-0.158977522212856,0.695348940663903,0.174449124089272,1.63890772429286,0.108226573207475,0.648954789014024,0.432055286940471,0.330856501249137,1.30978509594466,0.247682690296556,-0.0303813387912481,0.539691268649952,-0.0627098428586092,0.658783376268597,0.0625510621697164,0.201950775884048,0.317208133067603,0.606206253766046,-0.0262670874495888,0.0789251511469008,-0.335696286147007,0.621772402953475,3.85988957187721,8.33256986256257,0.466206724395463,0.597771117296659,-0.0196028844721133,0.179314149880005,-0.116205851782123,0.633651009782668,-0.575031107690693,0.502758276631505,-1.14413947533077,0.32032419880526,-0.0975839354695385,0.205611122703851,-0.473182486623233,0.606843757859536,-0.373833368765485,0.280037818771031,-1.33731955449594,0.244253263390926,0.18452217379352,0.323988182212023,0.57647223227972,0.536889035221451,-0.0695223900047914,0.104210041063751,-0.668758480361906,0.503479637769069,-0.035077946588693,0.247034998008836,-0.136663566695528,0.655360557455147,-0.0072665676771831,0.43834523869111,-0.0205099803449746,0.695026497173519,1,0.999165600799087,0.519984507969464,1,1,0.996067210160172,1,1,1,1,1,1,1,0.980866277157072,1,1,1,1,-1.83748709827537,-1.50096133588731,-2.13427807038488,-0.360454217916712,6.12261068845034,-0.0554334443700205,0.473305339021414,-1.83748709827537,-2.07474245410713,2.82577763031635,3.9639599258463,5.18581837395543,0.687505020715279,0.199688082799771,-1.83748709827537,-2.96128180015762,-1.27756750765004,1.406397508046,6.0940015391934,0.206385885174298,0.401102688254161
"3a4c1eb8dbc9f93fbbfbd8702754c0df",6.12502652497078,29.0575721499647,0.211029720015483,0.6758998344517,-0.816264822373585,0.522590265613211,-1.56666856990109,0.176577298675635,3.632324773351,1.32888798084037,2.73909850357709,0.00811322702668518,0.00711469354835969,0.0349026679131883,0.205238947231856,0.680557904163329,-1.14869345319372,1.52031360974538,-0.759488626102366,0.480102478318713,0.309242736021515,0.306915169332571,1.01147215090824,0.351936619683208,-0.141976976068478,0.500638302344504,-0.283563261061074,0.647205339492471,0.119472172256582,0.187337278679085,0.638624089793327,0.528573642536503,-0.0651647678651626,0.0732139946998035,-0.891699012291916,0.432472133412876,5.03810743942896,7.72961111747397,0.653722572609589,0.514511038762775,-0.0171830118566079,0.166338676938093,-0.103212288246663,0.687149710300406,-0.13709648409061,0.466377843636563,-0.300718444897257,0.611595299569223,0.0800600707438452,0.190732756657527,0.4222011933326,0.635256417306877,-0.413985452632703,0.259773812039787,-1.59905663141886,0.176568835410954,-0.197360469658305,0.300543853392436,-0.655383695141635,0.52152103266507,-0.134558345729995,0.0966692275306128,-1.39491256025895,0.211342467043907,-0.0419528102226182,0.229159130797497,-0.186255311848781,0.684359779229898,-0.44120141215502,0.406625841266764,-1.08563476670464,0.339404949806954,1,0.968123012847665,0.419942525678628,1,1,1,1,1,0.995172247327817,0.997885695936034,1,1,1,0.938841210141692,1,0.98993919597717,1,0.999624624359158,-0.831412534106051,-0.387623051077274,-1.48077552591233,-0.867173124587529,5.5623596219941,-0.141474179253962,0.428514297383733,-0.831412534106051,-1.00616028070775,1.82441213724206,3.53521209276431,4.02648973799061,0.818707626065121,0.160937627710115,-0.831412534106051,-1.58861647069971,-0.637960156343543,0.483120971060016,5.89647342508357,0.0759028545898546,0.461856617815868
"969732ae717bf5a9282f4781499aadb4",51.6376266913051,20.4331093031424,2.52517215768899,0.0159347163542253,-0.588477315876422,0.367482319683267,-1.60709909830088,0.124966690884652,-0.825777228610832,0.934466005074566,-0.879513652664709,0.412656632834922,0.00609097401288787,0.0245433453545541,0.247753463988154,0.777856321600521,-1.7195317066953,1.06907535160401,-1.61232842016121,0.118768593169511,0.00914670361332181,0.215820894099457,0.0483398367000185,0.821288978403575,-0.616986126377205,0.352045831645894,-1.74941660002082,0.0894831876414925,0.307982298201184,0.13173444333365,2.33758905929655,0.0237479671559871,-0.0487694350896886,0.0514836390494031,-0.952690277950377,0.354775986919078,0.172061330497919,5.43541587091342,0.036974507268796,0.831638080145794,-0.233430648578182,0.116968353366723,-1.99222358172096,0.0549369060798262,0.221781192574644,0.327954083927184,0.675301944746999,0.509385617971072,-0.10976572001426,0.134122122948171,-0.818449684361189,0.422993123466573,0.251112577367483,0.182671376263257,1.37661028949574,0.178052793769652,0.280960735381968,0.211340623196652,1.32894158276301,0.19447227420396,-0.1418739197757,0.0679772171669803,-2.09471774285552,0.0454177684183764,-0.10286155081303,0.16114331724731,-0.63934957640027,0.535906743536573,-0.0609093188253519,0.285936836608563,-0.213588122948856,0.801976800482119,0.664291926682754,1,1,1,1,1,1,0.862668640057055,1,1,0.995005648210421,1,1,1,1,0.967785397637762,1,1,5.46515642308148,5.65125359272852,5.27613389080159,-0.350574911921516,3.01703933553477,-0.0925924905875583,0.447710458084574,5.46515642308148,5.48496965905144,5.01025891273238,-0.552618074093236,2.68243309192351,-0.14068462242285,0.400000021192742,5.46515642308148,5.36658539233966,5.49931464697426,0.126204186640383,3.23268254482964,0.029232108044024,0.481387867729064
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",13.3153348440803,17.9151287301894,0.738489715607386,0.476498706420099,0.442546396188457,0.322197320315898,1.37591315036483,0.183112237314264,-1.50283008091307,0.819311369920684,-1.83575177311258,0.0968965504991256,-0.0029730207698918,0.0215188586804413,-0.135859818668509,0.813501500478783,-2.65717618736501,0.937332750591843,-2.84246509610088,0.00652593715834011,-0.0616085567307884,0.189225195397047,-0.32236488617085,0.715773909204529,-0.0959778194049411,0.308663077131038,-0.305119662934288,0.754553849299444,0.096858661051438,0.115500752994026,0.832511025138426,0.42092787650019,-0.0025839062386323,0.045139288758506,-0.0534896159331894,0.837606425435519,-2.35604311545294,4.76560730845564,-0.496967633025586,0.629371193491838,0.00803997295230368,0.102554294446067,0.0863361792861495,0.815908014562404,0.0848996884721481,0.287540165521616,0.302895951859422,0.748495453678041,0.180301851676332,0.117594197854814,1.5382224271207,0.134572231991198,0.030074200935792,0.160160706455665,0.184340537146089,0.84221616043838,-0.123553468082798,0.185297030144316,-0.659544930998316,0.538260828981985,-0.171905005335382,0.059600356372547,-2.89185344438921,0.00518818661232693,-0.170979943631975,0.141285559121995,-1.21225600820855,0.242026791630724,-0.0973493808838728,0.250700721096703,-0.39267844429522,0.689336135057106,1,1,0.930115186738068,1,0.357588194270652,1,1,1,1,1,1,1,1,1,1,0.286008341597612,1,1,4.17817530759668,4.07447444035792,4.29884558901804,0.238583270700702,2.78343440984888,0.0648114157460969,0.463307338655216,4.17817530759668,4.22079449437738,3.33496718550755,-1.13313935529541,3.10846233972855,-0.255301844679117,0.328125039653653,4.17817530759668,4.28422402032832,4.11142587538408,-0.202854101911501,2.7360314484621,-0.0530105697199919,0.469439338370262
"26de4690cd2c89c490c37a8d1418d67a",33.6807047054481,26.9572749957486,1.25142091732649,0.243750725031184,0.00425740139460424,0.484817156351919,0.00824960452036507,0.777740541526738,-0.542474901756143,1.23283523321141,-0.443769374865004,0.65372778786713,0.0122305848645512,0.032379884051058,0.375597103116583,0.666942476183584,1.52816212668444,1.41042451331348,1.08332245765383,0.305929067762715,0.0928143202714948,0.28473117359445,0.327920812121161,0.716617418515142,-0.716824755739977,0.46445189295424,-1.54503667822878,0.14828461186123,0.230482134257687,0.173796438059035,1.32774113435963,0.215249691965876,0.0314493357430454,0.0679220472541192,0.463275565550767,0.637197531973725,-2.77215378343338,7.17091061250947,-0.387292218995681,0.662701528756198,-0.225687778359162,0.154315626698172,-1.4638422575883,0.172070949619257,0.341894440250027,0.432667798877007,0.791734648365092,0.450883884362459,0.0820550434261814,0.176946489038328,0.460660578392501,0.636779409144936,0.0438825634539356,0.240997219303435,0.183372454592295,0.730607126324018,0.143362394224227,0.278820379843458,0.513738706362951,0.608125962242626,0.0517167197588577,0.0896819230705234,0.575998660818871,0.58223086090493,0.0539140775900933,0.212595383909332,0.252015146760941,0.728617851200022,-0.15582643891205,0.377234703809178,-0.41607722424944,0.671831675929581,1,1,1,1,1,1,0.999779602599642,1,1,1,1,1,1,1,1,1,1,1,2.07850592019859,2.09526767268716,2.05855070304434,0.00787341956821219,4.36717489593965,0.00161312844944358,0.499000000003333,2.07850592019859,2.11313983594829,1.63757418984854,-0.665412893194415,4.28463050674247,-0.12265592353583,0.418096740938267,2.07850592019859,2.14270806321131,2.05973955362797,0.129491995900611,4.93693363433189,0.0229165365942356,0.484604779479566
"c5bd025300b4ef0c652dd11cef56ac29",26.3930383344273,29.6168609240891,0.892974441747216,0.410966426104198,-1.0196281669247,0.532648878477206,-1.91938954462848,0.0814295690558994,2.26203117498688,1.35446589650095,1.67250806662118,0.116663837516147,0.00444842256106072,0.0355744608024941,0.12511808768557,0.687863658653362,-1.84581541904378,1.54957601097735,-1.19848640190977,0.288592470362081,0.596986420055013,0.312822552369608,1.91312236577542,0.0866268050936278,-0.203046316534576,0.510274392412624,-0.397949655167633,0.635481829354655,0.135797517347804,0.190943073285719,0.711513739337529,0.497494423636699,-0.0791707315063518,0.0746231890100875,-1.06130018575816,0.354629212837664,4.02948357734664,7.87838764649844,0.510898383776472,0.590840296193477,-0.133488136830285,0.169540298678341,-0.787661513381163,0.465105011078469,-0.0173269226921137,0.475354501806766,-0.0363099059956438,0.718981642701225,0.0137045668028233,0.194403906095127,0.0685706284773727,0.667928816896141,-0.109605256382919,0.264773836685188,-0.418846814159516,0.637227905932773,0.130220309853406,0.306328603834315,0.427208758332243,0.621388900240606,-0.087969969558499,0.0985298789808479,-0.897993467875739,0.410770153265397,0.166433236537082,0.233569896042497,0.718968285487901,0.477650136230506,-0.172948889419166,0.414452416285339,-0.412986371378265,0.61789921990849,1,0.930358948789948,0.99918517388966,1,0.990886114639284,0.946995095258269,1,1,0.994587114662144,1,1,1,1,1,1,0.997058871553827,1,0.994218779229183,-0.507703053829317,-0.0105213709661491,-1.10378559331851,-0.786205646593926,5.77606935517922,-0.129040447979921,0.434713057609831,-0.507703053829317,-0.598831182594719,1.17589111872317,2.23337251035063,5.07356650208075,0.41288206212847,0.310452462992047,-0.507703053829317,-0.558212871952739,-0.486586438678766,0.285673210873904,5.8330715410916,0.0420808680033694,0.477022058924844
