"","Intercept..Est","Intercept..SE","Intercept..t.val","Intercept..pval","Crohn_case_control.Est","Crohn_case_control.SE","Crohn_case_control.t.val","Crohn_case_control.pval","A_SMK_CIG_CUR_FREQ.Est","A_SMK_CIG_CUR_FREQ.SE","A_SMK_CIG_CUR_FREQ.t.val","A_SMK_CIG_CUR_FREQ.pval","F1_SDC_AGE_CALC.Est","F1_SDC_AGE_CALC.SE","F1_SDC_AGE_CALC.t.val","F1_SDC_AGE_CALC.pval","SDC_GENDER.Est","SDC_GENDER.SE","SDC_GENDER.t.val","SDC_GENDER.pval","PM_BIOIMPED_WEIGHT.Est","PM_BIOIMPED_WEIGHT.SE","PM_BIOIMPED_WEIGHT.t.val","PM_BIOIMPED_WEIGHT.pval","PM_WAIST_AVG.Est","PM_WAIST_AVG.SE","PM_WAIST_AVG.t.val","PM_WAIST_AVG.pval","PM_WAIST_HIP_RATIO.Est","PM_WAIST_HIP_RATIO.SE","PM_WAIST_HIP_RATIO.t.val","PM_WAIST_HIP_RATIO.pval","PM_STANDING_HEIGHT_AVG.Est","PM_STANDING_HEIGHT_AVG.SE","PM_STANDING_HEIGHT_AVG.t.val","PM_STANDING_HEIGHT_AVG.pval","A_SLE_LIGHT_EXP.Est","A_SLE_LIGHT_EXP.SE","A_SLE_LIGHT_EXP.t.val","A_SLE_LIGHT_EXP.pval","NUT_VEG_DAY_QTY.Est","NUT_VEG_DAY_QTY.SE","NUT_VEG_DAY_QTY.t.val","NUT_VEG_DAY_QTY.pval","REFINED_GRAIN_SERVINGS_DAY_QTY.Est","REFINED_GRAIN_SERVINGS_DAY_QTY.SE","REFINED_GRAIN_SERVINGS_DAY_QTY.t.val","REFINED_GRAIN_SERVINGS_DAY_QTY.pval","PM_BIOIMPED_FFM.Est","PM_BIOIMPED_FFM.SE","PM_BIOIMPED_FFM.t.val","PM_BIOIMPED_FFM.pval","Intercept..pval.holm","Crohn_case_control.pval.holm","A_SMK_CIG_CUR_FREQ.pval.holm","F1_SDC_AGE_CALC.pval.holm","SDC_GENDER.pval.holm","PM_BIOIMPED_WEIGHT.pval.holm","PM_WAIST_AVG.pval.holm","PM_WAIST_HIP_RATIO.pval.holm","PM_STANDING_HEIGHT_AVG.pval.holm","A_SLE_LIGHT_EXP.pval.holm","NUT_VEG_DAY_QTY.pval.holm","REFINED_GRAIN_SERVINGS_DAY_QTY.pval.holm","PM_BIOIMPED_FFM.pval.holm","Crohn_case_control.rab.all","Crohn_case_control.rab.win.0","Crohn_case_control.rab.win.1","Crohn_case_control.diff.btw","Crohn_case_control.diff.win","Crohn_case_control.effect","Crohn_case_control.overlap","A_SMK_CIG_CUR_FREQ.rab.all","A_SMK_CIG_CUR_FREQ.rab.win.0","A_SMK_CIG_CUR_FREQ.rab.win.1","A_SMK_CIG_CUR_FREQ.diff.btw","A_SMK_CIG_CUR_FREQ.diff.win","A_SMK_CIG_CUR_FREQ.effect","A_SMK_CIG_CUR_FREQ.overlap","SDC_GENDER.rab.all","SDC_GENDER.rab.win.1","SDC_GENDER.rab.win.2","SDC_GENDER.diff.btw","SDC_GENDER.diff.win","SDC_GENDER.effect","SDC_GENDER.overlap"
"ca39c1dfb5e738c293917a0ab7391c33",-15.5775562425997,17.7336677479055,-0.882376733347211,0.417836315548204,1.79774980032751,0.956440202199187,1.88868278055287,0.11139189592229,-2.06325805234734,2.5772028568237,-0.811672401058311,0.463788135233472,-0.0211626566836677,0.0617250592074193,-0.343967618157331,0.634874692323721,1.17397241604125,2.32821345527586,0.512302356584371,0.575404575437103,0.0399140465629059,0.126532743686878,0.312816397932903,0.645136029592652,-0.153857043788233,0.158230590715166,-0.975364178905189,0.382764694873995,31.9569439285266,15.4468899367147,2.07808152530912,0.0743676040227512,-0.0439779780133167,0.0930237191893439,-0.476512714429721,0.600412023744165,0.512971414049509,0.86568924980286,0.597595904327667,0.522972376962042,-0.0179216332855794,0.31893623452324,-0.0600053417505146,0.651627969831214,1.65488476798331,0.58563464802405,2.83781249663023,0.0122832202288869,-0.0119157840881649,0.146495053707701,-0.0771263239420736,0.677812319797159,1,0.915712096556509,0.991038966793248,1,1,1,0.998651981376738,0.848459957165198,1,1,1,0.429514759050347,1,-4.0994076172064,-4.82390853786638,-3.13943927733911,2.09683792512439,7.24736594965788,0.279787766961522,0.375759329821229,-4.0994076172064,-4.05944947651528,-4.9428613841883,-1.45982131795739,6.08842414868924,-0.230107607510949,0.392996250434203,-4.0994076172064,-3.86904018620258,-4.18632186639297,-0.500976992267122,7.50390905879294,-0.0663084633229889,0.468149039424038
"7d669e880492b330a9c9c649f65c2ba6",-12.3870904573054,15.7868531901944,-0.791518755001313,0.440881809922239,0.295198578823796,0.85144152196613,0.349440732454062,0.63389705426305,-1.40905200173986,2.29427570880426,-0.623678304812431,0.541875858910464,-0.0433400648526198,0.0549488386562712,-0.788635583978003,0.473471329937936,-0.65763587666572,2.07262053943782,-0.313279545775141,0.667082506903682,0.0456938143651601,0.112641889807209,0.404481956198339,0.613697536044409,0.0252091308741322,0.140859924823678,0.181863796428821,0.639525894042302,4.95043912321702,13.7511194605982,0.361496953643144,0.608298999011746,0.0586033895504575,0.0828115096619807,0.712466047922708,0.489000398933526,0.57487824664713,0.770653273155033,0.749751989772097,0.483197416485976,0.0554444591846444,0.283923189665401,0.192414446155009,0.646647157429691,-0.0318267801967775,0.521343263157659,-0.0613680938910622,0.650679401586627,-0.139451064480642,0.130412723349137,-1.0726678115797,0.325075751284995,1,1,0.98675231422962,1,1,1,1,1,1,1,1,1,1,-1.79717301116919,-2.01175315467048,-1.5623880326673,0.372078898359752,5.90938310246287,0.0558383048560436,0.469039352068697,-1.79717301116919,-1.73546564313424,-3.1692466817444,-1.71993107365236,5.8333213830842,-0.270086953858307,0.37354102648589,-1.79717301116919,-1.73947016978833,-1.8166179401658,-0.19742252161279,5.80172319296525,-0.031980070563888,0.485885886310496
"494975433cf1f940b003816db0232f8b",-6.8818991511691,15.3215701572133,-0.452208404506163,0.512325456041357,0.667866278681071,0.826347141916249,0.821502770069308,0.447002952914307,2.06649173146216,2.22665694099623,0.929463434849896,0.384360873768982,0.0206463582540436,0.0533293415974998,0.389561100124798,0.526946447735513,-0.972507811137099,2.01153457384416,-0.497061670604089,0.523390783798508,0.0462589200902129,0.109322016017367,0.426884510750567,0.51686096096623,-0.0600094800715975,0.136708386055448,-0.441552223097339,0.56420392145526,7.29079758511252,13.3458352350195,0.550938786697749,0.535631708833864,-0.0122716753019122,0.0803708212032322,-0.148075333510813,0.558269837387292,0.204763219884386,0.747939950367369,0.276951702539776,0.546722379034282,-0.0515808131433774,0.275555173492094,-0.195973877379843,0.555243124870349,0.246272676998424,0.505977808637762,0.485300569352508,0.554815567425039,-0.0152474228957268,0.126569093036739,-0.12787864292286,0.605999581678083,0.996542529765057,0.994119577929604,0.998081532451552,0.992420533425593,0.992360329661588,1,1,0.993659995018312,1,0.997612142904018,0.99903568545927,1,0.999382108156317,-5.03385979400008,-5.42868158487206,-4.58609733635277,1.01129553088173,5.21130260856924,0.161310073317933,0.419560185761329,-5.03385979400008,-5.0921899534214,-3.1474027406647,1.67123105570079,4.79231499156596,0.288152889986641,0.363281437894222,-5.03385979400008,-4.71065712858855,-5.13145298277582,-0.663033864325856,5.61015059806453,-0.101988291551049,0.448918270784352
"b67b924653e2ba692fd3ea7c8f75c2ee",-12.4506531537307,13.9774637494787,-0.889086511457477,0.423315881354533,0.553966474725629,0.753854670383237,0.745648521545676,0.435361632124441,1.11054980202103,2.03132031221012,0.544818278777827,0.438379226700458,-0.0103033379698441,0.0486509496947141,-0.205497848156977,0.533593314985064,-0.189057217554447,1.83506985891344,-0.108857691201284,0.59346892789745,0.0443615189814977,0.0997315875738282,0.44436153214902,0.506205320048635,0.00143581596200095,0.124715449574217,0.0163627019970242,0.555137079727735,-4.16833845546634,12.1750529671515,-0.355606866987366,0.540022698212145,0.0764950891764794,0.0733201772636291,1.04616961828738,0.353340237937002,0.0631099964341825,0.682325860585832,0.0835135352780921,0.565815887726246,0.136803284209685,0.251381706244627,0.55604019214836,0.506651900013568,-0.0985525676152253,0.461590189889603,-0.222761003486364,0.567659503269949,-0.0990787559650481,0.115465640373191,-0.857928071892678,0.426486171998062,0.977002878918497,0.992518900766555,1,1,1,0.99165340147494,0.988940609663324,0.994407091813147,0.977159505084216,1,0.998244330401694,0.989782160691035,0.994585501420173,-4.78062038244659,-5.09715915538866,-4.46385739270185,0.540572756991302,5.07231300635373,0.10050801876114,0.45415099829754,-4.78062038244659,-4.80483129786932,-3.92171557747858,1.1904970224304,5.13345295047263,0.201019760760034,0.392996250434203,-4.78062038244659,-4.99114806031502,-4.70006634571371,0.562276817586182,5.03508008822869,0.0941937587281059,0.450120193823976
"632a77028290d1ecbd9bfe2958610b8c",2.87154339450346,5.23420230172614,0.548478461585559,0.590799593835318,-0.1153335395911,0.282299272715632,-0.40860156444822,0.686265851112878,0.304549156316155,0.760677447946153,0.400602177590718,0.694024837358932,-0.000276991702001626,0.0182185350244771,-0.0152887925825937,0.892913272486867,0.960221066823199,0.68718667789149,1.39825123109632,0.174035657218738,-0.0617084178841186,0.0373469260654104,-1.65337329542193,0.107900969821268,0.0811829911810258,0.0467027427094221,1.73934806632934,0.0910220540398086,-8.84768799263248,4.55924561182847,-1.94155150327139,0.0598853884784613,0.0311933396168536,0.0274565291296549,1.13685765448592,0.265404704082327,0.208891764281608,0.255513564836742,0.817587901286667,0.423309766135415,-0.0431776127302309,0.0941360127288149,-0.458645113342882,0.651527892623103,-0.525566608650128,0.172853707774022,-3.04216153719452,0.00350081034378823,0.0823310217259454,0.0432389259914327,1.90513914259931,0.0647339003353819,1,1,1,1,1,1,1,0.999454988402875,1,1,1,0.198154933585058,1,8.40538332747624,8.40538332747624,8.40557064447865,-0.107373919783388,2.17733386929112,-0.0437632055196295,0.482928240859989,8.40538332747624,8.40809878908881,8.36961058709392,0.149159244797475,2.02521934524895,0.0591526147263387,0.472656284873486,8.40538332747624,8.71289820542289,8.33455215714284,-0.274959305176384,2.14864549802538,-0.117173712873949,0.450721155343809
"5b239eddc0c4c102c7f721bae475cf22",2.47992196242623,13.3399647838052,0.175394886146682,0.806112858816434,-1.0184362658693,0.719472068414026,-1.42519708279771,0.175924913034548,0.522647015861192,1.93867370469997,0.264743600146556,0.788713437931076,-0.0250589830741135,0.0464320256706352,-0.539325509508027,0.592876171325341,-0.525241275744481,1.75137404986228,-0.293862218443589,0.733558422156764,0.0254750794007153,0.0951829237344635,0.264919566063704,0.74555378092996,0.0262393393263626,0.119027295304453,0.223888906795659,0.770452594977792,-7.8335420281456,11.6197602607857,-0.675842843047713,0.523144956955264,0.0583459594133736,0.0699761129894291,0.848222943541181,0.42015330211089,0.363464250565793,0.651205620306767,0.564680247464275,0.589779505679567,0.0364107260664966,0.239916423229592,0.156389574504738,0.817589306054357,-0.126612611165385,0.44053749578903,-0.28018046158672,0.760940652926707,-0.0814854662872638,0.110199361194934,-0.741968456181724,0.484861373465988,1,1,1,1,1,1,1,1,1,1,1,1,1,3.73711001074631,4.22614226574892,3.334428701083,-0.823788715325993,3.69064618872128,-0.161316700525631,0.396008100266166,3.73711001074631,3.76228378986361,3.25452879783431,-0.572524982237626,2.55932137673273,-0.172851811631464,0.417968857192783,3.73711001074631,4.38356939833914,3.67804798578212,-0.173863871920084,4.17169952362812,-0.0321483798756152,0.477764423747456
"51c79d7c5c2260b32f6ad5b82272898e",-7.79507617066494,13.8347145837246,-0.561224599817065,0.511214438026543,-0.323488601646305,0.746155696719219,-0.451305816967128,0.530240242875681,-0.00168517458705925,2.01057482610875,-0.0051616757443654,0.601295334317667,-0.0224229228746923,0.0481540868441615,-0.461503068973353,0.536084912739859,-2.55821307511772,1.81632864118214,-1.42696996858499,0.238087701598204,0.00223052087994053,0.098713047931683,0.0234634770561965,0.556528492560384,0.0307916243849827,0.123441754524639,0.250301267805919,0.538427808206744,0.681798092761191,12.0507114782217,0.057445255582128,0.567350409414259,0.0761037525021909,0.0725713723069564,1.05421742572294,0.376084016799851,-0.614470556045728,0.675357396984939,-0.92018478962285,0.389118514456095,0.183728657562682,0.248814392925457,0.749885735713832,0.442107090762889,0.0869272640438392,0.456876057504216,0.191543595442406,0.584406649440975,-0.147198347648052,0.114286411857063,-1.30687602152089,0.284556941845019,1,0.997856874211519,0.999712135662016,1,0.952975440415513,0.998098821326783,1,1,0.990494582165974,0.971511324163583,0.992936786948025,1,0.956713807872107,-4.27131793170619,-4.02238893167655,-4.48501627161322,-0.490875741534039,5.05662378539647,-0.0871680293372763,0.462673611372998,-4.27131793170619,-4.29382884132625,-3.59514524896752,0.224259495936063,4.88310343123113,0.0436964014429339,0.47656252986779,-4.27131793170619,-3.55853578479193,-4.48184170650329,-0.916775696566556,5.07659211008016,-0.152549969015108,0.422475963929113
"20f887a0f58476d52027e0798805c1d2",16.3810784471849,15.6001170206408,1.06430152389738,0.378060886291991,-0.557503475173818,0.841370171678947,-0.661516181337753,0.534651860084151,5.0237352759732,2.26713766852478,2.22721950018748,0.0355311477542368,0.034975764448461,0.0542988715267574,0.645641382931881,0.523305750516369,-1.42268999377781,2.04810436665724,-0.706570045237329,0.482933485584281,0.0285305733213982,0.111309495391397,0.262961789173506,0.607686997323808,-0.0181205136840592,0.139193750920097,-0.134555702457464,0.657168076745926,1.0629733369297,13.5884631449785,0.0771292512649501,0.657508685133952,-0.088973701719954,0.0818319664988869,-1.09598888120927,0.3589447350526,-0.675141762629339,0.761537533713544,-0.891527008427428,0.416800768779118,-0.393132955273572,0.280564779458706,-1.41179960002682,0.223684793332147,0.470402284190972,0.515176508908937,0.925598720337656,0.408363534364354,-0.0840419759215104,0.12887012507918,-0.660853117101136,0.528823488413788,0.973424512413694,1,0.909610396208617,0.989251778103872,1,1,1,1,0.986453342875631,0.993006904100441,0.978917525146592,0.999585061529347,0.999183393236718,-2.13092515779195,-1.90872688090243,-2.33887546578464,-0.467697523817339,6.00194110565969,-0.0699526272856721,0.468035869474596,-2.13092515779195,-2.35313168302387,2.34553843484692,4.2216623616894,4.59418322440453,0.90196888432699,0.156250828850844,-2.13092515779195,-3.13793602114529,-1.66421041521994,1.48084632247257,5.80953499370075,0.233135745853213,0.378978982843268
"3a4c1eb8dbc9f93fbbfbd8702754c0df",-8.20202289907337,14.3515901273252,-0.576103781722689,0.548582290293132,-1.5134939013664,0.774032645608799,-1.96510760455896,0.0849717133137635,4.11493852951129,2.08569144307295,1.98089400116327,0.0583233039729911,0.0386193624485903,0.0499531604472733,0.782390820977287,0.46480652704462,0.884866834994616,1.88418807175346,0.468121857859818,0.616533736239593,0.0423112685299146,0.1024010430834,0.41892348505999,0.583717535757511,-0.052045781148748,0.128053633113591,-0.414520331767682,0.56724816938154,0.221916882054937,12.5009352980472,0.0253177003309897,0.632395379126435,0.041347540165302,0.0752826944151209,0.552706461431921,0.538415194744844,-0.66265624478413,0.700589267117042,-0.958627532693715,0.384661021873153,-0.117898581435969,0.258110289405338,-0.459897226228096,0.582152223583615,0.298632053017506,0.473945297288778,0.629436140789907,0.506565946661857,-0.0364226035619268,0.118556239824767,-0.310721494653634,0.674630624010838,1,0.908699506553658,0.990403759503132,1,1,1,1,1,1,1,1,1,1,-0.760173307749918,-0.160603841380319,-1.70806520100576,-1.38743564713052,5.1948811566778,-0.236690490694782,0.373155916479023,-0.760173307749918,-0.89463359006376,2.00556989083628,3.45679957640028,4.24620931886476,0.711847087242294,0.206226246990343,-0.760173307749918,-1.94082116270634,-0.583279994142699,1.01305130351262,5.56188044323268,0.164389193183725,0.415264425702553
"969732ae717bf5a9282f4781499aadb4",20.1410030490466,11.3115261636471,1.77678163054003,0.0927859251676321,-0.705656191712489,0.61007111021451,-1.16623660703266,0.261876008646137,0.363840776501821,1.64388427472542,0.219709526761965,0.8251125624276,-0.0425818780142838,0.0393716986301296,-1.08037160811468,0.29125477598149,-2.90780469937504,1.48506489397933,-1.96040935701821,0.0578059085540603,0.17000674040401,0.0807096682490406,2.10573202985675,0.039460038000682,-0.0935662316225338,0.100928329785321,-0.922077914476726,0.364716553955984,6.01790477460741,9.85289124336738,0.60544203904548,0.553353052607315,-0.0269089805817856,0.059335736318523,-0.441826402834259,0.673254667113791,0.538883015647192,0.552185071804426,0.985340490631617,0.342223161429599,-0.0376032197734575,0.203435387006774,-0.180191481154261,0.821429659810603,0.280951172639894,0.373550567070067,0.749205689966264,0.464417797200109,-0.258713962479948,0.0934427472317595,-2.77391636666258,0.00718657798108013,0.986530307664877,1,1,1,0.994643433478721,1,1,1,1,1,1,1,0.401189440241162,5.57177239871609,5.83068540037739,5.42656701865051,-0.511958365907329,3.37502704866406,-0.114954899917029,0.432870370847334,5.57177239871609,5.61716319273001,4.53523740071519,-0.52957132642798,2.49624707843472,-0.155186570653419,0.42578134649973,5.57177239871609,5.76625018330409,5.49579458600639,-0.0142778738620768,3.78681718493247,-0.00248671026963078,0.498498498543634
"81b95cf5e2e0e3f7579b7dfa4b2ebed0",9.51536312108414,9.46749726102638,1.00455115199754,0.328721970683236,0.876409267588705,0.510616028414414,1.73515504310371,0.103652172492633,-1.72680510405877,1.3758947858358,-1.26092393168234,0.27257338759387,0.0027355760935939,0.0329532411055774,0.0788479351430164,0.838993724419621,-3.21602970454398,1.2429664762109,-2.59234043994346,0.0124834715994042,0.100442408067783,0.0675522075475423,1.49617049837203,0.149070449746556,-0.0509223153697495,0.0844747801471217,-0.610882426987415,0.548836247244716,1.31378411110896,8.24665208834167,0.175981256399222,0.742359837715808,0.0325072366769785,0.049662699175111,0.656263142530128,0.521254750272757,0.0786413875592,0.462166694330706,0.182238342093099,0.779566779540079,0.203904547493788,0.170270920247024,1.20385672142434,0.263751969994909,-0.385247937939544,0.31265356411026,-1.22226068971966,0.297129558769003,-0.209562946806403,0.0782095130825591,-2.69393737004145,0.00934428223601583,1,1,0.985909461272873,1,0.648234055370645,1,1,1,1,1,0.998853394202792,0.973789398432955,0.496945905981596,4.1904961032844,3.90054901337502,4.55637552684047,0.540610706455215,2.8050989811732,0.155405176273587,0.407578826238556,4.1904961032844,4.22972151790665,2.75466120059355,-1.54290661404436,3.49288362519488,-0.321730764502639,0.304687793069478,4.1904961032844,4.47242430664757,4.02832704983694,-0.462012671505259,2.80490377868575,-0.122957519801646,0.418018020550487
"26de4690cd2c89c490c37a8d1418d67a",-7.42878063340311,13.2855972923829,-0.560059747811553,0.590323349883437,0.241796326875204,0.716539834923008,0.329667386118886,0.702946283102598,-1.64021007666172,1.93077257244669,-0.852288758137368,0.447417906008212,-0.014775040294529,0.046242790331691,-0.321499485614178,0.696680197526977,0.512078713987654,1.74423626388037,0.28855495083997,0.713435182561405,0.0797720774304582,0.0947950024113154,0.849314007617317,0.425449951579033,-0.138929942391779,0.11854219541391,-1.17911306841165,0.271989221855418,17.2717526184814,11.5724035228523,1.49989353654576,0.168397091126442,0.00771758234054613,0.0696909229020208,0.113104307088028,0.817410712568394,0.0178537464749366,0.648551609104341,0.0267979292645918,0.705876991809574,0.289512242378279,0.238938635484767,1.21399535308144,0.258164179367144,0.217924784672187,0.438742069870621,0.496833639435262,0.620431245901684,-0.042091354067848,0.109750239857539,-0.387782623409708,0.682799980022804,1,1,0.999452358446363,1,1,1,1,0.997892824444312,1,1,1,1,1,2.14123428718395,2.18046090509871,2.11005912146551,-0.139223196904854,4.02973193144309,-0.0285211780593555,0.481481481610863,2.14123428718395,2.19666883023006,0.42338756856604,-1.42528077598108,3.70419825408832,-0.3157719386735,0.322957453835057,2.14123428718395,2.60221555062013,2.00203612512754,-0.486710154290909,4.3769456962705,-0.0877872193960996,0.436899040391376
"c5bd025300b4ef0c652dd11cef56ac29",12.9832499613253,14.9845964654641,0.86696352409794,0.44879672575466,-0.634172772975503,0.808172944087916,-0.788309281123227,0.448056771306606,4.8688310080195,2.17768514489652,2.24537749323904,0.0324977479188718,0.0727405919769256,0.0521564471139536,1.40465662209563,0.219969758747008,-1.69256369793722,1.96729405381428,-0.85959792255369,0.434516787779993,0.103942267836785,0.106917651259132,0.980979540760861,0.385884001816638,-0.210252597402967,0.133701701422641,-1.58749445134718,0.180431063082312,7.96686585079192,13.0523147066092,0.619226573243434,0.528053412102475,-0.050900311465134,0.078603192164441,-0.650464723963553,0.5263027869541,-0.92948757038458,0.731490194650699,-1.28051343473397,0.246750687529326,-0.0383936740850812,0.269494773471767,-0.138504660915772,0.683523524053741,0.351628336787691,0.494849627363237,0.719735763425248,0.493261003597247,-0.0511506641158792,0.123785406110119,-0.411440671452776,0.632616849323022,0.99499770393978,1,0.907816227008305,0.985209157064457,1,1,0.94942663775567,0.996773773537548,0.997639508146919,0.999321537071749,1,1,1,-0.762801814894015,-0.259827494790763,-1.94456422587189,-0.952169254540886,5.94572598891219,-0.146761935065462,0.437789352292723,-0.762801814894015,-0.972421699053019,1.53933314190777,3.52145303649193,4.30360852063702,0.696240799182792,0.175781961365507,-0.762801814894015,-0.815260656742093,-0.758162644360371,-0.231289452937805,6.19442766593547,-0.0330543453687879,0.484375000470713
"95251fbafeb9956f566a3da93d145d63",8.69033859181894,7.36345331443007,1.17578116695419,0.252862192365315,0.605170547549572,0.397137404233231,1.53683182678454,0.147773219502022,-1.98035014214418,1.0701177662629,-1.86544625626274,0.120339722231345,0.0210548330606081,0.0256297568142915,0.817838403127614,0.425254169446746,0.0450545324101122,0.96673126663132,0.0556328903031904,0.76919187812904,-0.0743969852719032,0.052539495164226,-1.42507411602127,0.17069518330522,0.0768809951356458,0.0657012178308927,1.17569370295719,0.264523326494391,-15.1204503125179,6.41392714237427,-2.36676977530813,0.0365058220226563,-0.00609494239503674,0.0386257272394362,-0.148633396718411,0.77905253480812,0.195915939846646,0.359455385447842,0.549673223977065,0.588763188331808,0.187056058908364,0.132430138343455,1.4377876855202,0.191458239627644,0.0224353579283402,0.243169853599354,0.106706848191801,0.761900991336289,0.103734404918501,0.0608283353509308,1.7237226036011,0.0994298846879253,1,1,0.876652712087517,1,1,1,1,0.737369319489018,1,1,0.989922093818699,1,1,3.17070228417428,3.0718952951901,3.26783644878839,0.266766289322645,2.59456245950623,0.0922888191797079,0.456886574377131,3.17070228417428,3.21282508116507,2.33519345060977,-1.21638998184825,2.91092803948769,-0.359650842093673,0.295720153735699,3.17070228417428,3.69975407979047,3.05317717701739,-0.596983598308355,2.75017986965753,-0.187898536503089,0.409609612418554
"cb3f42ad378ddeda014d895db355586b",8.55056398892971,7.82219449123543,1.07802201718983,0.30185185097139,-0.0684362673046823,0.421878958554537,-0.180895563054628,0.784806853149262,1.25102736600734,1.13678581757705,1.10646630713589,0.27824487761642,0.00896479037576637,0.027226483825405,0.33601085456795,0.740855168793203,1.00663075819499,1.02695836660354,1.0039924433779,0.339766817985304,-0.0465413538394355,0.0558126916946044,-0.838969991319404,0.417147676807356,0.0101595570048579,0.0697943861716526,0.140885020448227,0.787893842381845,-10.144639537635,6.81351309200887,-1.47656769706925,0.173763565595122,-0.0122585309320065,0.0410320997405095,-0.285608226145286,0.754794826665019,0.0291022070235112,0.381849360052966,0.0673841061812862,0.806115192420622,-0.220010416742892,0.140680500627836,-1.57389161389227,0.129913044756494,-0.377949219328186,0.258319270597102,-1.47200440542606,0.165129241316069,0.145064035669972,0.0646179244133498,2.26471544879158,0.0307428211298353,1,1,1,1,1,1,1,0.992861526352602,1,1,1,1,0.917248406765204,4.02913891373712,4.12745439790238,3.88012495139026,-0.352221607321527,2.10127721121236,-0.114813576215451,0.425636574604647,4.02913891373712,4.02869459581954,4.16555115201963,0.207044410076605,2.07136501257814,0.0989852961539074,0.445312570380321,4.02913891373712,4.23549638764108,3.97737347022205,-0.341640897959561,2.09637014153937,-0.12053273819661,0.424024026361848
"1e2270e7a0c8c2e951edc6813b58451a",4.98845111581406,11.5262790040579,0.434484613725255,0.66056228939277,-0.253767366234469,0.621653499882864,-0.414812910496736,0.665354393413379,-0.552871136656143,1.67509392868339,-0.33273574000243,0.699190994488581,0.0101305534324651,0.0401191825673362,0.246700745601399,0.717532876591287,1.53398195063047,1.51325931262474,1.01666888117442,0.325599188351424,-0.0353718972942213,0.0822419663893923,-0.442127786763018,0.649085789138031,0.0344476242605055,0.102844485499921,0.347554654924102,0.692864919679645,-6.0095183482005,10.0399514463992,-0.608926710784127,0.562870570014989,-0.049176086651174,0.0604622437170756,-0.81068132312105,0.445748463463831,0.28971963375836,0.562668477039658,0.517504296417057,0.606944480323919,-0.342283655243482,0.207297671067096,-1.64714692998689,0.128947642811872,-0.13015240854431,0.380642540704286,-0.343570119577314,0.705516530683855,0.151857763424106,0.0952167868346825,1.60249422001112,0.120879227542669,1,1,1,1,1,1,1,1,1,1,0.990530071304505,1,1,2.49597345191912,2.59771079337294,2.35868602226209,-0.111188220675881,3.44153642726623,-0.0231094119346305,0.483945617699566,2.49597345191912,2.49490746870905,2.7517402926608,-0.13042287195219,5.12106944932864,-0.018440270046161,0.486381340152406,2.49597345191912,2.6077879022331,2.43629287566858,-0.183503601384768,3.58551700399468,-0.0408097440113284,0.47687687757345
"820d3c5095323f85949bc959fd15d1b7",-0.435401618220273,12.7540097602441,-0.0302395073619823,0.738826899286964,1.17874468328045,0.687869415811007,1.72272005475607,0.122267472209303,-0.637319833762979,1.85351788796994,-0.35896759554117,0.679537614503132,-0.0112572417590713,0.0443925091399126,-0.25689980777254,0.723317678336512,-1.80667454074803,1.67444532933843,-1.08589597547344,0.333917352492689,-0.0201830759817104,0.091002034712391,-0.228790323519853,0.786039096833859,0.0641251990397208,0.113799047497592,0.571715626155939,0.585060594433802,-5.54033309749333,11.1093648431269,-0.508472500207757,0.603897974119029,0.0479340037697519,0.0669024275937065,0.721190357755579,0.488342155509636,0.312441350424693,0.622601556444977,0.512080071055317,0.589758286484667,0.153118272291554,0.22937814702688,0.678917653087707,0.526065098115721,-0.136291699565058,0.421186983032205,-0.32695934236258,0.70631248393777,-0.0882275530786589,0.105358878455145,-0.840338786245984,0.429950531384205,1,0.976788694211609,0.991964837643217,1,0.995553214410196,1,1,0.999401655286462,1,1,1,1,1,0.770349510865934,0.50211467398382,1.06171029068249,0.728875619445252,3.93325131603598,0.158208669558559,0.414810529972503,0.770349510865934,0.820008607191221,0.0903740699404523,-0.922623425314518,3.34945260522183,-0.232804401520975,0.389105205518449,0.770349510865934,1.29910531123186,0.648413418461637,-0.480466359191437,3.77805351353832,-0.101996573738374,0.440840842644419
