"","taxon","lfc_(Intercept)","lfc_CASE_CONTROL","se_(Intercept)","se_CASE_CONTROL","W_(Intercept)","W_CASE_CONTROL","p_(Intercept)","p_CASE_CONTROL","q_(Intercept)","q_CASE_CONTROL","diff_(Intercept)","diff_CASE_CONTROL","passed_ss_(Intercept)","passed_ss_CASE_CONTROL"
"17","20f887a0f58476d52027e0798805c1d2",0.089936266550307,0.0374141967112776,0.106169614060127,0.148303162045193,0.847099872656347,0.252281854245807,0.398778723905051,0.801294002456286,1,1,FALSE,FALSE,FALSE,FALSE
"18","3a4c1eb8dbc9f93fbbfbd8702754c0df",0.16267254490651,-0.24867405100085,0.0873337879479027,0.135081211138119,1.86265303187753,-1.84092257469164,0.0647339732736991,0.0678782573668936,1,1,FALSE,FALSE,FALSE,FALSE
"19","969732ae717bf5a9282f4781499aadb4",0.443824275467548,-0.594771403251681,0.117705652973531,0.200152596037734,3.77062837897304,-2.97158975214866,0.000211676300327841,0.00330810072526922,0.0110071676170477,0.172021237713999,TRUE,FALSE,TRUE,FALSE
"20","81b95cf5e2e0e3f7579b7dfa4b2ebed0",0.137563185354609,-0.024035530747748,0.124645996497812,0.172614104827765,1.10363099674063,-0.139244303191392,0.271034552505102,0.889392478999885,1,1,FALSE,FALSE,TRUE,TRUE
"21","26de4690cd2c89c490c37a8d1418d67a",0.21578160060975,-0.278096993862323,0.0947579789757981,0.142602294096393,2.27718660678551,-1.95015792434827,0.0239784400631071,0.0527458342703509,1,1,FALSE,FALSE,FALSE,FALSE
"22","c5bd025300b4ef0c652dd11cef56ac29",0.00831864029018994,0.133978891951723,0.124294671509681,0.171003956252144,0.0669267651553512,0.783484165443355,0.946734145007387,0.434647679399689,1,1,FALSE,FALSE,FALSE,FALSE
"23","95251fbafeb9956f566a3da93d145d63",0.106734974003773,0.0649825638308782,0.0978635393513308,0.151533038416619,1.09065107098359,0.42883429587294,0.27668224983961,0.668485491327049,1,1,FALSE,FALSE,FALSE,TRUE
"24","cb3f42ad378ddeda014d895db355586b",0.297082981544758,-0.303098712142016,0.0856120728985878,0.13750931511122,3.47010616010512,-2.20420494347502,0.000630191158815804,0.0285857632324492,0.0315095579407902,1,TRUE,FALSE,TRUE,FALSE
"25","1e2270e7a0c8c2e951edc6813b58451a",0.0805408715839302,0.0385570609183345,0.100811206887877,0.15565234565954,0.798927758830511,0.247712687881175,0.425304313502887,0.804617353275112,1,1,FALSE,FALSE,TRUE,TRUE
"26","820d3c5095323f85949bc959fd15d1b7",0.0568341888993557,0.0629915649338415,0.101211499332643,0.14863115913425,0.561538849578383,0.423811301080852,0.575174147504086,0.672242360823453,1,1,FALSE,FALSE,TRUE,FALSE
"27","92fb114641e27921122496428e2ef0dd",-0.108966280462717,0.327282076839495,0.0541394764659945,0.10537057942735,-2.01269549643982,3.10601003257409,0.0535144248435859,0.00421370520982596,1,0.214898965701124,FALSE,FALSE,TRUE,FALSE
"28","5431c93e93b57f0b74748eb702ea1e72",0.133861678846026,0.00994646345887593,0.127434624528404,0.176888485866123,1.05043412919688,0.0562301351055932,0.29471449163232,0.955211433763991,1,1,FALSE,FALSE,FALSE,FALSE
"29","7c821085a5548386a8d91fe359fa3ff3",0.382385889312669,-0.452086724580012,0.102282833131816,0.165887156150011,3.73851483777218,-2.72526659129169,0.000236812580101216,0.00694922832658478,0.012077441585162,0.347461416329239,TRUE,FALSE,TRUE,FALSE
"30","3a8a7409bdc33da14a01ec3e3313b9a7",0.429186695696946,-0.500625340860902,0.0447070254523831,0.0933976782311162,9.59998325440075,-5.36014760047979,1.64214331075589e-09,1.91763625603717e-05,9.36021687130857e-08,0.00109305266594119,TRUE,TRUE,FALSE,FALSE
"31","564e9f4d70915c0026898422d57b1431",0.108330925817636,-0.283959769002488,0.0912630426248757,0.129131010890482,1.18701856416201,-2.19900523541412,0.241736791350474,0.0333049680474691,1,1,FALSE,FALSE,FALSE,FALSE
"32","386a607b118090dd71bfc8b4b4081447",0.139304940276723,0.0321821945945728,0.0939244455590399,0.135512013433333,1.4831595698817,0.237485915670533,0.139489627712509,0.812504947706913,1,1,FALSE,FALSE,FALSE,TRUE
"33","afce1dc2c06acb90ad5d3da0fffbcd02",-0.0853252966101669,0.186706189034189,0.0901055718088605,0.15269031434796,-0.946948062115028,1.22277689866242,0.345668172862289,0.223935849400502,1,1,FALSE,FALSE,TRUE,TRUE
"34","1c6bf8efe709f63c28e0225da6870395",0.0780689199605873,0.168343642295008,0.0781794742355967,0.123687213237655,0.998585891295762,1.36104321447966,0.31910245343052,0.174905297668615,1,1,FALSE,FALSE,TRUE,FALSE
"35","f2d099ef5556f02539ded15181a3d994",0.187005862780643,-0.0790025382266568,0.105641582063069,0.159883838432446,1.77019180448281,-0.494124603219585,0.0781190244152638,0.62172499494174,1,1,FALSE,FALSE,FALSE,FALSE
"36","304a3df568087b761af6bca76a3816aa",0.0101295147254731,-0.389841262712832,0.0581393250620471,0.0996840715013567,0.174228282056297,-3.91076785730533,0.862610976846378,0.000367641971664616,1,0.0198526664698892,FALSE,TRUE,FALSE,TRUE
"37","2ddd18d49a8163e0fc79e28ea6273254",0.254264485658146,-0.442494345300437,0.116334618855915,0.167771370894157,2.1856304525574,-2.63748423191699,0.0303336756428405,0.00919791287529936,1,0.435042144890957,FALSE,FALSE,FALSE,FALSE
"38","42604f7f8bfc866837a5370b4b667382",0.030125166823451,-0.118292902667479,0.0807972656600146,0.121664673130486,0.372848840580994,-0.972286364018003,0.709897511268292,0.332800925085379,1,1,FALSE,FALSE,FALSE,FALSE
"39","de4edf45ab75f6490e1ada65b0e0306f",-0.0360058238249886,-0.0564343779713755,0.0579420530861668,0.102102470419813,-0.62141090809198,-0.552722943326789,0.537769264787167,0.583454275204466,1,1,FALSE,FALSE,FALSE,TRUE
"40","e1a9800482df461df81429b3b8f859a1",0.0176142905583808,-0.0551532673462986,0.0905755890891477,0.136360174475172,0.194470615488287,-0.404467562164501,0.846099744874578,0.686509021123267,1,1,FALSE,FALSE,FALSE,TRUE
"41","c38ee4acf990375c9b9df651cf77bf7c",0.0680321868812438,0.0179686020464664,0.109081958354384,0.169496777039138,0.623679551665376,0.106011467358564,0.53365951113867,0.915696077306736,1,1,FALSE,FALSE,TRUE,TRUE
"42","321b7763c5946d79f50284281735d5b0",-0.0970022188599857,0.0246077809122109,0.0844259294026455,0.127492133147457,-1.14896240463473,0.193014112358993,0.253549877097745,0.847373379729589,1,1,FALSE,FALSE,FALSE,FALSE
"43","01491b7ad3b35c7e644dd24ae831bee2",0.0430216854115916,-0.00464083350023287,0.0846417838808569,0.127139247760675,0.508279521520359,-0.0365019738748866,0.611948760295018,0.970927044748847,1,1,FALSE,FALSE,FALSE,TRUE
"44","a67690654fca1914946ee270222b7247",0.166771484338891,-0.13261275020075,0.0990389657977898,0.152315191950075,1.68389767598535,-0.870646903325419,0.0937933315908062,0.385012072063314,1,1,FALSE,FALSE,FALSE,TRUE
"45","95c08da59378a0eb674c2b7dab943428",0.0917676490664293,0.00861902196518867,0.0900543011310733,0.138715914910956,1.01902572019145,0.062134341043141,0.309473070039734,0.950520483505269,1,1,FALSE,FALSE,FALSE,TRUE
"46","6a49b0df18b1abfe220ecc00d5cbf296",0.0769892940209648,-0.0595665685285661,0.0888050878626226,0.13462572799499,0.866946881918114,-0.442460511937085,0.387178936238855,0.658711889544559,1,1,FALSE,FALSE,TRUE,TRUE
"47","5c4a1032c65d0d99d6d6bee379b63a2c",0.0799667891739379,-0.235636714898404,0.106390651654118,0.153713518858792,0.751633606248739,-1.532960253905,0.453876603896607,0.128156764379216,1,1,FALSE,FALSE,FALSE,FALSE
"48","c4228a5878f56464e576996e95eefc5e",-0.0504785132486788,0.0521138604320283,0.0852154948531118,0.131309181137917,-0.592363082977925,0.396879029938447,0.55472202270488,0.692161621974777,1,1,FALSE,FALSE,FALSE,FALSE
"49","f55e6f0203460ecfb665c9dbc579b714",0.115865993012559,-0.0968394661559263,0.100590564509067,0.153475174523095,1.1518574687203,-0.630978048774618,0.251045889952502,0.52892792873492,1,1,FALSE,FALSE,FALSE,FALSE
"50","b73c9d186b67a61bce0ba79c990aef39",0.301781898143783,-0.66095872224441,0.0995134923087376,0.152010543948534,3.03257268077291,-4.3481110262206,0.00295805439897874,2.84874515284799e-05,0.139028556752001,0.00159529728559487,FALSE,TRUE,FALSE,TRUE
"51","6960eba3db7d4d863d042ab497d7481a",0.108974995505897,-0.183021308790421,0.0981049127551297,0.149332969196977,1.11080059545946,-1.22559210986429,0.268688850946958,0.222551035411275,1,1,FALSE,FALSE,TRUE,TRUE
"52","d2a7d567b64364c09cf4bea1e3f5aef5",-0.249286961459858,0.187325685152261,0.0464814215204956,0.0966334453467869,-5.36315270284788,1.93851812361661,1.14962667389855e-05,0.0630799944172881,0.000632294670644204,1,TRUE,FALSE,FALSE,TRUE
"53","6545176af2fa076f03140433793c0d00",0.179240199765641,-0.132509076672553,0.113953955068603,0.171849248047733,1.57291776014034,-0.77107743081743,0.117310601123211,0.441566505719544,1,1,FALSE,FALSE,FALSE,TRUE
"54","ebc68f0a3a40711c1b0df994d93a6cac",-0.471579524347736,0.538001998883364,0.0630155173365599,0.106737447625409,-7.48354602611726,5.04042405783825,1.3216856496773e-07,4.21976083161862e-05,7.40143963819289e-06,0.00232086845739024,TRUE,TRUE,FALSE,FALSE
"55","719ab97ff4cf3c7b809b054134f4dc70",0.0883230781071462,0.104675702940243,0.138096246550697,0.203620769170894,0.639576239856178,0.51407183739882,0.523169237425805,0.607760912749022,1,1,FALSE,FALSE,TRUE,TRUE
"56","3fae853851bfe19cdb50e15749f373b6",0.0769281877077971,0.170625106800588,0.0872435082760959,0.13317872217444,0.881764032967882,1.28117392939917,0.37887560510252,0.201493748076393,1,1,FALSE,FALSE,TRUE,FALSE
"57","a99fb503372ef5103fa41e0c743bbad2",0.00374670268111065,0.22740378102893,0.103605163680757,0.150731461600003,0.0361632813269375,1.50866832056862,0.971191580884959,0.133108088761746,1,1,FALSE,FALSE,TRUE,TRUE
